model,method_key,condition,estimand,n_datasets,mean_lift_pct,median_lift_pct,median_ci95_low_pct,median_ci95_high_pct,median_ci_coverage,ci95_low_pct,ci95_high_pct,wins,ties,losses,win_rate_decided,win_ci95_low,win_ci95_high,t_p_positive,t_p_negative,sign_p_positive,sign_p_negative,p10_lift_pct,p90_lift_pct,worst_lift_pct,best_lift_pct,finite_denominator_consistent
tabpfn,freq_ratio_log__sel_combined_union,classification_with_metric,accuracy_absolute_gain,35,0.00024779618540328365,-7.999999999996898e-05,-0.0010679482045120037,0.00041666666666663466,0.959040408488363,-0.0020197665658519513,0.0025153589366585186,15,2,18,0.45454545454545453,0.2810661942938162,0.6364934689851531,0.4127897456794431,0.587210254320557,0.7565748791676015,0.3641662404406816,-0.0029201121120313615,0.004396230682897422,-0.020000000000000087,0.0294596966278049,True
tabpfn,freq_ratio_log__sel_combined_union,classification_with_metric,accuracy_error_reduction_pct,30,-0.3761142013380521,-0.048574867305412106,-0.615384615384612,0.3008952146127059,0.9572260547429323,-2.2832882011540976,1.5310597984779934,13,1,16,0.4482758620689655,0.2644553037067049,0.6430612891960847,0.6551717492541906,0.3448282507458094,0.77087084017694,0.355535551905632,-1.710537731561396,3.4543318472105375,-22.522522522522646,9.619320507572645,True
tabpfn,freq_ratio_log__sel_combined_union,classification_with_metric,log_loss_absolute_decrease,35,-0.00021691307033825776,-9.20571247721158e-05,-0.0011407908653807142,0.0005881943182531879,0.959040408488363,-0.004140797937474781,0.0037069717967982653,16,0,19,0.45714285714285713,0.2882714437907569,0.6335419828785478,0.5443938822952328,0.4556061177047672,0.7502200833987445,0.3679394004284405,-0.002009722588243934,0.005907736387509622,-0.052310522531957115,0.03427044325668227,True
tabpfn,freq_ratio_log__sel_combined_union,classification_with_metric,log_loss_reduction_pct,30,-0.5447334668963205,-0.019435046705384,-0.29177359953465926,0.1379939888327899,0.9572260547429323,-2.1372466451784593,1.0477797113858185,14,0,16,0.4666666666666667,0.283418079183537,0.6567447618392659,0.7551210392562178,0.24487896074378224,0.707667644135654,0.42776777595281607,-0.7430935931725257,1.4966277873609337,-22.11619316111707,4.033964118354698,True
tabpfn,freq_ratio_log__sel_combined_union,classification_with_metric,primary_absolute_error_decrease,35,0.000233734494663258,-3.11212543156001e-05,-0.0004583333333333349,0.0011779445210825662,0.959040408488363,-0.0005585051964565966,0.0010259741857831127,16,0,19,0.45714285714285713,0.2882714437907569,0.6335419828785478,0.2763828474357575,0.7236171525642425,0.7502200833987445,0.3679394004284405,-0.001214952017826887,0.0025831563038166473,-0.008520143724106283,0.00526500006113742,True
tabpfn,freq_ratio_log__sel_combined_union,classification_with_metric,primary_headroom_reduction_pct,30,0.601511813333919,-0.03690757535289288,-0.32304610270242234,0.614044579391265,0.9572260547429323,-0.4042113730950063,1.6072349997628443,14,0,16,0.4666666666666667,0.283418079183537,0.6567447618392659,0.1155451842439508,0.8844548157560492,0.707667644135654,0.42776777595281607,-1.1451103449150808,3.8984806231351286,-6.503640707244388,8.398180072022392,True
tabpfn,groupby_shift_cohen_d__sel_combined_intersection,all_datasets,relative_percent,40,0.8821893567611621,0.2532542895827412,-0.0606497128310091,0.5579687759897445,0.9615226917157997,0.18096568064476648,1.5834130328775577,26,0,14,0.65,0.48315554635100944,0.793717509129233,0.007504129058990734,0.9924958709410093,0.0403452338759962,0.9807613458578999,-0.4575113697412627,2.76735820787156,-2.4945907996303696,8.428313066279928,True
tabpfn,groupby_shift_cohen_d__sel_combined_intersection,classification_only,relative_percent,28,0.7130505268275664,0.18518121434233964,-0.1347853224351859,0.8667482836870846,0.9643018618226051,-0.12078227313237666,1.5468833267875095,17,0,11,0.6071428571428571,0.4057682064875631,0.784957170839039,0.0453342462501894,0.9546657537498107,0.17246422544121742,0.9075333289802074,-0.8367262574336137,1.6920023964024253,-2.4945907996303696,8.428313066279928,True
tabpfn,groupby_shift_cohen_d__sel_combined_intersection,regression_only,relative_percent,12,1.276846626606219,0.38351512806275223,-0.073609144439884,1.773020520587553,0.96142578125,-0.20665916518860383,2.760352418401042,9,0,3,0.75,0.4281415381218108,0.9451393554720072,0.042376378826756746,0.9576236211732433,0.072998046875,0.980712890625,-0.2672642187257785,5.682095968743025,-0.4186317611349234,6.15114053166979,True
tabpfn,groupby_shift_cohen_d__sel_combined_intersection,mechanism_possible_n_cat_gt_0,relative_percent,27,0.6926969035030275,0.1960260047213634,-0.073609144439884,0.8667482836870846,0.9808427095413208,-0.018266832183177928,1.403660639189233,18,0,9,0.6666666666666666,0.46039271390774283,0.8348118203126843,0.027868961265336913,0.9721310387346631,0.06103906035423279,0.9738805070519447,-0.3499537319354468,1.7924646634800299,-2.4945907996303696,6.15114053166979,True
tabpfn,groupby_shift_cohen_d__sel_combined_intersection,no_categorical_columns,relative_percent,13,1.27575060583575,0.3178502877224521,-0.327832792864712,1.773020520587553,0.9775390625,-0.47327317907910893,3.0247743907506086,8,0,5,0.6153846153846154,0.31577760291406304,0.8614206611098394,0.06899550154518928,0.9310044984548107,0.29052734375,0.8665771484375,-0.7115088363315966,5.568097762489298,-1.4457740079734345,8.428313066279928,True
tabpfn,groupby_shift_cohen_d__sel_combined_intersection,estimator_sensitivity_lift_pct,relative_percent,40,0.9420681102856708,0.2057056221447998,-0.0606497128310091,0.5579687759897445,0.9615226917157997,0.18508487600633072,1.699051344565011,26,0,14,0.65,0.48315554635100944,0.793717509129233,0.008023762417774792,0.9919762375822252,0.0403452338759962,0.9807613458578999,-0.4564816508347212,3.317831784621154,-2.6364112917656213,8.428313066279928,True
tabpfn,groupby_shift_cohen_d__sel_combined_intersection,source_equal,relative_percent,31,1.1395005262601334,0.4491799684030523,-0.0652553745630704,1.1121680369893188,0.9705506265163422,0.24663958365857908,2.032361468861688,21,0,10,0.6774193548387096,0.48627017040725,0.8331763625770405,0.007055550922247018,0.9929444490777529,0.035377772990614176,0.9852753132581711,-0.8074278471983178,6.116437685204742,-2.4945907996303696,8.428313066279928,True
tabpfn,groupby_shift_cohen_d__sel_combined_intersection,classification_with_metric,accuracy_absolute_gain,33,0.0004285844201241596,0.0,-0.0009559863993371387,0.00040048057669202913,0.9649179666303098,-0.0012384839119851053,0.0020956527522334244,14,4,15,0.4827586206896552,0.294485582951841,0.6746850036385434,0.3020572435006953,0.6979427564993048,0.644464448094368,0.5,-0.0016800000000000482,0.0017617458215345523,-0.007583851333851324,0.024445280180519058,True
tabpfn,groupby_shift_cohen_d__sel_combined_intersection,classification_with_metric,accuracy_error_reduction_pct,28,0.1974016790871437,0.0,-0.38655680518993196,0.4983388704318845,0.9643018618226051,-0.639520375961126,1.0343237341354135,12,4,12,0.5,0.291241779836212,0.708758220163788,0.31615912634989457,0.6838408736501054,0.5805901288986206,0.5805901288986206,-0.5734013831549186,1.6428845660863198,-6.774310157850336,7.981989357347546,True
tabpfn,groupby_shift_cohen_d__sel_combined_intersection,classification_with_metric,log_loss_absolute_decrease,33,0.00013752823789334385,-0.0003008106962045509,-0.0005531120066704087,0.00017034547151678625,0.9649179666303098,-0.0007494091915394002,0.0010244656673260878,14,0,19,0.42424242424242425,0.25476182273469583,0.6078469838121148,0.377085055068166,0.622914944931834,0.8518968157004565,0.24342512083239853,-0.0016871210328455843,0.0021116948332015498,-0.006292015362822312,0.009196799852515647,True
tabpfn,groupby_shift_cohen_d__sel_combined_intersection,classification_with_metric,log_loss_reduction_pct,28,0.11725296928094352,-0.050190461483841285,-0.09536527208854079,0.051890473374799184,0.9643018618226051,-0.285311819094623,0.5198177576565101,12,0,16,0.42857142857142855,0.2446239363021466,0.628206371387904,0.27753460031986255,0.7224653996801373,0.8275357745587826,0.28579409420490265,-0.32205194116726144,0.8112411153621256,-2.617040335107649,4.208456974770078,True
tabpfn,groupby_shift_cohen_d__sel_combined_intersection,classification_with_metric,primary_absolute_error_decrease,33,0.00019026360663257922,0.00015776675133396666,-0.00014752370916759627,0.0004995815324249642,0.9649179666303098,-0.00041318234898504074,0.0007937095622501992,19,0,14,0.5757575757575758,0.39215301618788523,0.7452381772653041,0.26264757724379584,0.737352422756204,0.24342512083239853,0.8518968157004565,-0.0008611300624996737,0.0018702345547305821,-0.006542758703858842,0.0038438774580860993,True
tabpfn,groupby_shift_cohen_d__sel_combined_intersection,classification_with_metric,primary_headroom_reduction_pct,28,0.7130505268275729,0.18518121434235055,-0.13478532243517444,0.8667482836870848,0.9643018618226051,-0.12078227313238532,1.546883326787531,17,0,11,0.6071428571428571,0.4057682064875631,0.784957170839039,0.045334246250190766,0.9546657537498092,0.17246422544121742,0.9075333289802074,-0.8367262574336429,1.6920023964024062,-2.4945907996303913,8.428313066280126,True
tabpfn,joint_freq_combined__sel_combined_intersection,all_datasets,relative_percent,45,0.9816009876328736,0.3172937963844361,-0.0546419489508265,0.5579687759897445,0.9643021964448053,0.3533890245924808,1.6098129506732666,29,0,16,0.6444444444444445,0.487801005148146,0.7813159892644141,0.0014705225755920457,0.9985294774244079,0.03622713008127221,0.9821510982224027,-0.6549033087734141,3.6295794594141673,-1.4457740079734345,8.428313066279928,True
tabpfn,joint_freq_combined__sel_combined_intersection,classification_only,relative_percent,30,0.9092969351393165,0.3229710461545981,-0.066932059651865,0.7575922005197279,0.9572260547429323,0.10551832900366409,1.713075541274969,18,0,12,0.6,0.4060349300518186,0.7734423511714064,0.01398502263231929,0.9860149773676807,0.18079730402678257,0.8997557889670134,-0.860437430605639,3.0003817335667686,-1.4457740079734345,8.428313066279928,True
tabpfn,joint_freq_combined__sel_combined_intersection,regression_only,relative_percent,15,1.126209092619988,0.3172937963844361,-0.073609144439884,1.773020520587553,0.96484375,0.0035028574136362067,2.2489153278263396,11,0,4,0.7333333333333333,0.44899675896302943,0.9221284537089564,0.024690412458097024,0.975309587541903,0.05923461914062499,0.982421875,-0.21228377637337337,4.316056640436756,-0.4261165011360588,5.841840419806915,True
tabpfn,joint_freq_combined__sel_combined_intersection,mechanism_possible_n_cat_gt_0,relative_percent,32,0.8558985924140765,0.3229710461545981,-0.066932059651865,0.6163211710232691,0.9799383929930627,0.2392192675223095,1.4725779173058435,21,0,11,0.65625,0.4680689637197313,0.8142809082834338,0.00404127075071524,0.9959587292492847,0.055092082591727376,0.9749487701337785,-0.4192709416363663,2.8289124834224104,-0.987524436324059,5.841840419806915,True
tabpfn,joint_freq_combined__sel_combined_intersection,no_categorical_columns,relative_percent,13,1.2910222681714518,0.3172937963844361,-0.288781449201989,1.773020520587553,0.9775390625,-0.45290101500652735,3.034945551349431,8,0,5,0.6153846153846154,0.31577760291406304,0.8614206611098394,0.06636163468434571,0.9336383653156544,0.29052734375,0.8665771484375,-0.703698567599052,5.568097762489298,-1.4457740079734345,8.428313066279928,True
tabpfn,joint_freq_combined__sel_combined_intersection,estimator_sensitivity_lift_pct,relative_percent,45,1.0277011368354374,0.3526383073912681,-0.0550902901686625,0.5579687759897445,0.9643021964448053,0.3681302795762851,1.6872719940945897,29,0,16,0.6444444444444445,0.487801005148146,0.7813159892644141,0.0015072320562868606,0.9984927679437131,0.03622713008127221,0.9821510982224027,-0.6487249953341652,3.6295794594141673,-1.5161722890992329,8.428313066279928,True
tabpfn,joint_freq_combined__sel_combined_intersection,source_equal,relative_percent,34,1.0620989936800822,0.3373099257870712,-0.0546419489508265,0.9657592148326164,0.9756934898905456,0.2920064046604688,1.8321915826996955,23,0,11,0.6764705882352942,0.49473469910149537,0.8261165725060786,0.004174901358353606,0.9958250986416464,0.028806336456909776,0.9878467449452728,-0.8443716634114817,3.8103827149959955,-1.4457740079734345,8.428313066279928,True
tabpfn,joint_freq_combined__sel_combined_intersection,classification_with_metric,accuracy_absolute_gain,35,0.0006282357566439636,0.0,-0.00039999999999990044,0.0006666666666666765,0.959040408488363,-0.0009020885784371832,0.0021585600917251105,16,4,15,0.5161290322580645,0.33060597305175726,0.6984543492876587,0.20497163425629134,0.7950283657437087,0.5,0.639949934091419,-0.0024374287553313636,0.0019970436067996986,-0.0033999999999999864,0.024445280180519058,True
tabpfn,joint_freq_combined__sel_combined_intersection,classification_with_metric,accuracy_error_reduction_pct,30,0.21502061192765892,0.0,-0.2136441354853335,0.3076923076923124,0.9572260547429323,-0.5520884045840162,0.9821296284393339,13,3,14,0.48148148148148145,0.2866725481319396,0.6805034538666164,0.28543790117501233,0.7145620988249877,0.6494459807872772,0.5,-1.131263628731017,1.4147662151774782,-3.8288288288288177,7.981989357347546,True
tabpfn,joint_freq_combined__sel_combined_intersection,classification_with_metric,log_loss_absolute_decrease,35,0.0003857433014148547,-4.588291859142224e-05,-0.0004108084482648544,0.0005665742421162578,0.959040408488363,-0.0004712337474864573,0.0012427203503161668,17,0,18,0.4857142857142857,0.31382850921472333,0.6601085846090222,0.18338103135336964,0.8166189686466303,0.6320605995715596,0.4999999999999999,-0.0014456984540967995,0.0033996635942311958,-0.006292015362822312,0.009196799852515647,True
tabpfn,joint_freq_combined__sel_combined_intersection,classification_with_metric,log_loss_reduction_pct,30,0.11196776789663945,-0.022158785930921972,-0.10245249426973174,0.13772312194655068,0.9572260547429323,-0.27271563792763986,0.4966511737209188,13,0,17,0.43333333333333335,0.254607549903263,0.6257265493907792,0.2781320947500943,0.7218679052499057,0.8192026959732175,0.2923323558643461,-0.31915797976504057,1.0661446507105559,-2.4180724926945154,4.208456974770078,True
tabpfn,joint_freq_combined__sel_combined_intersection,classification_with_metric,primary_absolute_error_decrease,35,0.00044046395863715613,0.0003460386865860726,-0.00015059814849283093,0.0006989331436048699,0.959040408488363,-1.0598441956823198e-05,0.0008915263592311354,22,0,13,0.6285714285714286,0.4492311641873226,0.7852678818856109,0.027659323745165134,0.9723406762548349,0.087732624495402,0.9552344605326653,-0.001085364113034043,0.0021446109126245535,-0.0022561263229238793,0.0038438774580860993,True
tabpfn,joint_freq_combined__sel_combined_intersection,classification_with_metric,primary_headroom_reduction_pct,30,0.9092969351393163,0.322971046154615,-0.0669320596518651,0.757592200519717,0.9572260547429323,0.10551832900365288,1.7130755412749799,18,0,12,0.6,0.4060349300518186,0.7734423511714064,0.01398502263232028,0.9860149773676797,0.18079730402678257,0.8997557889670134,-0.8604374306056595,3.0003817335666882,-1.4457740079734955,8.428313066280126,True
tabpfn,joint_freq_separate__sel_combined_union,all_datasets,relative_percent,45,1.15767853931593,0.0898682946610949,-0.0998464907494222,0.480088085391923,0.9643021964448053,0.10432676614229575,2.211030312489564,23,0,22,0.5111111111111111,0.3577403856700304,0.6629662516072066,0.015992737156080926,0.984007262843919,0.5,0.6170040878776035,-0.7915183453317274,4.702583918656114,-4.189978528395929,17.932081432800015,True
tabpfn,joint_freq_separate__sel_combined_union,classification_only,relative_percent,30,0.7251007675430557,-0.047341990534728554,-0.2528931882289773,0.2523515243081619,0.9572260547429323,-0.2662160579633268,1.7164175930494383,14,0,16,0.4666666666666667,0.283418079183537,0.6567447618392659,0.07273071434026418,0.9272692856597358,0.707667644135654,0.42776777595281607,-1.0952208954834266,3.9901260202772986,-4.189978528395929,8.398180072022424,True
tabpfn,joint_freq_separate__sel_combined_union,regression_only,relative_percent,15,2.022834082861678,0.3662401081070663,-0.1745484557946975,1.7153200938971154,0.96484375,-0.6233077500881681,4.668975915811524,9,0,6,0.6,0.3228697662062816,0.8366356761404865,0.06168099845800697,0.938319001541993,0.30361938476562494,0.84912109375,-0.35400708757866106,5.097074114189196,-0.7668582931007335,17.932081432800015,True
tabpfn,joint_freq_separate__sel_combined_union,mechanism_possible_n_cat_gt_0,relative_percent,32,1.2578179605486375,0.14376322745501502,-0.0998464907494222,0.6159066996576608,0.9799383929930627,-0.13159373998363177,2.6472296610809067,18,0,14,0.5625,0.376625731590094,0.7363618755890152,0.03720460615841395,0.9627953938415861,0.29830744792707264,0.8114572062622756,-0.7613770360938243,5.130058657683404,-4.189978528395929,17.932081432800015,True
tabpfn,joint_freq_separate__sel_combined_union,no_categorical_columns,relative_percent,13,0.9111815024354184,-0.0685477873925355,-0.41929464502329,1.7153200938971154,0.9775390625,-0.6431214760851276,2.4654844809559644,5,0,8,0.38461538461538464,0.1385793388901606,0.6842223970859369,0.11283015439430619,0.8871698456056938,0.8665771484375,0.29052734375,-0.73022563312657,2.9304799742643173,-1.5781779433213696,8.398180072022424,True
tabpfn,joint_freq_separate__sel_combined_union,estimator_sensitivity_lift_pct,relative_percent,45,1.1880921367583137,0.1099803028005933,-0.1037981110266006,0.480088085391923,0.9643021964448053,0.12896520645386245,2.247219067062765,24,0,21,0.5333333333333333,0.37872001608746453,0.6833991770025765,0.014385584484139876,0.9856144155158602,0.3829959121223965,0.7242578350987401,-0.7800119828090903,4.677487589393931,-4.017789353999274,17.966098470101816,True
tabpfn,joint_freq_separate__sel_combined_union,source_equal,relative_percent,34,1.3572336612762714,0.10401421018935256,-0.1608997526315679,0.63554797373409,0.9756934898905456,0.0031036967045190433,2.7113636258480236,18,0,16,0.5294117647058824,0.351292837051412,0.7022133335818036,0.024753402947182018,0.975246597052818,0.4320831202203408,0.69620431936346,-0.9714788149411645,5.418210037581563,-4.189978528395929,17.932081432800015,True
tabpfn,joint_freq_separate__sel_combined_union,classification_with_metric,accuracy_absolute_gain,35,0.00011767279632092043,-0.0002669870511280009,-0.0009861932938855789,0.0003132832080200293,0.959040408488363,-0.0017322360915116857,0.0019675816841535263,13,3,19,0.40625,0.2369841005517431,0.5935507534235236,0.448952400208423,0.551047599791577,0.8923364251386374,0.18854279373772442,-0.0034811928041094614,0.0011416470133613218,-0.005016993040945189,0.0294596966278049,True
tabpfn,joint_freq_separate__sel_combined_union,classification_with_metric,accuracy_error_reduction_pct,30,0.09146010087155874,-0.1744327291452294,-0.627684175751592,0.24540021719252825,0.9572260547429323,-0.7777175691711411,0.9606377709142586,10,3,17,0.37037037037037035,0.1940071587151351,0.5763204274957041,0.41555445787055845,0.5844455421294416,0.9389609396457672,0.12389428168535233,-1.6850090208299184,1.3418308916412818,-4.504504504504607,9.619320507572645,True
tabpfn,joint_freq_separate__sel_combined_union,classification_with_metric,log_loss_absolute_decrease,35,0.0010747568103010522,0.00019447383245407845,-0.00013704791420543483,0.0008958789450908833,0.959040408488363,-0.0002123785152953802,0.0023618921358974847,21,0,14,0.6,0.42111772188209984,0.7612918895466584,0.049424616748542295,0.9505753832514577,0.15525232953950768,0.912267375504598,-0.00132753008689257,0.004671461539630351,-0.004993126626462729,0.018056381388479537,True
tabpfn,joint_freq_separate__sel_combined_union,classification_with_metric,log_loss_reduction_pct,30,0.3655648426007314,0.03749705779421843,-0.04174740355482885,0.14354692896727092,0.9572260547429323,0.0058968528823581945,0.7252328323191046,18,0,12,0.6,0.4060349300518186,0.7734423511714064,0.023296188040907353,0.9767038119590926,0.18079730402678257,0.8997557889670134,-0.2539365082726552,1.2788906717601345,-0.7760191010439306,4.033964118354698,True
tabpfn,joint_freq_separate__sel_combined_union,classification_with_metric,primary_absolute_error_decrease,35,7.83309310363225e-05,-0.0001248256535597847,-0.0004583333333333349,0.0004628951406651094,0.959040408488363,-0.0005847526146623792,0.0007414144767350242,16,0,19,0.45714285714285713,0.2882714437907569,0.6335419828785478,0.40585811827482127,0.5941418817251787,0.7502200833987445,0.3679394004284405,-0.001527684431958709,0.0022333371879765178,-0.00548911307832356,0.005810867367599906,True
tabpfn,joint_freq_separate__sel_combined_union,classification_with_metric,primary_headroom_reduction_pct,30,0.7251007675430602,-0.04734199053471877,-0.2528931882289494,0.25235152430816193,0.9572260547429323,-0.26621605796332126,1.7164175930494416,14,0,16,0.4666666666666667,0.283418079183537,0.6567447618392659,0.07273071434026282,0.9272692856597372,0.707667644135654,0.42776777595281607,-1.095220895483451,3.990126020277334,-4.18997852839593,8.398180072022392,True
tabpfn,target_enc_ratio__sel_combined_intersection,all_datasets,relative_percent,45,0.9234092150732732,0.3178502877224521,-0.0006299557040075,0.7575922005197279,0.9643021964448053,0.19632870478113829,1.650489725365408,29,0,16,0.6444444444444445,0.487801005148146,0.7813159892644141,0.006996538866346472,0.9930034611336536,0.03622713008127221,0.9821510982224027,-0.41083750716074197,4.456225587826084,-7.27598616709779,8.428313066279928,True
tabpfn,target_enc_ratio__sel_combined_intersection,classification_only,relative_percent,30,0.8542116699749072,0.40692106778852616,-0.066932059651865,0.8800311761937474,0.9572260547429323,-0.14872784288211993,1.8571511828319343,18,0,12,0.6,0.4060349300518186,0.7734423511714064,0.04605896881121795,0.953941031188782,0.18079730402678257,0.8997557889670134,-0.815673415154639,3.717589751243976,-7.27598616709779,8.428313066279928,True
tabpfn,target_enc_ratio__sel_combined_intersection,regression_only,relative_percent,15,1.0618043052700057,0.3178502877224521,-0.073609144439884,1.773020520587553,0.96484375,0.035734685365970575,2.0878739251740406,11,0,4,0.7333333333333333,0.44899675896302943,0.9221284537089564,0.021740560711050894,0.9782594392889491,0.05923461914062499,0.982421875,-0.21228377637337337,3.8291108645217578,-0.4186317611349234,5.549001927128317,True
tabpfn,target_enc_ratio__sel_combined_intersection,mechanism_possible_n_cat_gt_0,relative_percent,32,0.7743946208565091,0.3726068551545037,-0.066932059651865,0.8800311761937474,0.9799383929930627,-0.032541808707232445,1.5813310504202507,21,0,11,0.65625,0.4680689637197313,0.8142809082834338,0.029686372005794583,0.9703136279942054,0.055092082591727376,0.9749487701337785,-0.38160275420019235,3.554190684833754,-7.27598616709779,5.549001927128317,True
tabpfn,target_enc_ratio__sel_combined_intersection,no_categorical_columns,relative_percent,13,1.2902143700683857,0.3178502877224521,-0.288781449201989,1.773020520587553,0.9775390625,-0.4538559435172935,3.034284683654065,8,0,5,0.6153846153846154,0.31577760291406304,0.8614206611098394,0.0664867167972425,0.9335132832027575,0.29052734375,0.8665771484375,-0.703698567599052,5.568097762489298,-1.4457740079734345,8.428313066279928,True
tabpfn,target_enc_ratio__sel_combined_intersection,estimator_sensitivity_lift_pct,relative_percent,45,0.9593107643540858,0.3588551802408096,-0.0006299557040075,0.7340920994672766,0.9643021964448053,0.2025653110020076,1.716056217706164,29,0,16,0.6444444444444445,0.487801005148146,0.7813159892644141,0.007079474429997388,0.9929205255700025,0.03622713008127221,0.9821510982224027,-0.3833067650303286,4.507482867367238,-7.361189086854062,8.428313066279928,True
tabpfn,target_enc_ratio__sel_combined_intersection,source_equal,relative_percent,34,0.9888752281022467,0.38519528889700005,-0.0546419489508265,1.0804046591414884,0.9756934898905456,0.0749763088199833,1.9027741473845101,23,0,11,0.6764705882352942,0.49473469910149537,0.8261165725060786,0.017403418672425775,0.9825965813275742,0.028806336456909776,0.9878467449452728,-0.6849433308986633,3.551223881120296,-7.27598616709779,8.428313066279928,True
tabpfn,target_enc_ratio__sel_combined_intersection,classification_with_metric,accuracy_absolute_gain,35,0.0007652813143191559,3.122502256758253e-17,-0.0005735863551986076,0.0007000700070007304,0.959040408488363,-0.0008216236370782514,0.0023521862657165634,17,4,14,0.5483870967741935,0.36034232716081716,0.7268350139962649,0.1669931531384759,0.8330068468615242,0.360050065908581,0.7634351700544357,-0.0021042898874656457,0.0024869179600887368,-0.005399999999999988,0.024445280180519058,True
tabpfn,target_enc_ratio__sel_combined_intersection,classification_with_metric,accuracy_error_reduction_pct,30,0.25206102387322254,0.01651800462508463,-0.25993364271286334,0.5267641226188292,0.9572260547429323,-0.602489406904668,1.106611454651113,15,3,12,0.5555555555555556,0.35326423032200543,0.7452011933682621,0.27551007256350685,0.7244899274364931,0.3505540192127228,0.7789658308029175,-0.8381672679259022,2.356247144728464,-6.0810810810810745,7.981989357347546,True
tabpfn,target_enc_ratio__sel_combined_intersection,classification_with_metric,log_loss_absolute_decrease,35,0.0002166303723846554,-0.0001447284575516461,-0.0004828629474171453,0.0005444199097622837,0.959040408488363,-0.0007748205485453613,0.0012080812933146722,15,0,20,0.42857142857142855,0.2632272356988169,0.6064690577399962,0.32991279225926934,0.6700872077407307,0.8447476704604924,0.2497799166012556,-0.0031016078048961113,0.003177656420957276,-0.006292015362822312,0.009196799852515647,True
tabpfn,target_enc_ratio__sel_combined_intersection,classification_with_metric,log_loss_reduction_pct,30,0.02423498225489567,-0.044024991318296014,-0.11289877030482807,0.09303814708308747,0.9572260547429323,-0.4263715978623143,0.4748415623721057,12,0,18,0.4,0.22655764882859364,0.5939650699481813,0.4565840801019344,0.5434159198980656,0.8997557889670134,0.18079730402678257,-0.7771238622074936,1.1171925928429944,-3.6738823187477916,4.208456974770078,True
tabpfn,target_enc_ratio__sel_combined_intersection,classification_with_metric,primary_absolute_error_decrease,35,0.0007326925411864863,0.0003114724240454326,-0.00010826287423770786,0.0006621385264471147,0.959040408488363,-0.00025104008747668985,0.0017164251698496625,22,0,13,0.6285714285714286,0.4492311641873226,0.7852678818856109,0.06968011514626474,0.9303198848537353,0.087732624495402,0.9552344605326653,-0.0007669771683929432,0.003246967484407743,-0.009531960738425965,0.008951919069797365,True
tabpfn,target_enc_ratio__sel_combined_intersection,classification_with_metric,primary_headroom_reduction_pct,30,0.8542116699749102,0.40692106778854314,-0.0669320596518651,0.8800311761937687,0.9572260547429323,-0.14872784288212648,1.857151182831947,18,0,12,0.6,0.4060349300518186,0.7734423511714064,0.04605896881121886,0.9539410311887812,0.18079730402678257,0.8997557889670134,-0.8156734151546778,3.717589751243992,-7.275986167097792,8.428313066280126,True
