model,method_key,dataset,dataset_lift_pct,variant_mean_all_pct,variant_mean_without_dataset_pct,mean_change_when_removed_pct,influence_direction
bag8,adversarial_lgbm_cal_iso_feature,airfoil_self_noise,-28.60798310835961,-2.2337771466615766,-1.9234923706415994,0.31028477601997717,pulls_mean_down
bag8,adversarial_lgbm_cal_iso_feature,maternal_health_risk,-25.328152792905712,-2.2337771466615766,-1.9620786096469398,0.27169853701463675,pulls_mean_down
bag8,adversarial_lgbm_cal_iso_feature,tabred_sberbank__gap_far,-21.813503533814675,-2.2337771466615766,-2.003427424459775,0.2303497222018014,pulls_mean_down
bag8,adversarial_lgbm_cal_iso_feature,website_phishing,-12.558050888647823,-2.2337771466615766,-2.112315102638209,0.12146204402336735,pulls_mean_down
bag8,adversarial_lgbm_cal_iso_feature,tabred_sberbank__gap_near,-11.581842707101666,-2.2337771466615766,-2.123799904774046,0.10997724188753066,pulls_mean_down
bag8,adversarial_lgbm_cal_iso_feature,wine_quality,-9.00830060079068,-2.2337771466615766,-2.154076870730646,0.07970027593093043,pulls_mean_down
bag8,adversarial_lgbm_cal_iso_feature,concrete_compressive_strength,-7.589471416648969,-2.2337771466615766,-2.1707689787793716,0.06300816788220498,pulls_mean_down
bag8,adversarial_lgbm_cal_iso_feature,in_vehicle_coupon_recommendation,-3.54846049628004,-2.2337771466615766,-2.2183102837248887,0.015466862936687864,pulls_mean_down
bag8,adversarial_lgbm_cal_iso_feature,hiva_agnostic,-3.4221728768360467,-2.2337771466615766,-2.2197960204242295,0.013981126237347041,pulls_mean_down
bag8,adversarial_lgbm_cal_iso_feature,hazelnut-spread-contaminant-detection,-2.9376456464938268,-2.2337771466615766,-2.2254963407811967,0.008280805880379827,pulls_mean_down
bag8,adversarial_lgbm_cal_iso_feature,Marketing_Campaign,-2.5564192997371022,-2.2337771466615766,-2.2299813566253937,0.003795790036182911,pulls_mean_down
bag8,adversarial_lgbm_cal_iso_feature,seismic-bumps,-2.3580993703693256,-2.2337771466615766,-2.232314532265015,0.0014626143965617011,pulls_mean_down
bag8,adversarial_lgbm_cal_iso_feature,credit-g,-2.228806458234731,-2.2337771466615766,-2.233835625348951,-5.847868737429707e-05,pulls_mean_up
bag8,adversarial_lgbm_cal_iso_feature,diabetes_hospital,-1.9812234469021488,-2.2337771466615766,-2.236748366658746,-0.0029712199971694275,pulls_mean_up
bag8,adversarial_lgbm_cal_iso_feature,Amazon_employee_access,-1.859052649695476,-2.2337771466615766,-2.238185670155295,-0.0044085234937183415,pulls_mean_up
bag8,adversarial_lgbm_cal_iso_feature,MIC,-1.8515238610006468,-2.2337771466615766,-2.23827424413994,-0.004497097478363354,pulls_mean_up
bag8,adversarial_lgbm_cal_iso_feature,qsar-biodeg,-1.7622534882192735,-2.2337771466615766,-2.239324483819721,-0.005547337158144483,pulls_mean_up
bag8,adversarial_lgbm_cal_iso_feature,superconductivity,-1.634688175440335,-2.2337771466615766,-2.2408252522053558,-0.007048105543779215,pulls_mean_up
bag8,adversarial_lgbm_cal_iso_feature,Is-this-a-good-customer,-1.537277558132285,-2.2337771466615766,-2.241971259467803,-0.008194112806226617,pulls_mean_up
bag8,adversarial_lgbm_cal_iso_feature,polish_companies_bankruptcy,-1.3977117491918822,-2.2337771466615766,-2.24361321016122,-0.009836063499643277,pulls_mean_up
bag8,adversarial_lgbm_cal_iso_feature,QSAR-TID-11,-1.3604715449260778,-2.2337771466615766,-2.2440513302114056,-0.010274183549829008,pulls_mean_up
bag8,adversarial_lgbm_cal_iso_feature,miami_housing,-1.228387698196388,-2.2337771466615766,-2.2456052578199905,-0.011828111158413979,pulls_mean_up
bag8,adversarial_lgbm_cal_iso_feature,physiochemical_protein,-1.1416699250956626,-2.2337771466615766,-2.246625466915293,-0.012848320253716405,pulls_mean_up
bag8,adversarial_lgbm_cal_iso_feature,synthetic_shift_5.0,-1.1253219010482585,-2.2337771466615766,-2.2468177966099683,-0.013040649948391714,pulls_mean_up
bag8,adversarial_lgbm_cal_iso_feature,Bioresponse,-1.036835911428273,-2.2337771466615766,-2.2478588082525564,-0.014081661590979788,pulls_mean_up
bag8,adversarial_lgbm_cal_iso_feature,QSAR_fish_toxicity,-1.025486381710652,-2.2337771466615766,-2.247992332131587,-0.01421518547001055,pulls_mean_up
bag8,adversarial_lgbm_cal_iso_feature,synthetic_label_shift,-0.9752340007606176,-2.2337771466615766,-2.248583536613352,-0.014806389951775412,pulls_mean_up
bag8,adversarial_lgbm_cal_iso_feature,tschalzev_ogpcc,-0.9476422230715564,-2.2337771466615766,-2.2489081457626354,-0.015130999101058862,pulls_mean_up
bag8,adversarial_lgbm_cal_iso_feature,Another-Dataset-on-used-Fiat-500,-0.9278072635408172,-2.2337771466615766,-2.249141498227703,-0.015364351566126366,pulls_mean_up
bag8,adversarial_lgbm_cal_iso_feature,houses,-0.7419775608991978,-2.2337771466615766,-2.251327730023487,-0.017550583361910288,pulls_mean_up
bag8,adversarial_lgbm_cal_iso_feature,kddcup09_appetency,-0.6270364030355404,-2.2337771466615766,-2.25267997893953,-0.01890283227795342,pulls_mean_up
bag8,adversarial_lgbm_cal_iso_feature,synthetic_shift_3.0,-0.5327663889396692,-2.2337771466615766,-2.2537890379288927,-0.020011891267316173,pulls_mean_up
bag8,adversarial_lgbm_cal_iso_feature,folktables_coverage_covid,-0.4868237469587382,-2.2337771466615766,-2.254329539599257,-0.02055239293768052,pulls_mean_up
bag8,adversarial_lgbm_cal_iso_feature,gas_sensor_drift,-0.4669307022517724,-2.2337771466615766,-2.254563575419339,-0.020786428757762376,pulls_mean_up
bag8,adversarial_lgbm_cal_iso_feature,students_dropout_and_academic_success,-0.4022037101260119,-2.2337771466615766,-2.2553250694443476,-0.021547922782771067,pulls_mean_up
bag8,adversarial_lgbm_cal_iso_feature,synthetic_shift_1.0,-0.3266902515060439,-2.2337771466615766,-2.256213463075171,-0.022436316413594337,pulls_mean_up
bag8,adversarial_lgbm_cal_iso_feature,tabred_homesite__gap_near,-0.3145192222582668,-2.2337771466615766,-2.256356651654557,-0.022579504992980226,pulls_mean_up
bag8,adversarial_lgbm_cal_iso_feature,jm1,-0.3092146363985977,-2.2337771466615766,-2.2564190585470234,-0.02264191188544684,pulls_mean_up
bag8,adversarial_lgbm_cal_iso_feature,diamonds,-0.3001243232699646,-2.2337771466615766,-2.25652600340736,-0.02274885674578364,pulls_mean_up
bag8,adversarial_lgbm_cal_iso_feature,synthetic_large_test,-0.2865394586731883,-2.2337771466615766,-2.2566858253437925,-0.02290867868221591,pulls_mean_up
bag8,adversarial_lgbm_cal_iso_feature,tschalzev_sctp,-0.2865311231040024,-2.2337771466615766,-2.2566859234093126,-0.02290877674773606,pulls_mean_up
bag8,adversarial_lgbm_cal_iso_feature,synthetic_shift_0.5,-0.2807948564205183,-2.2337771466615766,-2.2567534088997063,-0.022976262238129763,pulls_mean_up
bag8,adversarial_lgbm_cal_iso_feature,synthetic_partial_shift,-0.2547171740932525,-2.2337771466615766,-2.25706020516238,-0.023283058500803477,pulls_mean_up
bag8,adversarial_lgbm_cal_iso_feature,heloc,-0.168079592015486,-2.2337771466615766,-2.2580794708338834,-0.024302324172306822,pulls_mean_up
bag8,adversarial_lgbm_cal_iso_feature,tabred_weather__gap_far,-0.1538952945379804,-2.2337771466615766,-2.258246344921854,-0.02446919826027738,pulls_mean_up
bag8,adversarial_lgbm_cal_iso_feature,bike_sharing,-0.1402395706728914,-2.2337771466615766,-2.258407000496738,-0.024629853835161253,pulls_mean_up
bag8,adversarial_lgbm_cal_iso_feature,tabred_weather,-0.1321215601593676,-2.2337771466615766,-2.258502506502779,-0.024725359841202277,pulls_mean_up
bag8,adversarial_lgbm_cal_iso_feature,Food_Delivery_Time,-0.0944536505014555,-2.2337771466615766,-2.258945658381107,-0.025168511719530606,pulls_mean_up
bag8,adversarial_lgbm_cal_iso_feature,folktables_income,-0.0924317199260758,-2.2337771466615766,-2.258969445799641,-0.025192299138064644,pulls_mean_up
bag8,adversarial_lgbm_cal_iso_feature,folktables_employment,-0.0889007829180976,-2.2337771466615766,-2.259010986235029,-0.0252338395734526,pulls_mean_up
bag8,adversarial_lgbm_cal_iso_feature,healthcare_insurance_expenses,-0.0828838631015956,-2.2337771466615766,-2.259081773526988,-0.02530462686541135,pulls_mean_up
bag8,adversarial_lgbm_cal_iso_feature,shifts_weather,-0.0559386024933499,-2.2337771466615766,-2.2593987765929673,-0.02562162993139072,pulls_mean_up
bag8,adversarial_lgbm_cal_iso_feature,folktables_travel_time_covid,-0.0529777424287845,-2.2337771466615766,-2.259433610240786,-0.025656463579209365,pulls_mean_up
bag8,adversarial_lgbm_cal_iso_feature,Diabetes130US,-0.0480933077805048,-2.2337771466615766,-2.259491074177824,-0.02571392751624746,pulls_mean_up
bag8,adversarial_lgbm_cal_iso_feature,tabred_delivery_eta__gap_maxdiff,-0.0407225889980789,-2.2337771466615766,-2.2595777885164408,-0.025800641854864192,pulls_mean_up
bag8,adversarial_lgbm_cal_iso_feature,brfss_diabetes,-0.0400434716023306,-2.2337771466615766,-2.2595857781328617,-0.025808631471285093,pulls_mean_up
bag8,adversarial_lgbm_cal_iso_feature,tabred_weather__gap_maxdiff,-0.0230548970667896,-2.2337771466615766,-2.2597856437156323,-0.026008497054055724,pulls_mean_up
bag8,adversarial_lgbm_cal_iso_feature,Bank_Customer_Churn,-0.0175075686149146,-2.2337771466615766,-2.259850906403302,-0.026073759741725322,pulls_mean_up
bag8,adversarial_lgbm_cal_iso_feature,tabred_cooking_time,-0.0168645805494349,-2.2337771466615766,-2.2598584709687777,-0.026081324307201115,pulls_mean_up
bag8,adversarial_lgbm_cal_iso_feature,folktables_travel_time,-0.0084077301124485,-2.2337771466615766,-2.2599579633268605,-0.026180816665283935,pulls_mean_up
bag8,adversarial_lgbm_cal_iso_feature,folktables_coverage,-0.0069394206743453,-2.2337771466615766,-2.259975237555544,-0.026198090893967407,pulls_mean_up
bag8,adversarial_lgbm_cal_iso_feature,tabred_delivery_eta,-0.0024199368399883,-2.2337771466615766,-2.2600284079535946,-0.026251261292018047,pulls_mean_up
bag8,adversarial_lgbm_cal_iso_feature,tabred_delivery_eta__gap_far,0.0,-2.2337771466615766,-2.260056877798771,-0.026279731137194506,pulls_mean_up
bag8,adversarial_lgbm_cal_iso_feature,tabred_weather__gap_near,0.0032070477814385,-2.2337771466615766,-2.2600946077726705,-0.0263174611110939,pulls_mean_up
bag8,adversarial_lgbm_cal_iso_feature,tschalzev_mbgm,0.0270300995127863,-2.2337771466615766,-2.26037487896951,-0.026597732307933608,pulls_mean_up
bag8,adversarial_lgbm_cal_iso_feature,lending_club,0.0524402053403245,-2.2337771466615766,-2.260673821391011,-0.026896674729434356,pulls_mean_up
bag8,adversarial_lgbm_cal_iso_feature,credit_card_clients_default,0.0562431182578717,-2.2337771466615766,-2.2607185615429817,-0.026941414881405112,pulls_mean_up
bag8,adversarial_lgbm_cal_iso_feature,GiveMeSomeCredit,0.0587341107512767,-2.2337771466615766,-2.2607478673370216,-0.026970720675445037,pulls_mean_up
bag8,adversarial_lgbm_cal_iso_feature,folktables_mobility,0.0633295140459389,-2.2337771466615766,-2.2608019309051945,-0.027024784243617983,pulls_mean_up
bag8,adversarial_lgbm_cal_iso_feature,synthetic_shift_0.0,0.0751380099283471,-2.2337771466615766,-2.2609408543861633,-0.02716370772458676,pulls_mean_up
bag8,adversarial_lgbm_cal_iso_feature,tabred_homesite__gap_far,0.0758596778438963,-2.2337771466615766,-2.260949344596935,-0.027172197935358522,pulls_mean_up
bag8,adversarial_lgbm_cal_iso_feature,bank-marketing,0.1415451138181332,-2.2337771466615766,-2.261722114431926,-0.027944967770349383,pulls_mean_up
bag8,adversarial_lgbm_cal_iso_feature,HR_Analytics_Job_Change_of_Data_Scientists,0.144284613255144,-2.2337771466615766,-2.2617543438370675,-0.027977197175490964,pulls_mean_up
bag8,adversarial_lgbm_cal_iso_feature,diabetes,0.1470423409963183,-2.2337771466615766,-2.261786787692846,-0.02800964103126935,pulls_mean_up
bag8,adversarial_lgbm_cal_iso_feature,synthetic_small_test,0.1833995803300099,-2.2337771466615766,-2.2622145199203008,-0.028437373258724197,pulls_mean_up
bag8,adversarial_lgbm_cal_iso_feature,tabred_ecom_offers,0.2691706539114329,-2.2337771466615766,-2.2632235913742,-0.029446444712623254,pulls_mean_up
bag8,adversarial_lgbm_cal_iso_feature,online_shoppers_intention,0.2972584889283179,-2.2337771466615766,-2.2635540364920455,-0.02977688983046889,pulls_mean_up
bag8,adversarial_lgbm_cal_iso_feature,tabred_delivery_eta__gap_near,0.3744417836918371,-2.2337771466615766,-2.2644620752539697,-0.030684928592393135,pulls_mean_up
bag8,adversarial_lgbm_cal_iso_feature,E-CommereShippingData,0.4399275029632739,-2.2337771466615766,-2.265232495480692,-0.0314553488191156,pulls_mean_up
bag8,adversarial_lgbm_cal_iso_feature,taiwanese_bankruptcy_prediction,0.5027858613446873,-2.2337771466615766,-2.265972005579297,-0.03219485891772056,pulls_mean_up
bag8,adversarial_lgbm_cal_iso_feature,tabred_homesite,0.6925938823012143,-2.2337771466615766,-2.268205041119962,-0.034427894458385566,pulls_mean_up
bag8,adversarial_lgbm_cal_iso_feature,coil2000_insurance_policies,1.3739330936153078,-2.2337771466615766,-2.276220796547187,-0.042443649885610224,pulls_mean_up
bag8,adversarial_lgbm_cal_iso_feature,Fitness_Club,1.5903861327253574,-2.2337771466615766,-2.278767302889658,-0.044990156228081446,pulls_mean_up
bag8,adversarial_lgbm_cal_iso_feature,churn,2.894566077669729,-2.2337771466615766,-2.294110596359592,-0.06033344969801524,pulls_mean_up
bag8,adversarial_lgbm_cal_iso_feature,blood-transfusion-service-center,4.325555354429143,-2.2337771466615766,-2.3109457643214673,-0.07716861765989069,pulls_mean_up
bag8,adversarial_lgbm_cal_platt_feature,maternal_health_risk,-63.93028713784486,-2.2119622667687837,-1.485864327109065,0.7260979396597187,pulls_mean_down
bag8,adversarial_lgbm_cal_platt_feature,airfoil_self_noise,-34.85271427771112,-2.2119622667687837,-1.8279534195812266,0.3840088471875571,pulls_mean_down
bag8,adversarial_lgbm_cal_platt_feature,website_phishing,-25.619791716712964,-2.2119622667687837,-1.9365760379459107,0.275386228822873,pulls_mean_down
bag8,adversarial_lgbm_cal_platt_feature,concrete_compressive_strength,-9.942550752796082,-2.2119622667687837,-2.121014166933168,0.0909480998356158,pulls_mean_down
bag8,adversarial_lgbm_cal_platt_feature,in_vehicle_coupon_recommendation,-6.83804586559091,-2.2119622667687837,-2.1575377538414644,0.05442451292731931,pulls_mean_down
bag8,adversarial_lgbm_cal_platt_feature,Marketing_Campaign,-6.294402626257975,-2.2119622667687837,-2.163933556657146,0.048028710111637896,pulls_mean_down
bag8,adversarial_lgbm_cal_platt_feature,gas_sensor_drift,-5.776874263088557,-2.2119622667687837,-2.17002212563561,0.0419401411331739,pulls_mean_down
bag8,adversarial_lgbm_cal_platt_feature,Fitness_Club,-3.9261779348502985,-2.2119622667687837,-2.1917950236148833,0.020167243153900394,pulls_mean_down
bag8,adversarial_lgbm_cal_platt_feature,tabred_homesite__gap_far,-2.9037833385036103,-2.2119622667687837,-2.203823195336609,0.008139071432174738,pulls_mean_down
bag8,adversarial_lgbm_cal_platt_feature,wine_quality,-2.4284905010367264,-2.2119622667687837,-2.209414875777396,0.002547390991387566,pulls_mean_down
bag8,adversarial_lgbm_cal_platt_feature,tschalzev_ogpcc,-2.347399598551718,-2.2119622667687837,-2.2103688863948667,0.001593380373916986,pulls_mean_down
bag8,adversarial_lgbm_cal_platt_feature,Amazon_employee_access,-2.330545326709514,-2.2119622667687837,-2.2105671719459514,0.001395094822832288,pulls_mean_down
bag8,adversarial_lgbm_cal_platt_feature,taiwanese_bankruptcy_prediction,-1.9659773577079072,-2.2119622667687837,-2.214856206875382,-0.0028939401065981585,pulls_mean_up
bag8,adversarial_lgbm_cal_platt_feature,hiva_agnostic,-1.6984801510641545,-2.2119622667687837,-2.2180032328358967,-0.006040966067113018,pulls_mean_up
bag8,adversarial_lgbm_cal_platt_feature,MIC,-1.6537468324229927,-2.2119622667687837,-2.2185295071728515,-0.0065672404040677534,pulls_mean_up
bag8,adversarial_lgbm_cal_platt_feature,QSAR-TID-11,-1.6392916783580769,-2.2119622667687837,-2.218699567808909,-0.006737301040125487,pulls_mean_up
bag8,adversarial_lgbm_cal_platt_feature,credit-g,-1.506070644319519,-2.2119622667687837,-2.220266874091716,-0.008304607322932256,pulls_mean_up
bag8,adversarial_lgbm_cal_platt_feature,superconductivity,-1.4952600994949634,-2.2119622667687837,-2.220394056972005,-0.008431790203221379,pulls_mean_up
bag8,adversarial_lgbm_cal_platt_feature,physiochemical_protein,-1.4948575922599403,-2.2119622667687837,-2.2203987923512405,-0.008436525582456778,pulls_mean_up
bag8,adversarial_lgbm_cal_platt_feature,hazelnut-spread-contaminant-detection,-1.4264529341147594,-2.2119622667687837,-2.2212035530353016,-0.009241286266517879,pulls_mean_up
bag8,adversarial_lgbm_cal_platt_feature,students_dropout_and_academic_success,-1.3280841718334888,-2.2119622667687837,-2.222360832591552,-0.010398565822768102,pulls_mean_up
bag8,adversarial_lgbm_cal_platt_feature,diabetes_hospital,-1.2191727761278772,-2.2119622667687837,-2.223642143129265,-0.011679876360481067,pulls_mean_up
bag8,adversarial_lgbm_cal_platt_feature,jm1,-1.172513866845805,-2.2119622667687837,-2.2241910714737596,-0.012228804704975893,pulls_mean_up
bag8,adversarial_lgbm_cal_platt_feature,Bioresponse,-1.1211409218115025,-2.2119622667687837,-2.2247954590623986,-0.012833192293614903,pulls_mean_up
bag8,adversarial_lgbm_cal_platt_feature,qsar-biodeg,-1.063514431115446,-2.2119622667687837,-2.22547341777647,-0.013511151007686184,pulls_mean_up
bag8,adversarial_lgbm_cal_platt_feature,synthetic_shift_5.0,-1.0531465357030916,-2.2119622667687837,-2.225595393016615,-0.013633126247831306,pulls_mean_up
bag8,adversarial_lgbm_cal_platt_feature,miami_housing,-1.013814318310511,-2.2119622667687837,-2.22605812498594,-0.014095858217156199,pulls_mean_up
bag8,adversarial_lgbm_cal_platt_feature,houses,-0.8357505217951072,-2.2119622667687837,-2.2281529931802386,-0.016190726411454914,pulls_mean_up
bag8,adversarial_lgbm_cal_platt_feature,synthetic_label_shift,-0.8057550324060999,-2.2119622667687837,-2.2285058812906975,-0.016543614521913774,pulls_mean_up
bag8,adversarial_lgbm_cal_platt_feature,kddcup09_appetency,-0.7683766940696082,-2.2119622667687837,-2.2289456264475973,-0.016983359678813592,pulls_mean_up
bag8,adversarial_lgbm_cal_platt_feature,QSAR_fish_toxicity,-0.7655173330616515,-2.2119622667687837,-2.228979265988867,-0.017016999220083484,pulls_mean_up
bag8,adversarial_lgbm_cal_platt_feature,tabred_sberbank,-0.7190147366171425,-2.2119622667687837,-2.2295263553588027,-0.01756408859001901,pulls_mean_up
bag8,adversarial_lgbm_cal_platt_feature,tabred_sberbank__gap_far,-0.5820431194992668,-2.2119622667687837,-2.2311377861484254,-0.01917551937964168,pulls_mean_up
bag8,adversarial_lgbm_cal_platt_feature,E-CommereShippingData,-0.5768071076972557,-2.2119622667687837,-2.231199386287272,-0.019237119518488388,pulls_mean_up
bag8,adversarial_lgbm_cal_platt_feature,synthetic_shift_3.0,-0.4966865244598522,-2.2119622667687837,-2.2321419813841827,-0.020179714615399025,pulls_mean_up
bag8,adversarial_lgbm_cal_platt_feature,HR_Analytics_Job_Change_of_Data_Scientists,-0.4891799268780606,-2.2119622667687837,-2.23223029429691,-0.020268027528126176,pulls_mean_up
bag8,adversarial_lgbm_cal_platt_feature,folktables_coverage_covid,-0.4864654893892915,-2.2119622667687837,-2.232262228855601,-0.02029996208681739,pulls_mean_up
