model,method_key,omitted_dataset,n_datasets,mean_lift_pct,median_lift_pct,median_ci95_low_pct,median_ci95_high_pct,median_ci_coverage,ci95_low_pct,ci95_high_pct,wins,ties,losses,win_rate_decided,win_ci95_low,win_ci95_high,t_p_positive,t_p_negative,sign_p_positive,sign_p_negative,p10_lift_pct,p90_lift_pct,worst_lift_pct,best_lift_pct,finite_denominator_consistent
bag8,freq_enc_train_only,Marketing_Campaign,85,0.37602875822843285,0.0,0.0,0.0065033465607641,0.9705436382142211,0.09089652732578973,0.6611609891310759,33,33,19,0.6346153846153846,0.48955895631142476,0.7637563889572885,0.005180576536777523,0.9948194234632225,0.03519711053353114,0.9817582999958201,-0.08515533949787593,0.695759442496541,-0.8416324664269221,7.549817547241608,True
bag8,freq_enc_train_only,QSAR-TID-11,85,0.3973249614464883,0.0,0.0,0.008939277015388,0.9705436382142211,0.11037567198239512,0.6842742509105815,34,32,19,0.6415094339622641,0.49803322399056665,0.7685690531287002,0.0036122505712923732,0.9963877494287076,0.026719405268855523,0.9864958411731388,-0.08515533949787593,0.7739933822691094,-0.8416324664269221,7.549817547241608,True
bag8,freq_enc_train_only,QSAR_fish_toxicity,85,0.3973249614464883,0.0,0.0,0.008939277015388,0.9705436382142211,0.11037567198239512,0.6842742509105815,34,32,19,0.6415094339622641,0.49803322399056665,0.7685690531287002,0.0036122505712923732,0.9963877494287076,0.026719405268855523,0.9864958411731388,-0.08515533949787593,0.7739933822691094,-0.8416324664269221,7.549817547241608,True
bag8,freq_enc_train_only,airfoil_self_noise,85,0.4041167134729715,0.0,0.0,0.008939277015388,0.9705436382142211,0.11793661025410374,0.6902968166918393,34,33,18,0.6538461538461539,0.5091439205364969,0.7803420977861772,0.0030974743965332726,0.9969025256034667,0.018241700004179906,0.9912333823504575,-0.05050596439014954,0.7739933822691094,-0.8416324664269221,7.549817547241608,True
bag8,freq_enc_train_only,bank-marketing,85,0.3978479231686779,0.0,0.0,0.008939277015388,0.9705436382142211,0.11093465563558086,0.684761190701775,34,33,18,0.6538461538461539,0.5091439205364969,0.7803420977861772,0.0035723298759270244,0.996427670124073,0.018241700004179906,0.9912333823504575,-0.08515533949787593,0.7739933822691094,-0.8416324664269221,7.549817547241608,True
bag8,freq_enc_train_only,bike_sharing,85,0.3965738512870288,0.0,0.0,0.0065033465607641,0.9705436382142211,0.10957958285261449,0.6835681197214432,33,33,19,0.6346153846153846,0.48955895631142476,0.7637563889572885,0.0036696190861498445,0.9963303809138502,0.03519711053353114,0.9817582999958201,-0.08515533949787593,0.7739933822691094,-0.8416324664269221,7.549817547241608,True
bag8,freq_enc_train_only,blood-transfusion-service-center,85,0.3973249614464883,0.0,0.0,0.008939277015388,0.9705436382142211,0.11037567198239512,0.6842742509105815,34,32,19,0.6415094339622641,0.49803322399056665,0.7685690531287002,0.0036122505712923732,0.9963877494287076,0.026719405268855523,0.9864958411731388,-0.08515533949787593,0.7739933822691094,-0.8416324664269221,7.549817547241608,True
bag8,freq_enc_train_only,brfss_diabetes,85,0.3960465001153487,0.0,0.0,0.0065033465607641,0.9705436382142211,0.10902541143930355,0.6830675887913938,33,33,19,0.6346153846153846,0.48955895631142476,0.7637563889572885,0.0037099110003050062,0.996290088999695,0.03519711053353114,0.9817582999958201,-0.08515533949787593,0.7739933822691094,-0.8416324664269221,7.549817547241608,True
bag8,freq_enc_train_only,churn,85,0.38931801802380683,0.0,0.0,0.0065033465607641,0.9705436382142211,0.10229907861032417,0.6763369574372895,33,33,19,0.6346153846153846,0.48955895631142476,0.7637563889572885,0.0042220965707406785,0.9957779034292593,0.03519711053353114,0.9817582999958201,-0.08515533949787593,0.7739933822691094,-0.8416324664269221,7.549817547241608,True
bag8,freq_enc_train_only,coil2000_insurance_policies,85,0.3972197934816014,0.0,0.0,0.0065033465607641,0.9705436382142211,0.11026372654910876,0.6841758604140941,33,33,19,0.6346153846153846,0.48955895631142476,0.7637563889572885,0.0036202811616236003,0.9963797188383764,0.03519711053353114,0.9817582999958201,-0.08515533949787593,0.7739933822691094,-0.8416324664269221,7.549817547241608,True
bag8,freq_enc_train_only,concrete_compressive_strength,85,0.3973249614464884,0.0,0.0,0.008939277015388,0.9705436382142211,0.11037567198239517,0.6842742509105816,34,32,19,0.6415094339622641,0.49803322399056665,0.7685690531287002,0.0036122505712923693,0.9963877494287077,0.026719405268855523,0.9864958411731388,-0.08515533949787593,0.7739933822691094,-0.8416324664269221,7.549817547241608,True
bag8,freq_enc_train_only,credit-g,85,0.3576484950533009,0.0,0.0,0.0065033465607641,0.9705436382142211,0.07934896776049366,0.635948022346108,33,33,19,0.6346153846153846,0.48955895631142476,0.7637563889572885,0.006200719537196544,0.9937992804628035,0.03519711053353114,0.9817582999958201,-0.08515533949787593,0.695759442496541,-0.8416324664269221,7.549817547241608,True
bag8,freq_enc_train_only,credit_card_clients_default,85,0.3936544794136223,0.0,0.0,0.0065033465607641,0.9705436382142211,0.1065610037420075,0.6807479550852371,33,33,19,0.6346153846153846,0.48955895631142476,0.7637563889572885,0.0038926265908571416,0.9961073734091428,0.03519711053353114,0.9817582999958201,-0.08515533949787593,0.7739933822691094,-0.8416324664269221,7.549817547241608,True
bag8,freq_enc_train_only,diabetes,85,0.3973249614464883,0.0,0.0,0.008939277015388,0.9705436382142211,0.11037567198239512,0.6842742509105815,34,32,19,0.6415094339622641,0.49803322399056665,0.7685690531287002,0.0036122505712923732,0.9963877494287076,0.026719405268855523,0.9864958411731388,-0.08515533949787593,0.7739933822691094,-0.8416324664269221,7.549817547241608,True
bag8,freq_enc_train_only,diabetes_hospital,85,0.3989409242198024,0.0,0.0,0.008939277015388,0.9705436382142211,0.11211542348586917,0.6857664249537356,34,33,18,0.6538461538461539,0.5091439205364969,0.7803420977861772,0.0034889836036666533,0.9965110163963333,0.018241700004179906,0.9912333823504575,-0.05050596439014954,0.7739933822691094,-0.8416324664269221,7.549817547241608,True
bag8,freq_enc_train_only,diamonds,85,0.3908679195266075,0.0,0.0,0.0065033465607641,0.9705436382142211,0.10379188078914803,0.677943958264067,33,33,19,0.6346153846153846,0.48955895631142476,0.7637563889572885,0.00410477255909855,0.9958952274409014,0.03519711053353114,0.9817582999958201,-0.08515533949787593,0.7739933822691094,-0.8416324664269221,7.549817547241608,True
bag8,freq_enc_train_only,folktables_coverage,85,0.3972484514869499,0.0,0.0,0.008939277015388,0.9705436382142211,0.11029421591345373,0.6842026870604461,33,33,19,0.6346153846153846,0.48955895631142476,0.7637563889572885,0.0036180927720917302,0.9963819072279082,0.03519711053353114,0.9817582999958201,-0.08515533949787593,0.7739933822691094,-0.8416324664269221,7.549817547241608,True
bag8,freq_enc_train_only,folktables_coverage_covid,85,0.39700322783428144,0.0,0.0,0.0065033465607641,0.9705436382142211,0.11003369651633205,0.6839727591522309,33,33,19,0.6346153846153846,0.48955895631142476,0.7637563889572885,0.0036368202671344598,0.9963631797328655,0.03519711053353114,0.9817582999958201,-0.08515533949787593,0.7739933822691094,-0.8416324664269221,7.549817547241608,True
