model,dataset,method_key,method_role,family,dataset_family,task_type,n_folds,single_fold,n_train,n_test,n_features,n_cat,n_num,cat_frac,domain_auc,mean_ks,shift_bin,source_id,source_dataset,err_base_mean,err_method_mean,abs_delta_mean,near_perfect_base,relative_mask_reason,primary_effect_unmasked_pct,primary_effect_pct,sensitivity_effect_unmasked_pct,sensitivity_effect_pct,relative_effect_available,allowed_estimand
tabicl,polish_companies_bankruptcy,pseudo_label_v2_cal_iso_wfixed_conf90,test_time_variant,M7_pseudo_label,TabArena_IID,classification,3,False,3940,1970,64,0,64,0.0,0.4797271737327021,0.028469599510753,DAUC < 0.55,source::polish_companies_bankruptcy,,0.0154634559544191,0.022264462986551,-0.0068010070321318,True,near_perfect_baseline,-43.98115823641815,,-44.643349874628775,,False,abs_delta_mean
tabicl,polish_companies_bankruptcy,pseudo_label_v2_cal_iso_wprop_conf85,test_time_variant,M7_pseudo_label,TabArena_IID,classification,3,False,3940,1970,64,0,64,0.0,0.4797271737327021,0.028469599510753,DAUC < 0.55,source::polish_companies_bankruptcy,,0.0154634559544191,0.0226259893620306,-0.0071625334076115,True,near_perfect_baseline,-46.31909858135348,,-46.34889708656644,,False,abs_delta_mean
tabicl,polish_companies_bankruptcy,pseudo_label_v2_cal_iso_wprop_conf90,test_time_variant,M7_pseudo_label,TabArena_IID,classification,3,False,3940,1970,64,0,64,0.0,0.4797271737327021,0.028469599510753,DAUC < 0.55,source::polish_companies_bankruptcy,,0.0154634559544191,0.022264462986551,-0.0068010070321318,True,near_perfect_baseline,-43.98115823641815,,-44.643349874628775,,False,abs_delta_mean
tabicl,polish_companies_bankruptcy,pseudo_label_v2_cal_iso_wquad_conf90,test_time_variant,M7_pseudo_label,TabArena_IID,classification,3,False,3940,1970,64,0,64,0.0,0.4797271737327021,0.028469599510753,DAUC < 0.55,source::polish_companies_bankruptcy,,0.0154634559544191,0.0222657903679063,-0.0068023344134872,True,near_perfect_baseline,-43.98974222540008,,-44.653841953109634,,False,abs_delta_mean
tabicl,polish_companies_bankruptcy,pseudo_label_v2_cal_platt_wprop_conf90,test_time_variant,M7_pseudo_label,TabArena_IID,classification,3,False,3940,1970,64,0,64,0.0,0.4797271737327021,0.028469599510753,DAUC < 0.55,source::polish_companies_bankruptcy,,0.0154634559544191,0.0225818967829932,-0.0071184408285741,True,near_perfect_baseline,-46.03395805929052,,-45.85795518294915,,False,abs_delta_mean
tabicl,polish_companies_bankruptcy,target_enc_absolute,test_time_variant,M4_target_encoding,TabArena_IID,classification,3,False,3940,1970,64,0,64,0.0,0.4797271737327021,0.028469599510753,DAUC < 0.55,source::polish_companies_bankruptcy,,0.0154634559544191,0.0154634559544191,0.0,True,near_perfect_baseline,0.0,,0.0,,False,abs_delta_mean
tabicl,polish_companies_bankruptcy,target_enc_diff,test_time_variant,M4_target_encoding,TabArena_IID,classification,3,False,3940,1970,64,0,64,0.0,0.4797271737327021,0.028469599510753,DAUC < 0.55,source::polish_companies_bankruptcy,,0.0154634559544191,0.0154634559544191,-7.401486830834377e-17,True,near_perfect_baseline,-4.823831728617278e-13,,-5.850389595360307e-13,,False,abs_delta_mean
tabicl,polish_companies_bankruptcy,target_enc_inv_ratio,test_time_variant,M4_target_encoding,TabArena_IID,classification,3,False,3940,1970,64,0,64,0.0,0.4797271737327021,0.028469599510753,DAUC < 0.55,source::polish_companies_bankruptcy,,0.0154634559544191,0.0154634559544191,-7.401486830834377e-17,True,near_perfect_baseline,-4.823831728617278e-13,,-5.850389595360307e-13,,False,abs_delta_mean
tabicl,polish_companies_bankruptcy,target_enc_oof_absolute,test_time_variant,M4_target_encoding,TabArena_IID,classification,3,False,3940,1970,64,0,64,0.0,0.4797271737327021,0.028469599510753,DAUC < 0.55,source::polish_companies_bankruptcy,,0.0154634559544191,0.0154634559544191,0.0,True,near_perfect_baseline,0.0,,0.0,,False,abs_delta_mean
tabicl,polish_companies_bankruptcy,target_enc_oof_diff,test_time_variant,M4_target_encoding,TabArena_IID,classification,3,False,3940,1970,64,0,64,0.0,0.4797271737327021,0.028469599510753,DAUC < 0.55,source::polish_companies_bankruptcy,,0.0154634559544191,0.0154634559544191,0.0,True,near_perfect_baseline,0.0,,0.0,,False,abs_delta_mean
tabicl,polish_companies_bankruptcy,target_enc_oof_inv_ratio,test_time_variant,M4_target_encoding,TabArena_IID,classification,3,False,3940,1970,64,0,64,0.0,0.4797271737327021,0.028469599510753,DAUC < 0.55,source::polish_companies_bankruptcy,,0.0154634559544191,0.0154634559544191,0.0,True,near_perfect_baseline,0.0,,0.0,,False,abs_delta_mean
tabicl,polish_companies_bankruptcy,target_enc_oof_ratio,test_time_variant,M4_target_encoding,TabArena_IID,classification,3,False,3940,1970,64,0,64,0.0,0.4797271737327021,0.028469599510753,DAUC < 0.55,source::polish_companies_bankruptcy,,0.0154634559544191,0.0154634559544191,0.0,True,near_perfect_baseline,0.0,,0.0,,False,abs_delta_mean
tabicl,polish_companies_bankruptcy,target_enc_oof_ratio_cap5,test_time_variant,M4_target_encoding,TabArena_IID,classification,3,False,3940,1970,64,0,64,0.0,0.4797271737327021,0.028469599510753,DAUC < 0.55,source::polish_companies_bankruptcy,,0.0154634559544191,0.0154634559544191,0.0,True,near_perfect_baseline,0.0,,0.0,,False,abs_delta_mean
tabicl,polish_companies_bankruptcy,target_enc_ratio,test_time_variant,M4_target_encoding,TabArena_IID,classification,3,False,3940,1970,64,0,64,0.0,0.4797271737327021,0.028469599510753,DAUC < 0.55,source::polish_companies_bankruptcy,,0.0154634559544191,0.0154634559544191,0.0,True,near_perfect_baseline,0.0,,0.0,,False,abs_delta_mean
tabicl,polish_companies_bankruptcy,target_enc_ratio__sel_combined_intersection,test_time_variant,selective,TabArena_IID,classification,3,False,3940,1970,64,0,64,0.0,0.4797271737327021,0.028469599510753,DAUC < 0.55,source::polish_companies_bankruptcy,,0.0154634559544191,0.0159846652734546,-0.0005212093190355,True,near_perfect_baseline,-3.3705875360067394,,-2.2779649893463194,,False,abs_delta_mean
tabicl,polish_companies_bankruptcy,target_enc_ratio__sel_combined_union,test_time_variant,selective,TabArena_IID,classification,3,False,3940,1970,64,0,64,0.0,0.4797271737327021,0.028469599510753,DAUC < 0.55,source::polish_companies_bankruptcy,,0.0154634559544191,0.0167303563148201,-0.001266900360401,True,near_perfect_baseline,-8.192866873584943,,-7.010658629077788,,False,abs_delta_mean
tabicl,polish_companies_bankruptcy,target_enc_ratio_cap5,test_time_variant,M4_target_encoding,TabArena_IID,classification,3,False,3940,1970,64,0,64,0.0,0.4797271737327021,0.028469599510753,DAUC < 0.55,source::polish_companies_bankruptcy,,0.0154634559544191,0.0154634559544191,0.0,True,near_perfect_baseline,0.0,,0.0,,False,abs_delta_mean
tabicl,polish_companies_bankruptcy,target_enc_standard_m10,train_only_version,baselines,TabArena_IID,classification,3,False,3940,1970,64,0,64,0.0,0.4797271737327021,0.028469599510753,DAUC < 0.55,source::polish_companies_bankruptcy,,0.0154634559544191,0.0154634559544191,0.0,True,near_perfect_baseline,0.0,,0.0,,False,abs_delta_mean
tabicl,polish_companies_bankruptcy,target_enc_standard_m20,train_only_version,baselines,TabArena_IID,classification,3,False,3940,1970,64,0,64,0.0,0.4797271737327021,0.028469599510753,DAUC < 0.55,source::polish_companies_bankruptcy,,0.0154634559544191,0.0154634559544191,-7.401486830834377e-17,True,near_perfect_baseline,-4.823831728617278e-13,,-5.850389595360307e-13,,False,abs_delta_mean
tabicl,polish_companies_bankruptcy,target_enc_standard_m5,train_only_version,baselines,TabArena_IID,classification,3,False,3940,1970,64,0,64,0.0,0.4797271737327021,0.028469599510753,DAUC < 0.55,source::polish_companies_bankruptcy,,0.0154634559544191,0.0154634559544191,0.0,True,near_perfect_baseline,0.0,,0.0,,False,abs_delta_mean
tabicl,polish_companies_bankruptcy,targeted_groupby_top3,test_time_variant,M14_groupby,TabArena_IID,classification,3,False,3940,1970,64,0,64,0.0,0.4797271737327021,0.028469599510753,DAUC < 0.55,source::polish_companies_bankruptcy,,0.0154634559544191,0.0154634559544191,0.0,True,near_perfect_baseline,0.0,,0.0,,False,abs_delta_mean
tabicl,polish_companies_bankruptcy,targeted_groupby_top3_shifted_agg,test_time_variant,M14_groupby,TabArena_IID,classification,3,False,3940,1970,64,0,64,0.0,0.4797271737327021,0.028469599510753,DAUC < 0.55,source::polish_companies_bankruptcy,,0.0154634559544191,0.0154634559544191,0.0,True,near_perfect_baseline,0.0,,0.0,,False,abs_delta_mean
tabicl,polish_companies_bankruptcy,targeted_groupby_top5,test_time_variant,M14_groupby,TabArena_IID,classification,3,False,3940,1970,64,0,64,0.0,0.4797271737327021,0.028469599510753,DAUC < 0.55,source::polish_companies_bankruptcy,,0.0154634559544191,0.0154634559544191,0.0,True,near_perfect_baseline,0.0,,0.0,,False,abs_delta_mean
tabicl,polish_companies_bankruptcy,targeted_groupby_top5_shifted_agg,test_time_variant,M14_groupby,TabArena_IID,classification,3,False,3940,1970,64,0,64,0.0,0.4797271737327021,0.028469599510753,DAUC < 0.55,source::polish_companies_bankruptcy,,0.0154634559544191,0.0154634559544191,-7.401486830834377e-17,True,near_perfect_baseline,-4.823831728617278e-13,,-5.850389595360307e-13,,False,abs_delta_mean
tabicl,polish_companies_bankruptcy,tdda_k10_lam07_aug1,test_time_variant,M17_tdda,TabArena_IID,classification,3,False,3940,1970,64,0,64,0.0,0.4797271737327021,0.028469599510753,DAUC < 0.55,source::polish_companies_bankruptcy,,0.0154634559544191,0.0285505743504491,-0.01308711839603,True,near_perfect_baseline,-84.6325584307045,,-86.00385745913756,,False,abs_delta_mean
tabicl,polish_companies_bankruptcy,tdda_k5_lam06_aug1,test_time_variant,M17_tdda,TabArena_IID,classification,3,False,3940,1970,64,0,64,0.0,0.4797271737327021,0.028469599510753,DAUC < 0.55,source::polish_companies_bankruptcy,,0.0154634559544191,0.0270544522586351,-0.011590996304216,True,near_perfect_baseline,-74.95734678187223,,-77.20458629421483,,False,abs_delta_mean
tabicl,polish_companies_bankruptcy,tdda_k5_lam07_aug1,test_time_variant,M17_tdda,TabArena_IID,classification,3,False,3940,1970,64,0,64,0.0,0.4797271737327021,0.028469599510753,DAUC < 0.55,source::polish_companies_bankruptcy,,0.0154634559544191,0.0285505743504491,-0.01308711839603,True,near_perfect_baseline,-84.6325584307045,,-86.00385745913756,,False,abs_delta_mean
tabicl,polish_companies_bankruptcy,tdda_k5_lam07_aug1_cumshift,test_time_variant,M17_tdda,TabArena_IID,classification,3,False,3940,1970,64,0,64,0.0,0.4797271737327021,0.028469599510753,DAUC < 0.55,source::polish_companies_bankruptcy,,0.0154634559544191,0.0286423173784578,-0.0131788614240387,True,near_perfect_baseline,-85.22584772049306,,-87.03355124536655,,False,abs_delta_mean
tabicl,polish_companies_bankruptcy,tdda_k5_lam07_aug2,test_time_variant,M17_tdda,TabArena_IID,classification,3,False,3940,1970,64,0,64,0.0,0.4797271737327021,0.028469599510753,DAUC < 0.55,source::polish_companies_bankruptcy,,0.0154634559544191,0.04304514144353,-0.0275816854891109,True,near_perfect_baseline,-178.36689010795627,,-175.58942613362322,,False,abs_delta_mean
tabicl,polish_companies_bankruptcy,tdda_k5_lam08_aug1,test_time_variant,M17_tdda,TabArena_IID,classification,3,False,3940,1970,64,0,64,0.0,0.4797271737327021,0.028469599510753,DAUC < 0.55,source::polish_companies_bankruptcy,,0.0154634559544191,0.0301126952360685,-0.0146492392816494,True,near_perfect_baseline,-94.734575018872,,-95.53409042118729,,False,abs_delta_mean
tabicl,polish_companies_bankruptcy,tdda_v2_k10_lam07_pfl_dw,test_time_variant,M17_tdda,TabArena_IID,classification,3,False,3940,1970,64,0,64,0.0,0.4797271737327021,0.028469599510753,DAUC < 0.55,source::polish_companies_bankruptcy,,0.0154634559544191,0.0344578390461674,-0.0189943830917483,True,near_perfect_baseline,-122.8340103773515,,-121.7652434774634,,False,abs_delta_mean
tabicl,polish_companies_bankruptcy,tdda_v2_k5_lam06_pfl_dw,test_time_variant,M17_tdda,TabArena_IID,classification,3,False,3940,1970,64,0,64,0.0,0.4797271737327021,0.028469599510753,DAUC < 0.55,source::polish_companies_bankruptcy,,0.0154634559544191,0.0345404618087985,-0.0190770058543793,True,near_perfect_baseline,-123.368320190595,,-122.37018203914624,,False,abs_delta_mean
tabicl,polish_companies_bankruptcy,tdda_v2_k5_lam07_nopfl_dw,test_time_variant,M17_tdda,TabArena_IID,classification,3,False,3940,1970,64,0,64,0.0,0.4797271737327021,0.028469599510753,DAUC < 0.55,source::polish_companies_bankruptcy,,0.0154634559544191,0.0285505743504491,-0.01308711839603,True,near_perfect_baseline,-84.6325584307045,,-86.00385745913756,,False,abs_delta_mean
tabicl,polish_companies_bankruptcy,tdda_v2_k5_lam07_pfl_dw,test_time_variant,M17_tdda,TabArena_IID,classification,3,False,3940,1970,64,0,64,0.0,0.4797271737327021,0.028469599510753,DAUC < 0.55,source::polish_companies_bankruptcy,,0.0154634559544191,0.0344578390461674,-0.0189943830917483,True,near_perfect_baseline,-122.8340103773515,,-121.7652434774634,,False,abs_delta_mean
tabicl,polish_companies_bankruptcy,tdda_v2_k5_lam07_pfl_dw_cumshift,test_time_variant,M17_tdda,TabArena_IID,classification,3,False,3940,1970,64,0,64,0.0,0.4797271737327021,0.028469599510753,DAUC < 0.55,source::polish_companies_bankruptcy,,0.0154634559544191,0.0342418098486577,-0.0187783538942386,True,near_perfect_baseline,-121.43697986782948,,-120.32882528218651,,False,abs_delta_mean
tabicl,polish_companies_bankruptcy,tdda_v2_k5_lam07_pfl_nodw,test_time_variant,M17_tdda,TabArena_IID,classification,3,False,3940,1970,64,0,64,0.0,0.4797271737327021,0.028469599510753,DAUC < 0.55,source::polish_companies_bankruptcy,,0.0154634559544191,0.0344578390461674,-0.0189943830917483,True,near_perfect_baseline,-122.8340103773515,,-121.7652434774634,,False,abs_delta_mean
tabicl,polish_companies_bankruptcy,train_only_scaling,train_only_version,baselines,TabArena_IID,classification,3,False,3940,1970,64,0,64,0.0,0.4797271737327021,0.028469599510753,DAUC < 0.55,source::polish_companies_bankruptcy,,0.0154634559544191,0.0154634559544191,0.0,True,near_perfect_baseline,0.0,,0.0,,False,abs_delta_mean
tabicl,splice,adversarial_lgbm_both_ratio,test_time_variant,M6_adversarial,TabArena_IID,classification,3,False,2126,1064,60,60,0,1.0,0.4935215615848055,0.0,DAUC < 0.55,source::splice,,0.004302219973416,0.0042867157779187,1.5504195497340056e-05,True,near_perfect_baseline,0.3603766332996068,,-0.7845979885558734,,False,abs_delta_mean
tabicl,splice,adversarial_lgbm_cal_iso_both_ratio,test_time_variant,M6_adversarial,TabArena_IID,classification,3,False,2126,1064,60,60,0,1.0,0.4935215615848055,0.0,DAUC < 0.55,source::splice,,0.004302219973416,0.0043285647588701,-2.6344785454083624e-05,True,near_perfect_baseline,-0.612353287764724,,-1.9509846948863023,,False,abs_delta_mean
tabicl,splice,adversarial_lgbm_cal_iso_feature,test_time_variant,M6_adversarial,TabArena_IID,classification,3,False,2126,1064,60,60,0,1.0,0.4935215615848055,0.0,DAUC < 0.55,source::splice,,0.004302219973416,0.0043285647588701,-2.6344785454083624e-05,True,near_perfect_baseline,-0.612353287764724,,-1.9509846948863023,,False,abs_delta_mean
tabicl,splice,adversarial_lgbm_cal_platt_feature,test_time_variant,M6_adversarial,TabArena_IID,classification,3,False,2126,1064,60,60,0,1.0,0.4935215615848055,0.0,DAUC < 0.55,source::splice,,0.004302219973416,0.0043612862371013,-5.906626368527383e-05,True,near_perfect_baseline,-1.3729252351170245,,-3.6203304294159833,,False,abs_delta_mean
tabicl,splice,adversarial_lgbm_feature,test_time_variant,M6_adversarial,TabArena_IID,classification,3,False,2126,1064,60,60,0,1.0,0.4935215615848055,0.0,DAUC < 0.55,source::splice,,0.004302219973416,0.0042867157779187,1.5504195497340056e-05,True,near_perfect_baseline,0.3603766332996068,,-0.7845979885558734,,False,abs_delta_mean
tabicl,splice,adversarial_logreg_feature,test_time_variant,M6_adversarial,TabArena_IID,classification,3,False,2126,1064,60,60,0,1.0,0.4935215615848055,0.0,DAUC < 0.55,source::splice,,0.004302219973416,0.0043408505636845,-3.863059026846619e-05,True,near_perfect_baseline,-0.8979222472855768,,-2.552286212509406,,False,abs_delta_mean
tabicl,splice,adversarial_rf_feature,test_time_variant,M6_adversarial,TabArena_IID,classification,3,False,2126,1064,60,60,0,1.0,0.4935215615848055,0.0,DAUC < 0.55,source::splice,,0.004302219973416,0.0042618511115145,4.036886190147045e-05,True,near_perfect_baseline,0.9383263094614922,,0.1524203694301734,,False,abs_delta_mean
tabicl,splice,cluster_membership_k10_both,test_time_variant,M20_cluster_membership,TabArena_IID,classification,3,False,2126,1064,60,60,0,1.0,0.4935215615848055,0.0,DAUC < 0.55,source::splice,,0.004302219973416,0.0048895622425315,-0.0005873422691154,True,near_perfect_baseline,-13.652074341728676,,-18.981204187132416,,False,abs_delta_mean
tabicl,splice,cluster_membership_k10_both_cumshift,test_time_variant,M20_cluster_membership,TabArena_IID,classification,3,False,2126,1064,60,60,0,1.0,0.4935215615848055,0.0,DAUC < 0.55,source::splice,,0.004302219973416,0.0047060664398126,-0.0004038464663966,True,near_perfect_baseline,-9.386932069769252,,-11.269057794215804,,False,abs_delta_mean
tabicl,splice,cluster_membership_k10_feature,test_time_variant,M20_cluster_membership,TabArena_IID,classification,3,False,2126,1064,60,60,0,1.0,0.4935215615848055,0.0,DAUC < 0.55,source::splice,,0.004302219973416,0.0048895622425315,-0.0005873422691154,True,near_perfect_baseline,-13.652074341728676,,-18.981204187132416,,False,abs_delta_mean
tabicl,splice,cluster_membership_k10_feature_cumshift,test_time_variant,M20_cluster_membership,TabArena_IID,classification,3,False,2126,1064,60,60,0,1.0,0.4935215615848055,0.0,DAUC < 0.55,source::splice,,0.004302219973416,0.0047060664398126,-0.0004038464663966,True,near_perfect_baseline,-9.386932069769252,,-11.269057794215804,,False,abs_delta_mean
tabicl,splice,cluster_membership_k10_weight,test_time_variant,M20_cluster_membership,TabArena_IID,classification,3,False,2126,1064,60,60,0,1.0,0.4935215615848055,0.0,DAUC < 0.55,source::splice,,0.004302219973416,0.0049439439353706,-0.0006417239619545,True,near_perfect_baseline,-14.916112284351469,,-18.619858820142987,,False,abs_delta_mean
tabicl,splice,cluster_membership_k15_both,test_time_variant,M20_cluster_membership,TabArena_IID,classification,3,False,2126,1064,60,60,0,1.0,0.4935215615848055,0.0,DAUC < 0.55,source::splice,,0.004302219973416,0.004527716545763,-0.0002254965723469,True,near_perfect_baseline,-5.241400340761508,,-10.5041944986138,,False,abs_delta_mean
tabicl,splice,cluster_membership_k5_both,test_time_variant,M20_cluster_membership,TabArena_IID,classification,3,False,2126,1064,60,60,0,1.0,0.4935215615848055,0.0,DAUC < 0.55,source::splice,,0.004302219973416,0.0046932225446106,-0.0003910025711946,True,near_perfect_baseline,-9.088390961193817,,-10.775398554940566,,False,abs_delta_mean
tabicl,splice,cluster_membership_k5_feature,test_time_variant,M20_cluster_membership,TabArena_IID,classification,3,False,2126,1064,60,60,0,1.0,0.4935215615848055,0.0,DAUC < 0.55,source::splice,,0.004302219973416,0.0046932225446106,-0.0003910025711946,True,near_perfect_baseline,-9.088390961193817,,-10.775398554940566,,False,abs_delta_mean
tabicl,splice,freq_enc_train_only,train_only_version,baselines,TabArena_IID,classification,3,False,2126,1064,60,60,0,1.0,0.4935215615848055,0.0,DAUC < 0.55,source::splice,,0.004302219973416,0.0043195319678607,-1.7311994444657586e-05,True,near_perfect_baseline,-0.4023967754236296,,-2.209917723591554,,False,abs_delta_mean
tabicl,splice,freq_ratio_log,test_time_variant,M2_freq_ratio,TabArena_IID,classification,3,False,2126,1064,60,60,0,1.0,0.4935215615848055,0.0,DAUC < 0.55,source::splice,,0.004302219973416,0.0042122078787741,9.00120946419151e-05,True,near_perfect_baseline,2.0922243678405783,,1.6357872639089086,,False,abs_delta_mean
tabicl,splice,freq_ratio_log__sel_combined_intersection,test_time_variant,selective,TabArena_IID,classification,3,False,2126,1064,60,60,0,1.0,0.4935215615848055,0.0,DAUC < 0.55,source::splice,,0.004302219973416,0.0043438313155483,-4.161134213228242e-05,True,near_perfect_baseline,-0.9672062885999232,,-2.11568972480522,,False,abs_delta_mean
tabicl,splice,freq_ratio_log__sel_combined_union,test_time_variant,selective,TabArena_IID,classification,3,False,2126,1064,60,60,0,1.0,0.4935215615848055,0.0,DAUC < 0.55,source::splice,,0.004302219973416,0.0041263795916901,0.0001758403817259,True,near_perfect_baseline,4.087201091819746,,4.838439937459595,,False,abs_delta_mean
tabicl,splice,freq_ratio_v2_both_gated,test_time_variant,M2_freq_ratio,TabArena_IID,classification,3,False,2126,1064,60,60,0,1.0,0.4935215615848055,0.0,DAUC < 0.55,source::splice,,0.004302219973416,0.0040584255112778,0.0002437944621382,True,near_perfect_baseline,5.666713084051709,,5.617961349616767,,False,abs_delta_mean
tabicl,splice,freq_ratio_v2_diff_gated,test_time_variant,M2_freq_ratio,TabArena_IID,classification,3,False,2126,1064,60,60,0,1.0,0.4935215615848055,0.0,DAUC < 0.55,source::splice,,0.004302219973416,0.0041841875519392,0.0001180324214767,True,near_perfect_baseline,2.7435236274789427,,1.7922766986487435,,False,abs_delta_mean
tabicl,splice,freq_ratio_v2_ratio_gated,test_time_variant,M2_freq_ratio,TabArena_IID,classification,3,False,2126,1064,60,60,0,1.0,0.4935215615848055,0.0,DAUC < 0.55,source::splice,,0.004302219973416,0.0042267370020483,7.54829713677611e-05,True,near_perfect_baseline,1.754512131740816,,0.1338612932176041,,False,abs_delta_mean
tabicl,splice,freq_ratio_v2_ratio_ungated,test_time_variant,M2_freq_ratio,TabArena_IID,classification,3,False,2126,1064,60,60,0,1.0,0.4935215615848055,0.0,DAUC < 0.55,source::splice,,0.004302219973416,0.0043666171758562,-6.439720244022507e-05,True,near_perfect_baseline,-1.4968365829302803,,-2.6833319522455,,False,abs_delta_mean
tabicl,splice,groupby_shift_cohen_d,test_time_variant,M14_groupby,TabArena_IID,classification,3,False,2126,1064,60,60,0,1.0,0.4935215615848055,0.0,DAUC < 0.55,source::splice,,0.004302219973416,0.004302219973416,0.0,True,near_perfect_baseline,0.0,,0.0,,False,abs_delta_mean
tabicl,splice,groupby_shift_cohen_d__sel_combined_intersection,test_time_variant,selective,TabArena_IID,classification,3,False,2126,1064,60,60,0,1.0,0.4935215615848055,0.0,DAUC < 0.55,source::splice,,0.004302219973416,0.0042936936552397,8.526318176308815e-06,True,near_perfect_baseline,0.1981841521120316,,-0.2334582737157572,,False,abs_delta_mean
tabicl,splice,groupby_shift_cohen_d__sel_combined_union,test_time_variant,selective,TabArena_IID,classification,3,False,2126,1064,60,60,0,1.0,0.4935215615848055,0.0,DAUC < 0.55,source::splice,,0.004302219973416,0.0041744470350277,0.0001277729383883,True,near_perfect_baseline,2.969930388911855,,1.974027147530795,,False,abs_delta_mean
tabicl,splice,groupby_shift_cohen_d_min10,test_time_variant,M14_groupby,TabArena_IID,classification,3,False,2126,1064,60,60,0,1.0,0.4935215615848055,0.0,DAUC < 0.55,source::splice,,0.004302219973416,0.004302219973416,0.0,True,near_perfect_baseline,0.0,,0.0,,False,abs_delta_mean
tabicl,splice,groupby_shift_ratio_log,test_time_variant,M14_groupby,TabArena_IID,classification,3,False,2126,1064,60,60,0,1.0,0.4935215615848055,0.0,DAUC < 0.55,source::splice,,0.004302219973416,0.004302219973416,0.0,True,near_perfect_baseline,0.0,,0.0,,False,abs_delta_mean
tabicl,splice,groupby_shift_ratio_raw,test_time_variant,M14_groupby,TabArena_IID,classification,3,False,2126,1064,60,60,0,1.0,0.4935215615848055,0.0,DAUC < 0.55,source::splice,,0.004302219973416,0.004302219973416,0.0,True,near_perfect_baseline,0.0,,0.0,,False,abs_delta_mean
tabicl,splice,groupby_train_only,train_only_version,baselines,TabArena_IID,classification,3,False,2126,1064,60,60,0,1.0,0.4935215615848055,0.0,DAUC < 0.55,source::splice,,0.004302219973416,0.004302219973416,0.0,True,near_perfect_baseline,0.0,,0.0,,False,abs_delta_mean
tabicl,splice,joint_freq_combined,test_time_variant,M1_joint_freq,TabArena_IID,classification,3,False,2126,1064,60,60,0,1.0,0.4935215615848055,0.0,DAUC < 0.55,source::splice,,0.004302219973416,0.0041492121532666,0.0001530078201494,True,near_perfect_baseline,3.556485281898719,,2.679762911630536,,False,abs_delta_mean
tabicl,splice,joint_freq_combined__sel_combined_intersection,test_time_variant,selective,TabArena_IID,classification,3,False,2126,1064,60,60,0,1.0,0.4935215615848055,0.0,DAUC < 0.55,source::splice,,0.004302219973416,0.0043840742390084,-8.185426559237374e-05,True,near_perfect_baseline,-1.90260530837942,,-4.130457178785605,,False,abs_delta_mean
tabicl,splice,joint_freq_combined__sel_combined_union,test_time_variant,selective,TabArena_IID,classification,3,False,2126,1064,60,60,0,1.0,0.4935215615848055,0.0,DAUC < 0.55,source::splice,,0.004302219973416,0.0039309599279824,0.0003712600454336,True,near_perfect_baseline,8.629499368411292,,7.586727929000489,,False,abs_delta_mean
tabicl,splice,joint_freq_separate,test_time_variant,M1_joint_freq,TabArena_IID,classification,3,False,2126,1064,60,60,0,1.0,0.4935215615848055,0.0,DAUC < 0.55,source::splice,,0.004302219973416,0.0042197552150225,8.246475839353747e-05,True,near_perfect_baseline,1.916795489377504,,0.6024567116814251,,False,abs_delta_mean
tabicl,splice,joint_freq_separate__sel_combined_intersection,test_time_variant,selective,TabArena_IID,classification,3,False,2126,1064,60,60,0,1.0,0.4935215615848055,0.0,DAUC < 0.55,source::splice,,0.004302219973416,0.0044215848735969,-0.0001193649001809,True,near_perfect_baseline,-2.7744955143733523,,-5.170941545173583,,False,abs_delta_mean
tabicl,splice,joint_freq_separate__sel_combined_union,test_time_variant,selective,TabArena_IID,classification,3,False,2126,1064,60,60,0,1.0,0.4935215615848055,0.0,DAUC < 0.55,source::splice,,0.004302219973416,0.004286536840526,1.5683132890057887e-05,True,near_perfect_baseline,0.3645358207382732,,-1.8233950095511429,,False,abs_delta_mean
tabicl,splice,joint_groupby_combined,test_time_variant,M14_groupby,TabArena_IID,classification,3,False,2126,1064,60,60,0,1.0,0.4935215615848055,0.0,DAUC < 0.55,source::splice,,0.004302219973416,0.004302219973416,0.0,True,near_perfect_baseline,0.0,,0.0,,False,abs_delta_mean
tabicl,splice,joint_groupby_combined__sel_combined_intersection,test_time_variant,selective,TabArena_IID,classification,3,False,2126,1064,60,60,0,1.0,0.4935215615848055,0.0,DAUC < 0.55,source::splice,,0.004302219973416,0.0042936936552398,8.5263181762348e-06,True,near_perfect_baseline,0.1981841521102978,,-0.2334582737182821,,False,abs_delta_mean
tabicl,splice,joint_groupby_combined__sel_combined_union,test_time_variant,selective,TabArena_IID,classification,3,False,2126,1064,60,60,0,1.0,0.4935215615848055,0.0,DAUC < 0.55,source::splice,,0.004302219973416,0.0041744470350277,0.0001277729383883,True,near_perfect_baseline,2.969930388911855,,1.974027147530795,,False,abs_delta_mean
tabicl,splice,joint_groupby_mean_only,test_time_variant,M14_groupby,TabArena_IID,classification,3,False,2126,1064,60,60,0,1.0,0.4935215615848055,0.0,DAUC < 0.55,source::splice,,0.004302219973416,0.004302219973416,0.0,True,near_perfect_baseline,0.0,,0.0,,False,abs_delta_mean
tabicl,splice,joint_groupby_separate,test_time_variant,M14_groupby,TabArena_IID,classification,3,False,2126,1064,60,60,0,1.0,0.4935215615848055,0.0,DAUC < 0.55,source::splice,,0.004302219973416,0.004302219973416,0.0,True,near_perfect_baseline,0.0,,0.0,,False,abs_delta_mean
