model,method_key,dataset,dataset_lift_pct,variant_mean_all_pct,variant_mean_without_dataset_pct,mean_change_when_removed_pct,influence_direction,absolute_influence_rank
bag8,freq_enc_train_only,tabred_delivery_eta__gap_near,0.0,0.3927049037552501,0.3973249614464884,0.0046200576912383,pulls_mean_down,37.0
bag8,freq_enc_train_only,tabred_ecom_offers,0.0,0.3927049037552501,0.3973249614464884,0.0046200576912383,pulls_mean_down,38.0
bag8,freq_enc_train_only,QSAR-TID-11,0.0,0.3927049037552501,0.3973249614464883,0.004620057691238244,pulls_mean_down,39.0
bag8,freq_enc_train_only,QSAR_fish_toxicity,0.0,0.3927049037552501,0.3973249614464883,0.004620057691238244,pulls_mean_down,40.0
bag8,freq_enc_train_only,blood-transfusion-service-center,0.0,0.3927049037552501,0.3973249614464883,0.004620057691238244,pulls_mean_down,41.0
bag8,freq_enc_train_only,diabetes,0.0,0.3927049037552501,0.3973249614464883,0.004620057691238244,pulls_mean_down,42.0
bag8,freq_enc_train_only,gas_sensor_drift,0.0,0.3927049037552501,0.3973249614464883,0.004620057691238244,pulls_mean_down,43.0
bag8,freq_enc_train_only,hazelnut-spread-contaminant-detection,0.0,0.3927049037552501,0.3973249614464883,0.004620057691238244,pulls_mean_down,44.0
bag8,freq_enc_train_only,heloc,0.0,0.3927049037552501,0.3973249614464883,0.004620057691238244,pulls_mean_down,45.0
bag8,freq_enc_train_only,houses,0.0,0.3927049037552501,0.3973249614464883,0.004620057691238244,pulls_mean_down,46.0
bag8,freq_enc_train_only,maternal_health_risk,0.0,0.3927049037552501,0.3973249614464883,0.004620057691238244,pulls_mean_down,47.0
bag8,freq_enc_train_only,miami_housing,0.0,0.3927049037552501,0.3973249614464883,0.004620057691238244,pulls_mean_down,48.0
bag8,freq_enc_train_only,physiochemical_protein,0.0,0.3927049037552501,0.3973249614464883,0.004620057691238244,pulls_mean_down,49.0
bag8,freq_enc_train_only,polish_companies_bankruptcy,0.0,0.3927049037552501,0.3973249614464883,0.004620057691238244,pulls_mean_down,50.0
bag8,freq_enc_train_only,seismic-bumps,0.0,0.3927049037552501,0.3973249614464883,0.004620057691238244,pulls_mean_down,51.0
bag8,freq_enc_train_only,shifts_weather,0.0,0.3927049037552501,0.3973249614464883,0.004620057691238244,pulls_mean_down,52.0
bag8,freq_enc_train_only,superconductivity,0.0,0.3927049037552501,0.3973249614464883,0.004620057691238244,pulls_mean_down,53.0
bag8,freq_enc_train_only,tabred_weather,0.0,0.3927049037552501,0.3973249614464883,0.004620057691238244,pulls_mean_down,54.0
bag8,freq_enc_train_only,tabred_weather__gap_far,0.0,0.3927049037552501,0.3973249614464883,0.004620057691238244,pulls_mean_down,55.0
bag8,freq_enc_train_only,tabred_weather__gap_maxdiff,0.0,0.3927049037552501,0.3973249614464883,0.004620057691238244,pulls_mean_down,56.0
bag8,freq_enc_train_only,tabred_weather__gap_near,0.0,0.3927049037552501,0.3973249614464883,0.004620057691238244,pulls_mean_down,57.0
bag8,freq_enc_train_only,taiwanese_bankruptcy_prediction,0.0,0.3927049037552501,0.3973249614464883,0.004620057691238244,pulls_mean_down,58.0
bag8,freq_enc_train_only,tschalzev_ogpcc,0.0,0.3927049037552501,0.3973249614464883,0.004620057691238244,pulls_mean_down,59.0
bag8,freq_enc_train_only,tschalzev_sctp,0.0,0.3927049037552501,0.3973249614464883,0.004620057691238244,pulls_mean_down,60.0
bag8,freq_enc_train_only,wine_quality,0.0,0.3927049037552501,0.3973249614464883,0.004620057691238244,pulls_mean_down,61.0
bag8,freq_enc_train_only,folktables_coverage,0.0065033465607641,0.3927049037552501,0.3972484514869499,0.0045435477316998485,pulls_mean_down,62.0
bag8,freq_enc_train_only,coil2000_insurance_policies,0.008939277015388,0.3927049037552501,0.3972197934816014,0.004514889726351334,pulls_mean_down,63.0
bag8,freq_enc_train_only,Food_Delivery_Time,0.0156784288524975,0.3927049037552501,0.39714050934234135,0.004435605587091274,pulls_mean_down,64.0
bag8,freq_enc_train_only,folktables_coverage_covid,0.0273473570375894,0.3927049037552501,0.39700322783428144,0.004298324079031357,pulls_mean_down,65.0
bag8,freq_enc_train_only,synthetic_shift_0.5,0.0387572787961306,0.3927049037552501,0.3968689934606515,0.004164089705401441,pulls_mean_down,66.0
bag8,freq_enc_train_only,folktables_income,0.0406089290433094,0.3927049037552501,0.39684720934009643,0.004142305584846351,pulls_mean_down,67.0
bag8,freq_enc_train_only,healthcare_insurance_expenses,0.0447676642008274,0.3927049037552501,0.39679828304412573,0.004093379288875654,pulls_mean_down,68.0
bag8,freq_enc_train_only,synthetic_shift_3.0,0.0502407952563574,0.3927049037552501,0.3967338932670018,0.004028989511751735,pulls_mean_down,69.0
bag8,freq_enc_train_only,bike_sharing,0.063844363554058,0.3927049037552501,0.3965738512870288,0.0038689475317787436,pulls_mean_down,70.0
bag8,freq_enc_train_only,synthetic_shift_1.0,0.0686412445960434,0.3927049037552501,0.3965174173924173,0.0038125136371672252,pulls_mean_down,71.0
bag8,freq_enc_train_only,lending_club,0.0759011219581272,0.3927049037552501,0.39643200707051035,0.0037271033152602717,pulls_mean_down,72.0
bag8,freq_enc_train_only,qsar-biodeg,0.1067457159336998,0.3927049037552501,0.39606912949432715,0.0033642257390770758,pulls_mean_down,75.0
bag8,freq_enc_train_only,brfss_diabetes,0.1086692131468714,0.3927049037552501,0.3960465001153487,0.00334159636009862,pulls_mean_down,76.0
bag8,freq_enc_train_only,synthetic_shift_5.0,0.1919325773300707,0.3927049037552501,0.3950669311249581,0.0023620273697080307,pulls_mean_down,79.0
bag8,freq_enc_train_only,credit_card_clients_default,0.3119909727936141,0.3927049037552501,0.3936544794136223,0.0009495756583722259,pulls_mean_down,84.0
bag8,freq_enc_train_only,tschalzev_mbgm,0.3493616942843088,0.3927049037552501,0.3932148238666729,0.0005099201114228125,pulls_mean_down,85.0
bag8,freq_enc_train_only,HR_Analytics_Job_Change_of_Data_Scientists,0.3528071965920804,0.3927049037552501,0.3931742885454051,0.0004693847901550141,pulls_mean_down,86.0
bag8,freq_enc_train_only,students_dropout_and_academic_success,0.4812566639802226,0.3927049037552501,0.39166311834083867,-0.0010417854144114114,pulls_mean_up,83.0
bag8,freq_enc_train_only,tabred_homesite__gap_near,0.5012834508600119,0.3927049037552501,0.3914275090834295,-0.0012773946718205864,pulls_mean_up,82.0
bag8,freq_enc_train_only,diamonds,0.5488485631898775,0.3927049037552501,0.3908679195266075,-0.0018369842286425908,pulls_mean_up,81.0
bag8,freq_enc_train_only,Diabetes130US,0.5818930222680315,0.3927049037552501,0.39047916118451154,-0.0022257425707385425,pulls_mean_up,80.0
bag8,freq_enc_train_only,tabred_sberbank__gap_far,0.6485084055965172,0.3927049037552501,0.38969545079241164,-0.0030094529628384437,pulls_mean_up,78.0
bag8,freq_enc_train_only,hiva_agnostic,0.6501495895170591,0.3927049037552501,0.38967614274628765,-0.003028761008962433,pulls_mean_up,77.0
bag8,freq_enc_train_only,churn,0.6805901909279279,0.3927049037552501,0.38931801802380683,-0.0033868857314432455,pulls_mean_up,74.0
bag8,freq_enc_train_only,Fitness_Club,0.7058722768756159,0.3927049037552501,0.3890205817185399,-0.0036843220367101526,pulls_mean_up,73.0
bag8,freq_enc_train_only,online_shoppers_intention,0.8194074525314369,0.3927049037552501,0.3876848737696479,-0.005020029985602192,pulls_mean_up,22.0
bag8,freq_enc_train_only,tabred_homesite,0.8887891061705654,0.3927049037552501,0.3868686190209524,-0.005836284734297703,pulls_mean_up,17.0
bag8,freq_enc_train_only,Marketing_Campaign,1.8101772735347192,0.3927049037552501,0.37602875822843285,-0.016676145526817232,pulls_mean_up,7.0
bag8,freq_enc_train_only,in_vehicle_coupon_recommendation,2.581860221177914,0.3927049037552501,0.36695013531498344,-0.02575476844026664,pulls_mean_up,6.0
bag8,freq_enc_train_only,Is-this-a-good-customer,2.6785428787439325,0.3927049037552501,0.365812692284795,-0.026892211470455063,pulls_mean_up,5.0
bag8,freq_enc_train_only,credit-g,3.3724996434209324,0.3927049037552501,0.3576484950533009,-0.035056408701949204,pulls_mean_up,4.0
bag8,freq_enc_train_only,kddcup09_appetency,3.8945575547471663,0.3927049037552501,0.35150663727299225,-0.04119826648225783,pulls_mean_up,3.0
bag8,freq_enc_train_only,MIC,7.372231395494501,0.3927049037552501,0.3105928273818471,-0.08211207637340295,pulls_mean_up,2.0
bag8,freq_enc_train_only,Amazon_employee_access,7.549817547241608,0.3927049037552501,0.30850357853776356,-0.08420132521748652,pulls_mean_up,1.0
bag8,joint_freq_combined,tabred_sberbank,-1.4925030793981184,0.45576157796602385,0.47868233864089615,0.02292076067487231,pulls_mean_down,7.0
bag8,joint_freq_combined,website_phishing,-0.9580640130864286,0.45576157796602385,0.4723948202136998,0.016633242247675928,pulls_mean_down,9.0
bag8,joint_freq_combined,E-CommereShippingData,-0.32836367603583,0.45576157796602385,0.464986580954281,0.00922500298825718,pulls_mean_down,12.0
bag8,joint_freq_combined,tabred_sberbank__gap_far,-0.270553315232754,0.45576157796602385,0.4643064590624801,0.008544881096456236,pulls_mean_down,13.0
bag8,joint_freq_combined,folktables_income,-0.1188083525712299,0.45576157796602385,0.4625212242076386,0.006759646241614736,pulls_mean_down,14.0
bag8,joint_freq_combined,diabetes_hospital,-0.1041818207415926,0.45576157796602385,0.462349147362584,0.006587569396560133,pulls_mean_down,15.0
bag8,joint_freq_combined,synthetic_shift_1.0,-0.1001958230570017,0.45576157796602385,0.46230225327217717,0.006540675306153321,pulls_mean_down,16.0
bag8,joint_freq_combined,coil2000_insurance_policies,-0.0993499028440621,0.45576157796602385,0.4622923012696719,0.006530723303648067,pulls_mean_down,17.0
bag8,joint_freq_combined,synthetic_small_test,-0.0961690851575439,0.45576157796602385,0.4622548798851247,0.006493301919100858,pulls_mean_down,18.0
bag8,joint_freq_combined,synthetic_shift_3.0,-0.0498128768109631,0.45576157796602385,0.4617095127281061,0.005947934762082274,pulls_mean_down,19.0
bag8,joint_freq_combined,bank-marketing,-0.0444517463861092,0.45576157796602385,0.46164644060546073,0.005884862639436883,pulls_mean_down,20.0
bag8,joint_freq_combined,tabred_cooking_time,-0.0401318925116829,0.45576157796602385,0.4615956187951734,0.005834040829149567,pulls_mean_down,21.0
bag8,joint_freq_combined,synthetic_label_shift,-0.0383313417616805,0.45576157796602385,0.46157443584517327,0.0058128578791494245,pulls_mean_down,22.0
bag8,joint_freq_combined,folktables_employment,-0.0166332611637274,0.45576157796602385,0.4613191643087268,0.00555758634270298,pulls_mean_down,24.0
bag8,joint_freq_combined,Bank_Customer_Churn,-0.0162732763024018,0.45576157796602385,0.4613149291927112,0.005553351226687375,pulls_mean_down,25.0
bag8,joint_freq_combined,synthetic_partial_shift,-0.0094324550470842,0.45576157796602385,0.46123444894264864,0.0054728709766248,pulls_mean_down,26.0
bag8,joint_freq_combined,tschalzev_ogpcc,-8.637910257270358e-05,0.45576157796602385,0.4611244951080073,0.005362917141983448,pulls_mean_down,27.0
bag8,joint_freq_combined,miami_housing,-2.582067822505493e-09,0.45576157796602385,0.46112347891364847,0.0053619009476246204,pulls_mean_down,28.0
bag8,joint_freq_combined,Another-Dataset-on-used-Fiat-500,0.0,0.45576157796602385,0.4611234788832712,0.005361900917247364,pulls_mean_down,29.0
bag8,joint_freq_combined,Bioresponse,0.0,0.45576157796602385,0.4611234788832712,0.005361900917247364,pulls_mean_down,30.0
bag8,joint_freq_combined,GiveMeSomeCredit,0.0,0.45576157796602385,0.4611234788832712,0.005361900917247364,pulls_mean_down,31.0
bag8,joint_freq_combined,QSAR-TID-11,0.0,0.45576157796602385,0.4611234788832712,0.005361900917247364,pulls_mean_down,32.0
bag8,joint_freq_combined,QSAR_fish_toxicity,0.0,0.45576157796602385,0.4611234788832712,0.005361900917247364,pulls_mean_down,33.0
bag8,joint_freq_combined,blood-transfusion-service-center,0.0,0.45576157796602385,0.4611234788832712,0.005361900917247364,pulls_mean_down,34.0
bag8,joint_freq_combined,concrete_compressive_strength,0.0,0.45576157796602385,0.4611234788832712,0.005361900917247364,pulls_mean_down,35.0
bag8,joint_freq_combined,diabetes,0.0,0.45576157796602385,0.4611234788832712,0.005361900917247364,pulls_mean_down,36.0
bag8,joint_freq_combined,gas_sensor_drift,0.0,0.45576157796602385,0.4611234788832712,0.005361900917247364,pulls_mean_down,37.0
bag8,joint_freq_combined,hazelnut-spread-contaminant-detection,0.0,0.45576157796602385,0.4611234788832712,0.005361900917247364,pulls_mean_down,38.0
bag8,joint_freq_combined,heloc,0.0,0.45576157796602385,0.4611234788832712,0.005361900917247364,pulls_mean_down,39.0
bag8,joint_freq_combined,houses,0.0,0.45576157796602385,0.4611234788832712,0.005361900917247364,pulls_mean_down,40.0
bag8,joint_freq_combined,jm1,0.0,0.45576157796602385,0.4611234788832712,0.005361900917247364,pulls_mean_down,41.0
bag8,joint_freq_combined,maternal_health_risk,0.0,0.45576157796602385,0.4611234788832712,0.005361900917247364,pulls_mean_down,42.0
bag8,joint_freq_combined,physiochemical_protein,0.0,0.45576157796602385,0.4611234788832712,0.005361900917247364,pulls_mean_down,43.0
bag8,joint_freq_combined,polish_companies_bankruptcy,0.0,0.45576157796602385,0.4611234788832712,0.005361900917247364,pulls_mean_down,44.0
bag8,joint_freq_combined,seismic-bumps,0.0,0.45576157796602385,0.4611234788832712,0.005361900917247364,pulls_mean_down,45.0
bag8,joint_freq_combined,shifts_weather,0.0,0.45576157796602385,0.4611234788832712,0.005361900917247364,pulls_mean_down,46.0
bag8,joint_freq_combined,superconductivity,0.0,0.45576157796602385,0.4611234788832712,0.005361900917247364,pulls_mean_down,47.0
bag8,joint_freq_combined,tabred_delivery_eta,0.0,0.45576157796602385,0.4611234788832712,0.005361900917247364,pulls_mean_down,48.0
bag8,joint_freq_combined,tabred_delivery_eta__gap_far,0.0,0.45576157796602385,0.4611234788832712,0.005361900917247364,pulls_mean_down,49.0
bag8,joint_freq_combined,tabred_delivery_eta__gap_maxdiff,0.0,0.45576157796602385,0.4611234788832712,0.005361900917247364,pulls_mean_down,50.0
bag8,joint_freq_combined,tabred_delivery_eta__gap_near,0.0,0.45576157796602385,0.4611234788832712,0.005361900917247364,pulls_mean_down,51.0
bag8,joint_freq_combined,tabred_ecom_offers,0.0,0.45576157796602385,0.4611234788832712,0.005361900917247364,pulls_mean_down,52.0
bag8,joint_freq_combined,tabred_weather,0.0,0.45576157796602385,0.4611234788832712,0.005361900917247364,pulls_mean_down,53.0
bag8,joint_freq_combined,tabred_weather__gap_far,0.0,0.45576157796602385,0.4611234788832712,0.005361900917247364,pulls_mean_down,54.0
bag8,joint_freq_combined,tabred_weather__gap_maxdiff,0.0,0.45576157796602385,0.4611234788832712,0.005361900917247364,pulls_mean_down,55.0
bag8,joint_freq_combined,tabred_weather__gap_near,0.0,0.45576157796602385,0.4611234788832712,0.005361900917247364,pulls_mean_down,56.0
bag8,joint_freq_combined,taiwanese_bankruptcy_prediction,0.0,0.45576157796602385,0.4611234788832712,0.005361900917247364,pulls_mean_down,57.0
bag8,joint_freq_combined,tschalzev_sctp,0.0,0.45576157796602385,0.4611234788832712,0.005361900917247364,pulls_mean_down,58.0
bag8,joint_freq_combined,wine_quality,0.0,0.45576157796602385,0.4611234788832712,0.005361900917247364,pulls_mean_down,59.0
bag8,joint_freq_combined,folktables_coverage,0.0065033465607641,0.45576157796602385,0.4610469689237328,0.005285390957708969,pulls_mean_down,60.0
bag8,joint_freq_combined,Food_Delivery_Time,0.0136485358421042,0.45576157796602385,0.46096290787336414,0.005201329907340291,pulls_mean_down,61.0
bag8,joint_freq_combined,folktables_mobility,0.0192889171969096,0.45576157796602385,0.46089655044566047,0.005134972479636624,pulls_mean_down,62.0
bag8,joint_freq_combined,folktables_travel_time,0.0260782398857177,0.45576157796602385,0.4608166760610863,0.005055098095062438,pulls_mean_down,63.0
bag8,joint_freq_combined,synthetic_shift_5.0,0.043481540680381,0.45576157796602385,0.46061193134585504,0.004850353379831196,pulls_mean_down,64.0
bag8,joint_freq_combined,bike_sharing,0.0514547957587714,0.45576157796602385,0.4605181283449327,0.004756550378908875,pulls_mean_down,65.0
bag8,joint_freq_combined,brfss_diabetes,0.0545891065985552,0.45576157796602385,0.46048125409975876,0.004719676133734918,pulls_mean_down,66.0
bag8,joint_freq_combined,synthetic_shift_0.5,0.0643973357139354,0.45576157796602385,0.46036586316898964,0.004604285202965797,pulls_mean_down,67.0
bag8,joint_freq_combined,folktables_coverage_covid,0.0818306160425194,0.45576157796602385,0.4601607657533592,0.004399187787335335,pulls_mean_down,68.0
bag8,joint_freq_combined,synthetic_large_test,0.0936680604150913,0.45576157796602385,0.46002150170191713,0.0042599237358932895,pulls_mean_down,69.0
bag8,joint_freq_combined,tabred_sberbank__gap_near,0.0955698344580534,0.45576157796602385,0.45999912788964703,0.004237549923623185,pulls_mean_down,70.0
bag8,joint_freq_combined,qsar-biodeg,0.1067457159336998,0.45576157796602385,0.45986764693111004,0.004106068965086196,pulls_mean_down,71.0
bag8,joint_freq_combined,synthetic_shift_0.0,0.1252682797561138,0.45576157796602385,0.45964973441555224,0.0038881564495283905,pulls_mean_down,72.0
bag8,joint_freq_combined,lending_club,0.1942074016871353,0.45576157796602385,0.45883868592224614,0.0030771079562222914,pulls_mean_down,75.0
bag8,joint_freq_combined,folktables_travel_time_covid,0.1987255594255241,0.45576157796602385,0.45878553112532383,0.0030239531592999858,pulls_mean_down,76.0
bag8,joint_freq_combined,airfoil_self_noise,0.2017518834167539,0.45576157796602385,0.4587499273136623,0.002988349347638475,pulls_mean_down,77.0
bag8,joint_freq_combined,tschalzev_mbgm,0.2478063474453831,0.45576157796602385,0.4582081100897961,0.0024465321237722715,pulls_mean_down,79.0
bag8,joint_freq_combined,HR_Analytics_Job_Change_of_Data_Scientists,0.2755623756201284,0.45576157796602385,0.45788156858185797,0.002119990615834122,pulls_mean_down,81.0
bag8,joint_freq_combined,credit_card_clients_default,0.3119909727936141,0.45576157796602385,0.45745299685040514,0.0016914188843812905,pulls_mean_down,83.0
bag8,joint_freq_combined,healthcare_insurance_expenses,0.3341780529493354,0.45576157796602385,0.4571919723779849,0.0014303944119610779,pulls_mean_down,84.0
bag8,joint_freq_combined,churn,0.4673649813179885,0.45576157796602385,0.4556250673383537,-0.0001365106276701722,pulls_mean_up,86.0
bag8,joint_freq_combined,diamonds,0.5488485631898775,0.45576157796602385,0.45466643696339026,-0.0010951410026335817,pulls_mean_up,85.0
bag8,joint_freq_combined,hiva_agnostic,0.6321708458159456,0.45576157796602385,0.45368617481484835,-0.0020754031511754922,pulls_mean_up,82.0
bag8,joint_freq_combined,tabred_homesite__gap_near,0.6603133390378739,0.45576157796602385,0.45335508665929625,-0.0024064913067275984,pulls_mean_up,80.0
bag8,joint_freq_combined,students_dropout_and_academic_success,0.6791446160633513,0.45576157796602385,0.45313354222370233,-0.0026280357423215106,pulls_mean_up,78.0
bag8,joint_freq_combined,Diabetes130US,0.7345637573383111,0.45576157796602385,0.45248155232634996,-0.003280025639673889,pulls_mean_up,74.0
bag8,joint_freq_combined,Fitness_Club,0.7499729061815065,0.45576157796602385,0.45230026822231234,-0.003461309743711505,pulls_mean_up,73.0
bag8,joint_freq_combined,online_shoppers_intention,0.9343718296053906,0.45576157796602385,0.4501308691232078,-0.0056307088428160235,pulls_mean_up,23.0
bag8,joint_freq_combined,tabred_homesite,1.532112725962331,0.45576157796602385,0.4430986232837144,-0.012662954682309435,pulls_mean_up,11.0
bag8,joint_freq_combined,Marketing_Campaign,1.820596629165841,0.45576157796602385,0.43970469501073195,-0.016056882955291896,pulls_mean_up,10.0
bag8,joint_freq_combined,credit-g,1.8884579452921009,0.45576157796602385,0.43890632658571704,-0.0168552513803068,pulls_mean_up,8.0
bag8,joint_freq_combined,Is-this-a-good-customer,2.6413642288275496,0.45576157796602385,0.4300486056029471,-0.025712972363076736,pulls_mean_up,6.0
bag8,joint_freq_combined,in_vehicle_coupon_recommendation,2.9154415325676064,0.45576157796602385,0.426824166735417,-0.028937411230606835,pulls_mean_up,5.0
bag8,joint_freq_combined,kddcup09_appetency,4.089764283019763,0.45576157796602385,0.41300860496539166,-0.04275297300063219,pulls_mean_up,4.0
bag8,joint_freq_combined,tabred_homesite__gap_far,5.5231580566367535,0.45576157796602385,0.39614514880519175,-0.059616429160832096,pulls_mean_up,3.0
bag8,joint_freq_combined,Amazon_employee_access,5.8609757603566095,0.45576157796602385,0.3921708228790758,-0.06359075508694806,pulls_mean_up,2.0
bag8,joint_freq_combined,MIC,8.753469086311608,0.45576157796602385,0.3581414896325464,-0.09762008833347746,pulls_mean_up,1.0
bag8,joint_freq_combined__sel_combined_intersection,gas_sensor_drift,-1.2559324258492155,0.2710881976336724,0.2890531461452358,0.017964948511563383,pulls_mean_down,6.0
bag8,joint_freq_combined__sel_combined_intersection,website_phishing,-0.7839491786224654,0.2710881976336724,0.2835004020602152,0.012412204426542783,pulls_mean_down,10.0
bag8,joint_freq_combined__sel_combined_intersection,tabred_homesite__gap_far,-0.7442590386415672,0.2710881976336724,0.28303345923691053,0.011945261603238111,pulls_mean_down,11.0
bag8,joint_freq_combined__sel_combined_intersection,tabred_sberbank__gap_far,-0.6065584651837697,0.2710881976336724,0.2814134524903482,0.010325254856675792,pulls_mean_down,12.0
bag8,joint_freq_combined__sel_combined_intersection,diabetes_hospital,-0.5991357168564914,0.2710881976336724,0.2813261260394391,0.01023792840576665,pulls_mean_down,13.0
bag8,joint_freq_combined__sel_combined_intersection,credit-g,-0.5778262477871299,0.2710881976336724,0.2810754264033289,0.009987228769656464,pulls_mean_down,14.0
bag8,joint_freq_combined__sel_combined_intersection,churn,-0.5627169275587085,0.2710881976336724,0.28089766969475927,0.009809472061086844,pulls_mean_down,15.0
bag8,joint_freq_combined__sel_combined_intersection,wine_quality,-0.3733807561291936,0.2710881976336724,0.27867018532500026,0.0075819876913278406,pulls_mean_down,18.0
bag8,joint_freq_combined__sel_combined_intersection,hazelnut-spread-contaminant-detection,-0.2471576866041084,0.2710881976336724,0.27718520803646984,0.00609701040279742,pulls_mean_down,20.0
bag8,joint_freq_combined__sel_combined_intersection,E-CommereShippingData,-0.1848759747450026,0.2710881976336724,0.27645248201459804,0.005364284380925621,pulls_mean_down,21.0
bag8,joint_freq_combined__sel_combined_intersection,synthetic_shift_5.0,-0.1497734476994406,0.2710881976336724,0.27603951110817965,0.004951313474507224,pulls_mean_down,22.0
bag8,joint_freq_combined__sel_combined_intersection,synthetic_shift_1.0,-0.1163183659449414,0.2710881976336724,0.27564592191106785,0.004557724277395425,pulls_mean_down,23.0
bag8,joint_freq_combined__sel_combined_intersection,tabred_ecom_offers,-0.1154041528974502,0.2710881976336724,0.2756351664634503,0.004546968829777898,pulls_mean_down,24.0
bag8,joint_freq_combined__sel_combined_intersection,polish_companies_bankruptcy,-0.1114203256212466,0.2710881976336724,0.2755882979072597,0.004500100273587271,pulls_mean_down,25.0
bag8,joint_freq_combined__sel_combined_intersection,synthetic_shift_3.0,-0.10130572974081,0.2710881976336724,0.2754693026616075,0.004381105027935095,pulls_mean_down,26.0
bag8,joint_freq_combined__sel_combined_intersection,blood-transfusion-service-center,-0.1010309365147022,0.2710881976336724,0.27546606980012395,0.004377872166451524,pulls_mean_down,27.0
bag8,joint_freq_combined__sel_combined_intersection,folktables_income,-0.0835674314262204,0.2710881976336724,0.275260616799083,0.004172419165410557,pulls_mean_down,28.0
bag8,joint_freq_combined__sel_combined_intersection,diabetes,-0.0794603053225855,0.2710881976336724,0.27521229766845196,0.004124100034779532,pulls_mean_down,29.0
bag8,joint_freq_combined__sel_combined_intersection,synthetic_shift_0.0,-0.0701200633900912,0.2710881976336724,0.2751024124692461,0.004014214835573682,pulls_mean_down,30.0
bag8,joint_freq_combined__sel_combined_intersection,taiwanese_bankruptcy_prediction,-0.0686735698258048,0.2710881976336724,0.27508539489790157,0.0039971972642291465,pulls_mean_down,31.0
bag8,joint_freq_combined__sel_combined_intersection,Fitness_Club,-0.0574964806533045,0.2710881976336724,0.2749538997311663,0.0038657020974938727,pulls_mean_down,32.0
bag8,joint_freq_combined__sel_combined_intersection,folktables_employment,-0.0260830052598914,0.2710881976336724,0.2745843294324203,0.003496131798747859,pulls_mean_down,33.0
bag8,joint_freq_combined__sel_combined_intersection,synthetic_label_shift,-0.02547084875254,0.2710881976336724,0.2745771275911573,0.0034889299574848986,pulls_mean_down,34.0
bag8,joint_freq_combined__sel_combined_intersection,QSAR-TID-11,-0.0172825112144518,0.2710881976336724,0.2744807942083563,0.0033925965746838815,pulls_mean_down,35.0
bag8,joint_freq_combined__sel_combined_intersection,Another-Dataset-on-used-Fiat-500,-0.0148113363328209,0.2710881976336724,0.27445172156269,0.0033635239290175645,pulls_mean_down,36.0
bag8,joint_freq_combined__sel_combined_intersection,seismic-bumps,-0.0119840690645617,0.2710881976336724,0.2744184595948282,0.003330261961155767,pulls_mean_down,37.0
bag8,joint_freq_combined__sel_combined_intersection,superconductivity,-0.007515476161698,0.2710881976336724,0.274365887913618,0.0032776902799455665,pulls_mean_down,38.0
bag8,joint_freq_combined__sel_combined_intersection,tabred_weather__gap_near,-0.0052414050691074,0.2710881976336724,0.27433913413605804,0.003250936502385615,pulls_mean_down,39.0
bag8,joint_freq_combined__sel_combined_intersection,synthetic_partial_shift,-0.0044747234322269,0.2710881976336724,0.27433011435209476,0.003241916718422333,pulls_mean_down,40.0
bag8,joint_freq_combined__sel_combined_intersection,miami_housing,-0.0020177169806478,0.2710881976336724,0.2743012083938409,0.0032130107601685,pulls_mean_down,41.0
bag8,joint_freq_combined__sel_combined_intersection,shifts_weather,-0.000621674775385,0.2710881976336724,0.27428478436789666,0.0031965867342242382,pulls_mean_down,43.0
bag8,joint_freq_combined__sel_combined_intersection,concrete_compressive_strength,-0.0005940518927285,0.2710881976336724,0.27428445939280655,0.0031962617591341225,pulls_mean_down,44.0
bag8,joint_freq_combined__sel_combined_intersection,tabred_delivery_eta__gap_near,-0.0003162236035135,0.2710881976336724,0.27428119082469815,0.003192993191025728,pulls_mean_down,45.0
bag8,joint_freq_combined__sel_combined_intersection,tabred_cooking_time,-3.169109347156883e-05,0.2710881976336724,0.2742778433834035,0.0031896457497310737,pulls_mean_down,46.0
bag8,joint_freq_combined__sel_combined_intersection,GiveMeSomeCredit,-2.539613204264729e-05,0.2710881976336724,0.2742777693250338,0.003189571691361359,pulls_mean_down,47.0
bag8,joint_freq_combined__sel_combined_intersection,Bank_Customer_Churn,0.0,0.2710881976336724,0.2742774705470098,0.003189272913337371,pulls_mean_down,48.0
bag8,joint_freq_combined__sel_combined_intersection,Bioresponse,0.0,0.2710881976336724,0.2742774705470098,0.003189272913337371,pulls_mean_down,49.0
bag8,joint_freq_combined__sel_combined_intersection,QSAR_fish_toxicity,0.0,0.2710881976336724,0.2742774705470098,0.003189272913337371,pulls_mean_down,50.0
bag8,joint_freq_combined__sel_combined_intersection,bike_sharing,0.0,0.2710881976336724,0.2742774705470098,0.003189272913337371,pulls_mean_down,51.0
bag8,joint_freq_combined__sel_combined_intersection,healthcare_insurance_expenses,0.0,0.2710881976336724,0.2742774705470098,0.003189272913337371,pulls_mean_down,52.0
bag8,joint_freq_combined__sel_combined_intersection,heloc,0.0,0.2710881976336724,0.2742774705470098,0.003189272913337371,pulls_mean_down,53.0
bag8,joint_freq_combined__sel_combined_intersection,synthetic_large_test,0.0,0.2710881976336724,0.2742774705470098,0.003189272913337371,pulls_mean_down,54.0
bag8,joint_freq_combined__sel_combined_intersection,synthetic_small_test,0.0,0.2710881976336724,0.27427747054700974,0.0031892729133373154,pulls_mean_down,55.0
bag8,joint_freq_combined__sel_combined_intersection,tschalzev_sctp,0.0,0.2710881976336724,0.27427747054700974,0.0031892729133373154,pulls_mean_down,56.0
