model,method_key,method_role,n_datasets_ranked,model_roster_datasets,coverage_pct,mean_normalized_rank,median_normalized_rank,mean_raw_rank,rank_points_sum_observed,tied_best_datasets,unique_best_datasets,rank_status,mean_lift_pct,median_lift_pct,win_rate_decided,reliable_positive_strict
tabpfn,freq_ratio_log__sel_combined_intersection,test_time_variant,50,50,100.0,0.314579184448487,0.22956159207869195,39.55,1977.5,0,0,descriptive_coverage_normalized,1.015344501018552,0.2960337419059551,0.6444444444444445,False
tabpfn,joint_freq_separate__sel_combined_intersection,test_time_variant,50,50,100.0,0.3235230525286014,0.27239728759473475,40.26,2013.0,2,1,descriptive_coverage_normalized,0.6327720227755296,0.2331562907294562,0.6,False
tabpfn,freq_ratio_v2_ratio_gated,test_time_variant,50,50,100.0,0.3336026348213937,0.322962962962963,41.27,2063.5,1,0,descriptive_coverage_normalized,0.09384553166363309,0.0,0.65625,False
tabpfn,freq_ratio_v2_diff_gated,test_time_variant,50,50,100.0,0.3445354001167935,0.3296296296296296,42.32,2116.0,0,0,descriptive_coverage_normalized,0.08951779201789185,0.0,0.7096774193548387,False
tabpfn,freq_ratio_log__sel_combined_union,test_time_variant,50,50,100.0,0.3469806644844845,0.3234126984126984,43.27,2163.5,0,0,descriptive_coverage_normalized,1.105575811835035,-0.0039389451638852,0.4888888888888889,False
tabpfn,joint_freq_combined__sel_combined_union,test_time_variant,50,50,100.0,0.3496508306574835,0.32555210489993097,43.49,2174.5,1,1,descriptive_coverage_normalized,0.6035862996467881,-0.0083774951926298,0.4888888888888889,False
tabpfn,freq_enc_train_only,train_only_version,50,50,100.0,0.35042001917148563,0.3007678410117435,43.14,2157.0,1,0,descriptive_coverage_normalized,-0.13221112175921176,0.0,0.5454545454545454,False
tabpfn,joint_freq_separate__sel_combined_union,test_time_variant,50,50,100.0,0.3540797116669595,0.356560606060606,43.96,2198.0,1,1,descriptive_coverage_normalized,1.15767853931593,0.0898682946610949,0.5111111111111111,False
tabpfn,joint_pca_var90,test_time_variant,50,50,100.0,0.35557439712842603,0.3048231066887783,44.52,2226.0,0,0,descriptive_coverage_normalized,0.10649234031710048,0.0884600141724593,0.5333333333333333,False
tabpfn,joint_groupby_combined__sel_combined_union,test_time_variant,37,50,74.0,0.36174567844873046,0.38636363636363635,47.0945945945946,1742.5,2,2,descriptive_coverage_normalized,1.363406179099987,0.0761324911641711,0.53125,False
tabpfn,freq_ratio_v2_ratio_ungated,test_time_variant,50,50,100.0,0.36199478359364773,0.33536585365853655,45.23,2261.5,1,0,descriptive_coverage_normalized,0.09636845134060792,0.0,0.5625,False
tabpfn,joint_freq_combined,test_time_variant,50,50,100.0,0.3626662126874429,0.31678497755126805,44.49,2224.5,1,0,descriptive_coverage_normalized,-0.039155870409305266,0.0,0.4375,False
tabpfn,freq_ratio_v2_both_gated,test_time_variant,50,50,100.0,0.3638988546806366,0.3352272727272727,45.1,2255.0,0,0,descriptive_coverage_normalized,0.1594531529856691,0.0,0.5483870967741935,False
tabpfn,freq_ratio_log,test_time_variant,50,50,100.0,0.36507806150729133,0.33536585365853655,45.63,2281.5,1,1,descriptive_coverage_normalized,0.0648884632609369,0.0,0.5625,False
tabpfn,inductive_baseline,inductive_reference,50,50,100.0,0.3656929607744951,0.3271144278606965,45.0,2250.0,1,0,descriptive_coverage_normalized,0.0,0.0,,
tabpfn,groupby_shift_cohen_d__sel_combined_union,test_time_variant,41,50,82.0,0.3684784959381946,0.3565217391304348,46.81707317073171,1919.5,0,0,descriptive_coverage_normalized,1.1334327714063608,-0.0269340948755008,0.4722222222222222,False
tabpfn,joint_pca_var95,test_time_variant,49,50,98.0,0.37010471887310986,0.3181818181818182,46.142857142857146,2261.0,1,1,descriptive_coverage_normalized,0.4526255613831982,0.0511957844587239,0.5227272727272727,False
tabpfn,target_enc_oof_diff,test_time_variant,50,50,100.0,0.37182502126748473,0.3539445628997868,46.09,2304.5,0,0,descriptive_coverage_normalized,0.12515527713962124,0.0,0.40625,False
tabpfn,target_enc_oof_ratio,test_time_variant,50,50,100.0,0.3726658525373932,0.30691056910569103,46.16,2308.0,0,0,descriptive_coverage_normalized,-0.008069442014055087,0.0,0.5,False
tabpfn,target_enc_oof_ratio_cap5,test_time_variant,50,50,100.0,0.3729476813563936,0.30947154471544713,46.18,2309.0,0,0,descriptive_coverage_normalized,-0.004645452147959222,0.0,0.5,False
tabpfn,joint_groupby_combined__sel_combined_intersection,test_time_variant,45,50,90.0,0.3734306642063889,0.32575757575757575,46.86666666666667,2109.0,0,0,descriptive_coverage_normalized,0.06383190028538807,0.049830013143036145,0.5,False
tabpfn,target_enc_oof_absolute,test_time_variant,50,50,100.0,0.37610288555034144,0.34763681592039797,46.6,2330.0,0,0,descriptive_coverage_normalized,0.08079378785883663,0.0,0.46875,False
tabpfn,target_enc_standard_m10,train_only_version,50,50,100.0,0.3810999342347677,0.3289800995024875,46.69,2334.5,1,0,descriptive_coverage_normalized,-0.5689000865564134,0.0,0.4375,False
tabpfn,target_enc_oof_inv_ratio,test_time_variant,50,50,100.0,0.38516617933375535,0.36796201917243054,47.7,2385.0,1,1,descriptive_coverage_normalized,-0.008100011927317909,0.0,0.4375,False
tabpfn,target_enc_diff,test_time_variant,50,50,100.0,0.38600334222385563,0.3352272727272727,47.34,2367.0,1,0,descriptive_coverage_normalized,-0.5835748685787127,0.0,0.4375,False
tabpfn,joint_pca_5,test_time_variant,50,50,100.0,0.3866019056403465,0.38703703703703707,47.39,2369.5,1,1,descriptive_coverage_normalized,0.5870071877760036,-0.0565855143226848,0.4888888888888889,False
tabpfn,target_enc_standard_m5,train_only_version,50,50,100.0,0.3867163376852585,0.33771929824561403,47.36,2368.0,1,0,descriptive_coverage_normalized,-0.6420243034903325,0.0,0.4375,False
tabpfn,target_enc_inv_ratio,test_time_variant,50,50,100.0,0.38772227558201194,0.3548831927319922,47.51,2375.5,1,0,descriptive_coverage_normalized,-0.6043697402189462,0.0,0.4375,False
tabpfn,target_enc_standard_m20,train_only_version,50,50,100.0,0.38846844084162657,0.32459413459020686,47.67,2383.5,1,0,descriptive_coverage_normalized,-0.6274245202078728,0.0,0.4411764705882353,False
tabpfn,target_enc_ratio_cap5,test_time_variant,50,50,100.0,0.39017483110534057,0.34103641456582634,47.78,2389.0,2,0,descriptive_coverage_normalized,-0.6217728235276364,0.0,0.4375,False
tabpfn,target_enc_ratio,test_time_variant,50,50,100.0,0.39278231370030625,0.34103641456582634,48.09,2404.5,2,0,descriptive_coverage_normalized,-0.6267632868514301,0.0,0.4375,False
tabpfn,joint_freq_separate,test_time_variant,50,50,100.0,0.3935272372627115,0.3550442233278054,48.32,2416.0,0,0,descriptive_coverage_normalized,-0.2092752998090423,0.0,0.40625,False
tabpfn,target_enc_absolute,test_time_variant,50,50,100.0,0.3982422165200255,0.34763681592039797,48.77,2438.5,1,0,descriptive_coverage_normalized,-0.6674160861733601,0.0,0.40625,False
tabpfn,joint_pca_10,test_time_variant,50,50,100.0,0.4055769562155001,0.43883689839572193,50.27,2513.5,0,0,descriptive_coverage_normalized,-0.5012026715002894,-0.0565855143226848,0.4888888888888889,False
tabpfn,pca_train_only_10,train_only_version,50,50,100.0,0.40564269760889426,0.43752012882447666,50.28,2514.0,2,1,descriptive_coverage_normalized,-0.14837212993772764,-0.0428412725722816,0.4666666666666667,False
tabpfn,cluster_membership_k10_weight,test_time_variant,50,50,100.0,0.41145761844808687,0.4253968253968254,50.86,2543.0,0,0,descriptive_coverage_normalized,0.1314807642706741,-0.1209229702976606,0.4888888888888889,False
tabpfn,train_only_scaling,train_only_version,50,50,100.0,0.4125578345901752,0.42045088566827693,50.75,2537.5,0,0,descriptive_coverage_normalized,-0.7221596223276835,-0.0303834906588417,0.4,False
tabpfn,pca_train_only_5,train_only_version,50,50,100.0,0.41439949084655775,0.45183810533757507,50.84,2542.0,1,0,descriptive_coverage_normalized,0.44849837067177206,-0.1065213098475815,0.37777777777777777,False
tabpfn,cluster_membership_k10_both_cumshift,test_time_variant,50,50,100.0,0.4207813902967419,0.4228545618789521,51.73,2586.5,1,1,descriptive_coverage_normalized,0.6355420497070903,-0.0550275235112004,0.4444444444444444,False
tabpfn,pca_train_only_var95,train_only_version,49,50,98.0,0.4239212579364133,0.40789473684210525,52.714285714285715,2583.0,0,0,descriptive_coverage_normalized,0.24440047258174583,-0.1166013368243948,0.4090909090909091,False
tabpfn,joint_scaling,test_time_variant,50,50,100.0,0.428311217279417,0.404265873015873,52.81,2640.5,0,0,descriptive_coverage_normalized,-0.6848373487274149,-0.0443056373984822,0.3181818181818182,False
tabpfn,adversarial_logreg_feature,test_time_variant,50,50,100.0,0.4305528964693292,0.4083333333333333,53.15,2657.5,1,1,descriptive_coverage_normalized,-2.010030659310759,-0.1136296458590404,0.4222222222222222,False
tabpfn,nearest_test_k5_both,test_time_variant,50,50,100.0,0.4388517887527519,0.4392339544513457,55.03,2751.5,0,0,descriptive_coverage_normalized,-1.3992710873171463,-0.1630462795635246,0.4444444444444444,False
tabpfn,joint_tsne_2d_p50,test_time_variant,50,50,100.0,0.4413007669516038,0.46092796092796096,55.48,2774.0,1,1,descriptive_coverage_normalized,-0.22036077452661698,-0.1550990481449368,0.4,False
tabpfn,pca_train_only_var90,train_only_version,50,50,100.0,0.4428160581296656,0.4213804713804714,54.73,2736.5,0,0,descriptive_coverage_normalized,0.004672506172519064,-0.0697498213431681,0.4,False
tabpfn,cluster_membership_k15_both,test_time_variant,50,50,100.0,0.44390098082620644,0.4253968253968254,55.55,2777.5,0,0,descriptive_coverage_normalized,0.40881590581350813,-0.191836687604705,0.4,False
tabpfn,cluster_membership_k10_both,test_time_variant,50,50,100.0,0.4490100724414986,0.4699519230769231,55.59,2779.5,0,0,descriptive_coverage_normalized,0.3374740461607027,-0.213695840891206,0.4444444444444444,False
tabpfn,cluster_membership_k5_both,test_time_variant,50,50,100.0,0.450778928545377,0.4549150036954915,56.22,2811.0,0,0,descriptive_coverage_normalized,0.024903840564121912,-0.31953298374273,0.4,False
tabpfn,cluster_membership_k10_feature_cumshift,test_time_variant,50,50,100.0,0.4531613928446289,0.4764254385964912,56.55,2827.5,0,0,descriptive_coverage_normalized,0.11913694923389158,-0.2262916864241357,0.4222222222222222,False
tabpfn,nearest_test_k10_both,test_time_variant,50,50,100.0,0.4534039004344087,0.40781068524970965,57.12,2856.0,1,1,descriptive_coverage_normalized,-1.311872524017623,-0.1597528803265945,0.4222222222222222,False
tabpfn,joint_tsne_2d_p30,test_time_variant,50,50,100.0,0.4564196978265697,0.5109571191660743,57.66,2883.0,4,4,descriptive_coverage_normalized,-0.25767628068313747,-0.0913734405860313,0.4444444444444444,False
tabpfn,nearest_test_k10_filter_both,test_time_variant,50,50,100.0,0.45750863874125003,0.43093297101449274,56.96,2848.0,0,0,descriptive_coverage_normalized,-1.110707974394152,-0.2341119724120877,0.35555555555555557,False
tabpfn,leaf_density_embed_k5,test_time_variant,50,50,100.0,0.4590677229828929,0.4990338164251208,57.8,2890.0,2,2,descriptive_coverage_normalized,-1.2111604004030778,-0.3104018075500978,0.3333333333333333,False
tabpfn,leaf_density_conf_shallow,test_time_variant,50,50,100.0,0.46372115809080683,0.46258417508417504,58.15,2907.5,1,1,descriptive_coverage_normalized,-0.3226038518354333,-0.1014834870963692,0.4444444444444444,False
tabpfn,adversarial_lgbm_cal_iso_both_ratio,test_time_variant,50,50,100.0,0.46518379825089595,0.44886363636363635,56.06,2803.0,0,0,descriptive_coverage_normalized,-3.2045205664311682,-0.1577534510906125,0.35555555555555557,False
tabpfn,joint_tsne_3d_p30,test_time_variant,50,50,100.0,0.47183761797799434,0.5101104209799863,58.95,2947.5,0,0,descriptive_coverage_normalized,-0.7751704152766286,-0.3346375883965449,0.37777777777777777,False
tabpfn,ot_disp_v2_summary_only,test_time_variant,50,50,100.0,0.4727835978955799,0.4498148148148148,59.34,2967.0,0,0,descriptive_coverage_normalized,-1.2409840363813174,-0.1829835216778428,0.3333333333333333,False
tabpfn,targeted_groupby_top5_shifted_agg,test_time_variant,50,50,100.0,0.47969588345166464,0.4803774928774929,58.63,2931.5,1,1,descriptive_coverage_normalized,-0.3142237112156411,-0.4447226429133458,0.3902439024390244,False
tabpfn,leaf_density_conf,test_time_variant,50,50,100.0,0.48183212556629634,0.5,60.29,3014.5,1,1,descriptive_coverage_normalized,-0.2166972840133073,-0.1604264679483375,0.4666666666666667,False
tabpfn,leaf_density_embed_k10,test_time_variant,50,50,100.0,0.4821156916916623,0.5092868988391377,60.82,3041.0,0,0,descriptive_coverage_normalized,-1.6720124861300525,-0.3536991292920292,0.35555555555555557,False
tabpfn,leaf_density_embed_k10_cumshift,test_time_variant,50,50,100.0,0.4845594703149848,0.4981481481481481,60.59,3029.5,0,0,descriptive_coverage_normalized,-1.6834067169553084,-0.3204380078066411,0.3333333333333333,False
tabpfn,adversarial_lgbm_cal_iso_feature,test_time_variant,50,50,100.0,0.48534375741494956,0.4813863928112965,58.8,2940.0,0,0,descriptive_coverage_normalized,-3.5012816649319305,-0.1608740714584256,0.3333333333333333,False
tabpfn,adversarial_rf_feature,test_time_variant,50,50,100.0,0.4876440210393709,0.5272592592592593,60.69,3034.5,0,0,descriptive_coverage_normalized,-1.1606974087795274,-0.287406508707805,0.28888888888888886,False
tabpfn,leaf_density_conf_cumshift,test_time_variant,50,50,100.0,0.48804639663456384,0.4703703703703703,60.77,3038.5,0,0,descriptive_coverage_normalized,-1.7371397835280593,-0.2370919952497945,0.4222222222222222,False
tabpfn,cluster_membership_k10_feature,test_time_variant,50,50,100.0,0.48838447628581977,0.5227272727272727,60.94,3047.0,0,0,descriptive_coverage_normalized,-0.15373088376128227,-0.1912574136112414,0.37777777777777777,False
tabpfn,cluster_membership_k5_feature,test_time_variant,50,50,100.0,0.4887438427382271,0.5204849498327759,61.0,3050.0,0,0,descriptive_coverage_normalized,-0.5304563673500852,-0.3796746560296429,0.4,False
tabpfn,adversarial_lgbm_both_ratio,test_time_variant,50,50,100.0,0.48943779054807224,0.4468048413395209,59.05,2952.5,0,0,descriptive_coverage_normalized,-4.042152244230731,-0.2444749028777794,0.3333333333333333,False
tabpfn,targeted_groupby_top3_shifted_agg,test_time_variant,50,50,100.0,0.4918620740092077,0.5062378167641326,60.35,3017.5,1,1,descriptive_coverage_normalized,-0.4803197272506966,-0.3263708521581625,0.32558139534883723,False
tabpfn,nearest_test_k10_cumshift_both,test_time_variant,50,50,100.0,0.4974656536879795,0.49062998405103664,61.89,3094.5,0,0,descriptive_coverage_normalized,-1.4473514011349342,-0.1667540411108956,0.4,False
tabpfn,pseudo_label_v2_cal_platt_wprop_conf90,test_time_variant,32,50,64.0,0.4982158034728734,0.46982836495031616,65.765625,2104.5,1,0,descriptive_coverage_normalized,-2.013213628567714,0.0,0.1875,False
tabpfn,targeted_groupby_top3,test_time_variant,50,50,100.0,0.5042422912935397,0.5129020855425945,62.01,3100.5,1,1,descriptive_coverage_normalized,-0.751667673822827,-0.3263708521581625,0.2558139534883721,False
tabpfn,leaf_density_conf_deep,test_time_variant,50,50,100.0,0.5068326557917084,0.5003472222222222,63.55,3177.5,0,0,descriptive_coverage_normalized,-0.4493590479008936,-0.3831934727920471,0.35555555555555557,False
tabpfn,groupby_shift_ratio_log,test_time_variant,38,50,76.0,0.5069260728034477,0.5052467385138968,64.32894736842105,2444.5,0,0,descriptive_coverage_normalized,-0.49751188811426866,-0.4988713576257615,0.3448275862068966,False
tabpfn,nearest_test_rel_k5_both,test_time_variant,50,50,100.0,0.5075910472047326,0.5231884057971015,63.05,3152.5,0,0,descriptive_coverage_normalized,-2.6790454248549187,-0.2914811109166228,0.26666666666666666,False
tabpfn,adversarial_lgbm_feature,test_time_variant,50,50,100.0,0.5077556114519587,0.5384419949968731,61.61,3080.5,0,0,descriptive_coverage_normalized,-3.890034842006623,-0.2444749028777794,0.3111111111111111,False
tabpfn,joint_groupby_mean_only,test_time_variant,38,50,76.0,0.5083357376707285,0.45090439276485783,64.5,2451.0,0,0,descriptive_coverage_normalized,-0.36971937713338715,-0.3262659923274081,0.3103448275862069,False
tabpfn,nearest_test_rel_k10_both,test_time_variant,50,50,100.0,0.5103602787048142,0.5661976911976911,64.11,3205.5,1,1,descriptive_coverage_normalized,-2.609559401744878,-0.5042393198145951,0.28888888888888886,False
tabpfn,targeted_groupby_top5,test_time_variant,50,50,100.0,0.5121149938487848,0.4863199665831245,62.63,3131.5,0,0,descriptive_coverage_normalized,-0.598962641316641,-0.3546263603898391,0.3170731707317073,False
tabpfn,groupby_shift_cohen_d,test_time_variant,38,50,76.0,0.5178909134063436,0.5278812974465148,65.89473684210526,2504.0,0,0,descriptive_coverage_normalized,-0.058299138166203864,-0.5061176945643288,0.3103448275862069,False
tabpfn,pseudo_label_v2_cal_iso_wfixed_conf90,test_time_variant,27,50,54.0,0.5210488933527655,0.5522388059701493,68.62962962962963,1853.0,0,0,descriptive_coverage_normalized,-12.83599272696232,-0.21743981820224065,0.36363636363636365,False
tabpfn,pseudo_label_v2_cal_iso_wprop_conf90,test_time_variant,27,50,54.0,0.5210488933527655,0.5522388059701493,68.62962962962963,1853.0,0,0,descriptive_coverage_normalized,-12.83599272696232,-0.21743981820224065,0.36363636363636365,False
tabpfn,pseudo_label_v2_cal_iso_wquad_conf90,test_time_variant,27,50,54.0,0.5210488933527655,0.5522388059701493,68.62962962962963,1853.0,0,0,descriptive_coverage_normalized,-12.83599272696232,-0.21743981820224065,0.36363636363636365,False
tabpfn,groupby_shift_cohen_d_min10,test_time_variant,38,50,76.0,0.5354963038838239,0.567020559487698,68.13157894736842,2589.0,0,0,descriptive_coverage_normalized,-0.3598006794586582,-0.5204629311569691,0.3103448275862069,False
tabpfn,pseudo_label_lgbm_conf95_iter3,test_time_variant,25,50,50.0,0.5373822024813443,0.6097560975609756,71.52,1788.0,0,0,descriptive_coverage_normalized,-6.3194083616013,-0.21718936598376382,0.3,False
tabpfn,groupby_shift_ratio_raw,test_time_variant,38,50,76.0,0.5389656837954274,0.5194218608852755,68.42105263157895,2600.0,0,0,descriptive_coverage_normalized,-0.5123525464751085,-0.3766432647526969,0.2413793103448276,False
tabpfn,nearest_test_rel_k10_cumshift_both,test_time_variant,50,50,100.0,0.5447884186778363,0.576851851851852,67.95,3397.5,1,1,descriptive_coverage_normalized,-2.4569216661551767,-0.5688687767995834,0.28888888888888886,False
tabpfn,leaf_density_embed_k20,test_time_variant,50,50,100.0,0.5554384287268864,0.6208126036484245,70.2,3510.0,1,1,descriptive_coverage_normalized,-2.6064991703420763,-0.7696101890740451,0.26666666666666666,False
tabpfn,label_prop_k15_a05,test_time_variant,50,50,100.0,0.557132145383366,0.6114035087719298,68.63,3431.5,0,0,descriptive_coverage_normalized,-2.7825441595271228,-0.8869020939525841,0.26666666666666666,False
tabpfn,label_prop_k15_a08,test_time_variant,50,50,100.0,0.5580064665324724,0.5928916494133885,68.73,3436.5,0,0,descriptive_coverage_normalized,-2.980549732250795,-0.6463641952190574,0.24444444444444444,False
tabpfn,ot_disp_v2_selective_abs,test_time_variant,48,50,96.0,0.5628172390509073,0.5380952380952381,69.72916666666667,3347.0,0,0,descriptive_coverage_normalized,-1.7433452611056386,-0.5998382967996609,0.23255813953488372,False
tabpfn,groupby_train_only,train_only_version,34,50,68.0,0.5672118803807306,0.582365466511808,72.0,2448.0,0,0,descriptive_coverage_normalized,-0.54760055850079,-0.5347447724394072,0.25925925925925924,False
tabpfn,joint_groupby_combined,test_time_variant,34,50,68.0,0.5684030048101559,0.6500236910684671,72.01470588235294,2448.5,0,0,descriptive_coverage_normalized,-0.5399836395056595,-0.422437249796639,0.23076923076923078,False
tabpfn,adversarial_lgbm_cal_platt_feature,test_time_variant,50,50,100.0,0.5716952521866963,0.5902306648575306,69.69,3484.5,0,0,descriptive_coverage_normalized,-4.844916635206008,-0.5369623935865349,0.3333333333333333,False
tabpfn,ot_disp_v2_selective_and_summary_abs,test_time_variant,48,50,96.0,0.5777307767688883,0.6144249512670565,71.70833333333333,3442.0,1,1,descriptive_coverage_normalized,-1.692985739850031,-0.6363239870379198,0.20930232558139536,False
tabpfn,label_prop_k10_a05,test_time_variant,50,50,100.0,0.5824241729107889,0.6229566453447051,71.91,3595.5,0,0,descriptive_coverage_normalized,-3.1353276386667637,-0.7597358265883125,0.24444444444444444,False
tabpfn,joint_groupby_separate,test_time_variant,30,50,60.0,0.5861931844288332,0.627948957360722,73.75,2212.5,0,0,descriptive_coverage_normalized,-0.2578713789206978,-0.9798782863125726,0.18181818181818182,False
tabpfn,pseudo_label_lgbm_conf90_iter1,test_time_variant,25,50,50.0,0.5919879516463649,0.6942148760330579,78.76,1969.0,1,1,descriptive_coverage_normalized,-6.949876841942787,-0.573753536625532,0.2,False
tabpfn,ot_disp_v2_selective_top10,test_time_variant,50,50,100.0,0.5935022519990991,0.7016260162601626,74.09,3704.5,1,1,descriptive_coverage_normalized,-4.105440280056732,-1.1909936244603676,0.28888888888888886,False
tabpfn,pseudo_label_v2_cal_iso_wprop_conf85,test_time_variant,26,50,52.0,0.6036166739716979,0.7099502487562188,79.65384615384616,2071.0,0,0,descriptive_coverage_normalized,-11.623888269362002,-0.5899054474814265,0.19047619047619047,False
tabpfn,label_prop_weighted_k15_a05,test_time_variant,50,50,100.0,0.623966510570668,0.7051282051282051,76.84,3842.0,0,0,descriptive_coverage_normalized,-3.213931781107728,-0.8424110197358131,0.2222222222222222,False
tabpfn,label_prop_weighted_adaptive_a05,test_time_variant,50,50,100.0,0.6301221177942404,0.6616915422885572,77.2,3860.0,0,0,descriptive_coverage_normalized,-1.644667471023,-0.8621404847663023,0.2,False
tabpfn,label_prop_v3_t005_k10,test_time_variant,50,50,100.0,0.6327939709183333,0.7516908212560387,78.62,3931.0,0,0,descriptive_coverage_normalized,-4.635433534846238,-0.9151479436307742,0.26666666666666666,False
tabpfn,label_prop_weighted_k15_a08,test_time_variant,50,50,100.0,0.6373618026649307,0.7177128427128427,78.5,3925.0,0,0,descriptive_coverage_normalized,-3.2284379405216623,-0.7863708485816664,0.24444444444444444,False
tabpfn,ot_disp_v2_selective_and_summary_top10,test_time_variant,50,50,100.0,0.6429842368268253,0.7194776119402986,80.23,4011.5,1,1,descriptive_coverage_normalized,-3.560083027671501,-1.22918532730604,0.17777777777777778,False
tabpfn,label_prop_weighted_k10_a05,test_time_variant,50,50,100.0,0.6497536219228343,0.7235252309879177,80.02,4001.0,1,1,descriptive_coverage_normalized,-4.18178247510393,-1.191739859066517,0.2222222222222222,False
tabpfn,pseudo_label_lgbm_conf90_iter3,test_time_variant,25,50,50.0,0.6629588006734489,0.7313432835820896,88.12,2203.0,0,0,descriptive_coverage_normalized,-7.975787242879231,-1.6011676396726506,0.1,False
tabpfn,ot_disp_v2_selective,test_time_variant,48,50,96.0,0.6651572619644744,0.8056083302886372,82.69791666666667,3969.5,1,1,descriptive_coverage_normalized,-5.541540541769315,-2.0940357249114303,0.16279069767441862,False
tabpfn,tdda_v2_k5_lam07_pfl_dw_cumshift,test_time_variant,27,50,54.0,0.667092442184766,0.8253968253968254,88.46296296296296,2388.5,0,0,descriptive_coverage_normalized,-5.715459445546416,-5.6170175605616635,0.18181818181818182,False
tabpfn,label_prop_v3_t01_k15,test_time_variant,50,50,100.0,0.6682344652260137,0.7968253968253969,82.18,4109.0,1,1,descriptive_coverage_normalized,-5.222944072835931,-1.4661388240701831,0.2,False
tabpfn,tdda_v2_k5_lam06_pfl_dw,test_time_variant,27,50,54.0,0.6683150655875797,0.8592592592592593,88.68518518518519,2394.5,1,1,descriptive_coverage_normalized,-5.4803113566182855,-4.881063041247847,0.18181818181818182,False
tabpfn,tdda_v2_k5_lam07_pfl_dw,test_time_variant,27,50,54.0,0.6748331227324891,0.8484848484848485,89.57407407407408,2418.5,0,0,descriptive_coverage_normalized,-5.327216770532228,-5.017486123424265,0.18181818181818182,False
tabpfn,tdda_v2_k5_lam07_pfl_nodw,test_time_variant,27,50,54.0,0.6748331227324891,0.8484848484848485,89.57407407407408,2418.5,0,0,descriptive_coverage_normalized,-5.327216770532228,-5.017486123424265,0.18181818181818182,False
tabpfn,tdda_v2_k10_lam07_pfl_dw,test_time_variant,27,50,54.0,0.6753039736620557,0.8582089552238806,89.61111111111111,2419.5,1,1,descriptive_coverage_normalized,-5.333950572295355,-4.8762871984093765,0.18181818181818182,False
tabpfn,label_prop_v3_t005_k15,test_time_variant,50,50,100.0,0.6821333059007756,0.8028265107212476,84.4,4220.0,0,0,descriptive_coverage_normalized,-4.134797532386281,-1.3278626300112537,0.2,False
tabpfn,ot_disp_v2_selective_and_summary,test_time_variant,48,50,96.0,0.7019380640254677,0.7863543976348855,87.11458333333333,4181.5,0,0,descriptive_coverage_normalized,-5.553548925149929,-1.6850651899147135,0.09302325581395349,False
tabpfn,tdda_k10_lam07_aug1,test_time_variant,27,50,54.0,0.716283307003299,0.8888888888888888,94.94444444444444,2563.5,0,0,descriptive_coverage_normalized,-6.698133878260901,-6.083395895953213,0.13636363636363635,False
tabpfn,tdda_k5_lam07_aug1,test_time_variant,27,50,54.0,0.7190658040773352,0.8777777777777778,95.31481481481481,2573.5,0,0,descriptive_coverage_normalized,-6.765321145499015,-6.083395895953213,0.13636363636363635,False
tabpfn,tdda_v2_k5_lam07_nopfl_dw,test_time_variant,27,50,54.0,0.7190658040773352,0.8777777777777778,95.31481481481481,2573.5,0,0,descriptive_coverage_normalized,-6.765321145499015,-6.083395895953213,0.13636363636363635,False
tabpfn,label_prop_v3_adaptive,test_time_variant,50,50,100.0,0.7210896198390632,0.8169312169312168,88.63,4431.5,0,0,descriptive_coverage_normalized,-4.5006105643889445,-2.248222807469129,0.17777777777777778,False
tabpfn,tdda_k5_lam08_aug1,test_time_variant,27,50,54.0,0.7220812711106135,0.9111111111111111,95.68518518518519,2583.5,0,0,descriptive_coverage_normalized,-6.924776488501627,-6.381430298957099,0.13636363636363635,False
tabpfn,tdda_k5_lam07_aug1_cumshift,test_time_variant,27,50,54.0,0.7262818401784614,0.9037037037037037,96.0925925925926,2594.5,0,0,descriptive_coverage_normalized,-6.92112510401771,-6.335271804505508,0.13636363636363635,False
tabpfn,tdda_k5_lam06_aug1,test_time_variant,27,50,54.0,0.735128883209307,0.8814814814814815,97.4074074074074,2630.0,1,1,descriptive_coverage_normalized,-6.323704993064544,-5.945986728906096,0.13636363636363635,False
tabpfn,pseudo_label_lgbm_conf80_iter5,test_time_variant,24,50,48.0,0.7682055415123772,0.8122134604804695,102.0,2448.0,0,0,descriptive_coverage_normalized,-11.248767993092132,-1.269508270068738,0.10526315789473684,False
tabpfn,ot_displacement_mag,test_time_variant,45,50,90.0,0.770355517582308,0.8666666666666667,96.63333333333334,4348.5,0,0,descriptive_coverage_normalized,-9.074224138912975,-2.5728593289945616,0.05,False
tabpfn,ot_displacement_no_mag,test_time_variant,45,50,90.0,0.7709130080502891,0.848,96.81111111111112,4356.5,0,0,descriptive_coverage_normalized,-9.479998724805673,-2.784665356020395,0.05,False
tabpfn,neighbor_consensus_k10_uniform,test_time_variant,50,50,100.0,0.7978596885602233,0.8864771748492679,98.46,4923.0,0,0,descriptive_coverage_normalized,-8.71996367245166,-4.45026368637201,0.08888888888888889,False
tabpfn,neighbor_consensus_k20_dist,test_time_variant,50,50,100.0,0.8014316006654263,0.902511961722488,99.04,4952.0,0,0,descriptive_coverage_normalized,-9.767297719301132,-3.972063900354725,0.08888888888888889,False
tabpfn,neighbor_consensus_k10_dist,test_time_variant,50,50,100.0,0.8160910196651254,0.9037037037037037,100.56,5028.0,0,0,descriptive_coverage_normalized,-10.097602542032448,-4.689553159857672,0.06666666666666667,False
