model,method_key,method_role,family,source_dataset,n_windows_execution,n_windows_relative,low_window,low_mean_ks,low_lift_pct,high_window,high_mean_ks,high_lift_pct,high_minus_low_lift_pct,direction,monotonicity,sibling_sign_consistency,window_sequence,mean_ks_sequence,lift_sequence_pct,absolute_effect_sequence,inference_status
tabpfn,ot_displacement_no_mag,test_time_variant,M9_ot_displacement,tabred_delivery_eta,3,3,tabred_delivery_eta__gap_near,0.1571228260314691,-0.4855647969333041,tabred_delivery_eta__gap_maxdiff,0.2496496029927623,-6.473686914992091,-5.9881221180587865,higher_shift_more_harmful,nonmonotonic,mixed_or_tied,tabred_delivery_eta__gap_near;tabred_delivery_eta__gap_far;tabred_delivery_eta__gap_maxdiff,0.157123;0.237934;0.249650,-0.485565;0.021080;-6.473687,-0.00274778861;0.000115980928;-0.0355241781,descriptive_exact_variant_no_ci_across_variants
tabpfn,ot_displacement_no_mag,test_time_variant,M9_ot_displacement,tabred_weather,3,3,tabred_weather__gap_near,0.0948655339805825,-13.655782487335768,tabred_weather__gap_maxdiff,0.2280292319342118,-21.7372901646324,-8.081507677296633,higher_shift_more_harmful,strictly_decreasing,all_negative,tabred_weather__gap_near;tabred_weather__gap_far;tabred_weather__gap_maxdiff,0.094866;0.101202;0.228029,-13.655782;-18.245279;-21.737290,-0.229939642;-0.294779372;-0.379722312,descriptive_exact_variant_no_ci_across_variants
tabpfn,pca_train_only_10,train_only_version,baselines,tabred_delivery_eta,3,3,tabred_delivery_eta__gap_near,0.1571228260314691,0.2852732780623785,tabred_delivery_eta__gap_maxdiff,0.2496496029927623,-0.0225231312739335,-0.307796409336312,higher_shift_more_harmful,nonmonotonic,mixed_or_tied,tabred_delivery_eta__gap_near;tabred_delivery_eta__gap_far;tabred_delivery_eta__gap_maxdiff,0.157123;0.237934;0.249650,0.285273;-0.698291;-0.022523,0.00161434822;-0.00384204404;-0.00012359506,descriptive_exact_variant_no_ci_across_variants
tabpfn,pca_train_only_10,train_only_version,baselines,tabred_homesite,2,2,tabred_homesite__gap_near,0.0437974647176086,2.893438572446714,tabred_homesite__gap_far,0.0830990647492541,-6.674004934237901,-9.567443506684615,higher_shift_more_harmful,not_assessed_two_windows,mixed_or_tied,tabred_homesite__gap_near;tabred_homesite__gap_far,0.043797;0.083099,2.893439;-6.674005,0.00143729018;-0.00545174825,descriptive_exact_variant_no_ci_across_variants
tabpfn,pca_train_only_10,train_only_version,baselines,tabred_sberbank,2,2,tabred_sberbank__gap_near,0.2265311490062835,0.9594893473177296,tabred_sberbank__gap_far,0.235749592588427,5.05910966545597,4.09962031813824,higher_shift_more_helpful,not_assessed_two_windows,all_positive,tabred_sberbank__gap_near;tabred_sberbank__gap_far,0.226531;0.235750,0.959489;5.059110,0.00237706199;0.0198769955,descriptive_exact_variant_no_ci_across_variants
tabpfn,pca_train_only_10,train_only_version,baselines,tabred_weather,3,3,tabred_weather__gap_near,0.0948655339805825,0.0363966734605911,tabred_weather__gap_maxdiff,0.2280292319342118,-2.3614739703974776,-2.397870643858069,higher_shift_more_harmful,nonmonotonic,mixed_or_tied,tabred_weather__gap_near;tabred_weather__gap_far;tabred_weather__gap_maxdiff,0.094866;0.101202;0.228029,0.036397;0.731251;-2.361474,0.000612856721;0.0118144366;-0.0412518924,descriptive_exact_variant_no_ci_across_variants
tabpfn,pca_train_only_5,train_only_version,baselines,tabred_delivery_eta,3,3,tabred_delivery_eta__gap_near,0.1571228260314691,-0.003699192723423,tabred_delivery_eta__gap_maxdiff,0.2496496029927623,-0.1051206142660284,-0.10142142154260539,higher_shift_more_harmful,nonmonotonic,all_negative,tabred_delivery_eta__gap_near;tabred_delivery_eta__gap_far;tabred_delivery_eta__gap_maxdiff,0.157123;0.237934;0.249650,-0.003699;-0.395757;-0.105121,-2.09335596e-05;-0.00217748449;-0.000576846466,descriptive_exact_variant_no_ci_across_variants
tabpfn,pca_train_only_5,train_only_version,baselines,tabred_homesite,2,2,tabred_homesite__gap_near,0.0437974647176086,3.3299934202806583,tabred_homesite__gap_far,0.0830990647492541,-2.0396067219859915,-5.36960014226665,higher_shift_more_harmful,not_assessed_two_windows,mixed_or_tied,tabred_homesite__gap_near;tabred_homesite__gap_far,0.043797;0.083099,3.329993;-2.039607,0.00165414496;-0.00166607944,descriptive_exact_variant_no_ci_across_variants
tabpfn,pca_train_only_5,train_only_version,baselines,tabred_sberbank,2,2,tabred_sberbank__gap_near,0.2265311490062835,1.705788482944606,tabred_sberbank__gap_far,0.235749592588427,-2.849839238287828,-4.555627721232434,higher_shift_more_harmful,not_assessed_two_windows,mixed_or_tied,tabred_sberbank__gap_near;tabred_sberbank__gap_far,0.226531;0.235750,1.705788;-2.849839,0.00422596143;-0.0111968796,descriptive_exact_variant_no_ci_across_variants
tabpfn,pca_train_only_5,train_only_version,baselines,tabred_weather,3,3,tabred_weather__gap_near,0.0948655339805825,-0.0967242663149296,tabred_weather__gap_maxdiff,0.2280292319342118,-0.669393690063931,-0.5726694237490014,higher_shift_more_harmful,nonmonotonic,mixed_or_tied,tabred_weather__gap_near;tabred_weather__gap_far;tabred_weather__gap_maxdiff,0.094866;0.101202;0.228029,-0.096724;0.554873;-0.669394,-0.00162866853;0.00896478953;-0.011693441,descriptive_exact_variant_no_ci_across_variants
tabpfn,pca_train_only_var90,train_only_version,baselines,tabred_delivery_eta,3,3,tabred_delivery_eta__gap_near,0.1571228260314691,-0.2169972734781514,tabred_delivery_eta__gap_maxdiff,0.2496496029927623,-0.0697498213431681,0.1472474521349833,higher_shift_more_helpful,nonmonotonic,all_negative,tabred_delivery_eta__gap_near;tabred_delivery_eta__gap_far;tabred_delivery_eta__gap_maxdiff,0.157123;0.237934;0.249650,-0.216997;-0.902146;-0.069750,-0.00122797748;-0.00496366867;-0.000382750217,descriptive_exact_variant_no_ci_across_variants
tabpfn,pca_train_only_var90,train_only_version,baselines,tabred_homesite,2,2,tabred_homesite__gap_near,0.0437974647176086,1.956169784070654,tabred_homesite__gap_far,0.0830990647492541,-4.0221011352732265,-5.97827091934388,higher_shift_more_harmful,not_assessed_two_windows,mixed_or_tied,tabred_homesite__gap_near;tabred_homesite__gap_far,0.043797;0.083099,1.956170;-4.022101,0.000971710147;-0.00328550594,descriptive_exact_variant_no_ci_across_variants
tabpfn,pca_train_only_var90,train_only_version,baselines,tabred_sberbank,2,2,tabred_sberbank__gap_near,0.2265311490062835,1.66632321672237,tabred_sberbank__gap_far,0.235749592588427,8.629401899388743,6.963078682666373,higher_shift_more_helpful,not_assessed_two_windows,all_positive,tabred_sberbank__gap_near;tabred_sberbank__gap_far,0.226531;0.235750,1.666323;8.629402,0.00412818923;0.0339044998,descriptive_exact_variant_no_ci_across_variants
tabpfn,pca_train_only_var90,train_only_version,baselines,tabred_weather,3,3,tabred_weather__gap_near,0.0948655339805825,0.3053859095594782,tabred_weather__gap_maxdiff,0.2280292319342118,-1.3907803671370305,-1.6961662766965087,higher_shift_more_harmful,strictly_decreasing,mixed_or_tied,tabred_weather__gap_near;tabred_weather__gap_far;tabred_weather__gap_maxdiff,0.094866;0.101202;0.228029,0.305386;0.032727;-1.390780,0.00514216793;0.000528750487;-0.0242951321,descriptive_exact_variant_no_ci_across_variants
tabpfn,pca_train_only_var95,train_only_version,baselines,tabred_delivery_eta,3,3,tabred_delivery_eta__gap_near,0.1571228260314691,-0.0054905764997882,tabred_delivery_eta__gap_maxdiff,0.2496496029927623,0.2122297453157242,0.2177203218155124,higher_shift_more_helpful,nonmonotonic,mixed_or_tied,tabred_delivery_eta__gap_near;tabred_delivery_eta__gap_far;tabred_delivery_eta__gap_maxdiff,0.157123;0.237934;0.249650,-0.005491;-0.778205;0.212230,-3.10709171e-05;-0.00428173779;0.00116460486,descriptive_exact_variant_no_ci_across_variants
tabpfn,pca_train_only_var95,train_only_version,baselines,tabred_homesite,2,2,tabred_homesite__gap_near,0.0437974647176086,0.9424561192763884,tabred_homesite__gap_far,0.0830990647492541,-8.655337178452628,-9.597793297729016,higher_shift_more_harmful,not_assessed_two_windows,mixed_or_tied,tabred_homesite__gap_near;tabred_homesite__gap_far,0.043797;0.083099,0.942456;-8.655337,0.000468156794;-0.00707022542,descriptive_exact_variant_no_ci_across_variants
tabpfn,pca_train_only_var95,train_only_version,baselines,tabred_sberbank,2,2,tabred_sberbank__gap_near,0.2265311490062835,2.137958044726408,tabred_sberbank__gap_far,0.235749592588427,5.804265348815847,3.666307304089439,higher_shift_more_helpful,not_assessed_two_windows,all_positive,tabred_sberbank__gap_near;tabred_sberbank__gap_far,0.226531;0.235750,2.137958;5.804265,0.0052966287;0.0228046758,descriptive_exact_variant_no_ci_across_variants
tabpfn,pca_train_only_var95,train_only_version,baselines,tabred_weather,3,3,tabred_weather__gap_near,0.0948655339805825,-0.0526560563680753,tabred_weather__gap_maxdiff,0.2280292319342118,-0.9712810145684112,-0.9186249582003359,higher_shift_more_harmful,strictly_decreasing,all_negative,tabred_weather__gap_near;tabred_weather__gap_far;tabred_weather__gap_maxdiff,0.094866;0.101202;0.228029,-0.052656;-0.230671;-0.971281,-0.000886636469;-0.0037268223;-0.0169670216,descriptive_exact_variant_no_ci_across_variants
tabpfn,target_enc_absolute,test_time_variant,M4_target_encoding,tabred_delivery_eta,3,3,tabred_delivery_eta__gap_near,0.1571228260314691,-0.0111762625838263,tabred_delivery_eta__gap_maxdiff,0.2496496029927623,0.0819613024576383,0.0931375650414646,higher_shift_more_helpful,strictly_increasing,mixed_or_tied,tabred_delivery_eta__gap_near;tabred_delivery_eta__gap_far;tabred_delivery_eta__gap_maxdiff,0.157123;0.237934;0.249650,-0.011176;0.015713;0.081961,-6.32459503e-05;8.64552049e-05;0.000449760382,descriptive_exact_variant_no_ci_across_variants
tabpfn,target_enc_absolute,test_time_variant,M4_target_encoding,tabred_homesite,2,2,tabred_homesite__gap_near,0.0437974647176086,2.740275802193497,tabred_homesite__gap_far,0.0830990647492541,-22.629092080315907,-25.369367882509405,higher_shift_more_harmful,not_assessed_two_windows,mixed_or_tied,tabred_homesite__gap_near;tabred_homesite__gap_far,0.043797;0.083099,2.740276;-22.629092,0.00136120792;-0.0184848699,descriptive_exact_variant_no_ci_across_variants
tabpfn,target_enc_absolute,test_time_variant,M4_target_encoding,tabred_sberbank,2,2,tabred_sberbank__gap_near,0.2265311490062835,-3.651488664681655,tabred_sberbank__gap_far,0.235749592588427,-3.422201077386437,0.22928758729521803,higher_shift_more_helpful,not_assessed_two_windows,all_negative,tabred_sberbank__gap_near;tabred_sberbank__gap_far,0.226531;0.235750,-3.651489;-3.422201,-0.00904628587;-0.0134456613,descriptive_exact_variant_no_ci_across_variants
tabpfn,target_enc_absolute,test_time_variant,M4_target_encoding,tabred_weather,3,3,tabred_weather__gap_near,0.0948655339805825,0.0,tabred_weather__gap_maxdiff,0.2280292319342118,0.0,0.0,no_change,nondecreasing_with_tie,mixed_or_tied,tabred_weather__gap_near;tabred_weather__gap_far;tabred_weather__gap_maxdiff,0.094866;0.101202;0.228029,0.000000;0.000000;0.000000,0;0;0,descriptive_exact_variant_no_ci_across_variants
