model,dataset,source_id,method_key,conceptual_family,n_folds,near_perfect_base,primary_auc_error_effect_pct,accuracy_error_effect_pct,log_loss_effect_pct,primary_and_accuracy_same_sign,primary_and_log_loss_same_sign
tabicl,tabred_homesite__gap_far,source::tabred_homesite,leaf_density_conf_deep,M18_leaf_density,1,False,1.2363862330611037,-8.165997322623845,-5.754803902302831,False,False
tabicl,tabred_homesite__gap_far,source::tabred_homesite,leaf_density_conf_shallow,M18_leaf_density,1,False,-20.02856301852248,-10.977242302543512,-16.631060258182846,True,True
tabicl,tabred_homesite__gap_far,source::tabred_homesite,leaf_density_embed_k10,M18_leaf_density,1,False,-3.8713792013256954,-10.977242302543512,-11.270228920726543,True,True
tabicl,tabred_homesite__gap_far,source::tabred_homesite,leaf_density_embed_k10_cumshift,M18_leaf_density,1,False,-12.013474767516739,-18.741633199464612,-18.20980415198199,True,True
tabicl,tabred_homesite__gap_far,source::tabred_homesite,leaf_density_embed_k20,M18_leaf_density,1,False,0.31223085896188024,-9.638554216867474,-8.623622588739304,False,False
tabicl,tabred_homesite__gap_far,source::tabred_homesite,leaf_density_embed_k5,M18_leaf_density,1,False,-13.996969267500345,-17.536813922356103,-18.230179723387096,True,True
tabicl,tabred_homesite__gap_far,source::tabred_homesite,nearest_test_k10_both,M16_nearest_test_distance,1,False,-31.41081688052591,-13.119143239625256,-16.968866359947583,True,True
tabicl,tabred_homesite__gap_far,source::tabred_homesite,nearest_test_k10_cumshift_both,M16_nearest_test_distance,1,False,-33.174855822168,-19.410977242302632,-20.987581904714606,True,True
tabicl,tabred_homesite__gap_far,source::tabred_homesite,nearest_test_k10_filter_both,M16_nearest_test_distance,1,False,-30.033795937946266,-18.741633199464612,-17.90259788652486,True,True
tabicl,tabred_homesite__gap_far,source::tabred_homesite,nearest_test_k5_both,M16_nearest_test_distance,1,False,-31.24031092262915,-12.985274431057572,-16.930344501923365,True,True
tabicl,tabred_homesite__gap_far,source::tabred_homesite,nearest_test_rel_k10_both,M16_nearest_test_distance,1,False,-36.03758980452876,-9.103078982597136,-15.706111059761163,True,True
tabicl,tabred_homesite__gap_far,source::tabred_homesite,nearest_test_rel_k10_cumshift_both,M16_nearest_test_distance,1,False,-34.135423593925566,-6.827309236947805,-15.272214424736358,True,True
tabicl,tabred_homesite__gap_far,source::tabred_homesite,nearest_test_rel_k5_both,M16_nearest_test_distance,1,False,-33.931557774701055,-10.843373493975905,-15.83600787835308,True,True
tabicl,tabred_homesite__gap_far,source::tabred_homesite,neighbor_consensus_k10_dist,M19_neighborhood_consensus,1,False,4.157990558941073,13.520749665327985,-12.475610334543735,True,False
tabicl,tabred_homesite__gap_far,source::tabred_homesite,neighbor_consensus_k10_dist_cumshift,M19_neighborhood_consensus,1,False,-3.0453410664253457,13.788487282463128,-23.52361447403524,False,True
tabicl,tabred_homesite__gap_far,source::tabred_homesite,neighbor_consensus_k10_uniform,M19_neighborhood_consensus,1,False,5.117359119997424,13.788487282463128,-12.296380741129697,True,False
tabicl,tabred_homesite__gap_far,source::tabred_homesite,neighbor_consensus_k20_dist,M19_neighborhood_consensus,1,False,9.76735312394389,14.190093708166005,-7.399846446563766,True,False
tabicl,tabred_homesite__gap_far,source::tabred_homesite,neighbor_consensus_k5_dist,M19_neighborhood_consensus,1,False,2.8349340979208786,12.985274431057498,-14.36898670426841,True,False
tabicl,tabred_homesite__gap_far,source::tabred_homesite,neighbor_consensus_k5_dist_cumshift,M19_neighborhood_consensus,1,False,-1.4436316460802647,12.717536813922358,-21.21539263094926,False,True
tabicl,tabred_homesite__gap_far,source::tabred_homesite,ot_disp_v2_selective,M9_optimal_transport,1,False,-26.238512106577083,-51.137884872824735,-20.6214423711711,True,True
tabicl,tabred_homesite__gap_far,source::tabred_homesite,ot_disp_v2_selective_abs,M9_optimal_transport,1,False,-14.922541890610212,-36.144578313253106,-14.631359029422972,True,True
tabicl,tabred_homesite__gap_far,source::tabred_homesite,ot_disp_v2_selective_and_summary,M9_optimal_transport,1,False,-21.594732194446525,-35.34136546184748,-15.90544806419455,True,True
tabicl,tabred_homesite__gap_far,source::tabred_homesite,ot_disp_v2_selective_and_summary_abs,M9_optimal_transport,1,False,0.842063950636138,-21.017402945113812,-6.534685161998377,False,False
tabicl,tabred_homesite__gap_far,source::tabred_homesite,ot_disp_v2_selective_and_summary_top10,M9_optimal_transport,1,False,-8.86805411710842,-8.433734939759116,-3.1394991530031255,True,True
tabicl,tabred_homesite__gap_far,source::tabred_homesite,ot_disp_v2_selective_top10,M9_optimal_transport,1,False,-4.58785308578731,-8.433734939759116,-1.9086068771370461,True,True
tabicl,tabred_homesite__gap_far,source::tabred_homesite,ot_disp_v2_summary_only,M9_optimal_transport,1,False,-22.113227294035486,-32.53012048192774,-18.0194178966,True,True
tabicl,tabred_homesite__gap_far,source::tabred_homesite,ot_displacement_mag,M9_optimal_transport,1,False,-20.411765347171563,-34.5381526104418,-22.260464956089606,True,True
tabicl,tabred_homesite__gap_far,source::tabred_homesite,ot_displacement_no_mag,M9_optimal_transport,1,False,-36.062773229256486,-64.79250334672025,-34.43089909992967,True,True
tabicl,tabred_homesite__gap_far,source::tabred_homesite,pseudo_label_lgbm_conf80_iter5,M7_pseudo_labeling,1,False,39.59030601676715,37.88487282463182,-60.04713810659187,True,False
tabicl,tabred_homesite__gap_far,source::tabred_homesite,pseudo_label_lgbm_conf90_iter1,M7_pseudo_labeling,1,False,24.82671405365914,9.6385542168674,-77.03812531688094,True,False
tabicl,tabred_homesite__gap_far,source::tabred_homesite,pseudo_label_lgbm_conf90_iter3,M7_pseudo_labeling,1,False,32.49795589085001,38.82195448460505,-91.0492846688309,True,False
tabicl,tabred_homesite__gap_far,source::tabred_homesite,pseudo_label_lgbm_conf95_iter3,M7_pseudo_labeling,1,False,-4.054422362009052,12.315930388219478,-174.85073855282405,False,True
tabicl,tabred_homesite__gap_far,source::tabred_homesite,pseudo_label_v2_cal_iso_wfixed_conf90,M7_pseudo_labeling,1,False,2.3602646985075126,8.83534136546179,-145.96842779768443,True,False
tabicl,tabred_homesite__gap_far,source::tabred_homesite,pseudo_label_v2_cal_iso_wprop_conf85,M7_pseudo_labeling,1,False,10.358782038004057,10.97724230254344,-134.93019853148513,True,False
tabicl,tabred_homesite__gap_far,source::tabred_homesite,pseudo_label_v2_cal_iso_wprop_conf90,M7_pseudo_labeling,1,False,2.3593925452701368,8.83534136546179,-145.969135897119,True,False
tabicl,tabred_homesite__gap_far,source::tabred_homesite,pseudo_label_v2_cal_iso_wquad_conf90,M7_pseudo_labeling,1,False,2.3602646985075126,8.83534136546179,-145.96842779768443,True,False
tabicl,tabred_homesite__gap_far,source::tabred_homesite,pseudo_label_v2_cal_platt_wprop_conf90,M7_pseudo_labeling,1,False,19.671852344456802,11.914323962516676,-107.23355302002706,True,False
tabicl,tabred_homesite__gap_far,source::tabred_homesite,target_enc_absolute,M4_target_encoding,1,False,-6.835500997525343,-11.914323962516805,-4.43480380004395,True,True
tabicl,tabred_homesite__gap_far,source::tabred_homesite,target_enc_diff,M4_target_encoding,1,False,-8.064582947223908,-13.119143239625256,-5.123844876125552,True,True
tabicl,tabred_homesite__gap_far,source::tabred_homesite,target_enc_inv_ratio,M4_target_encoding,1,False,-7.310061377784146,-13.654618473895592,-4.632161351596035,True,True
tabicl,tabred_homesite__gap_far,source::tabred_homesite,target_enc_oof_absolute,M4_target_encoding,1,False,-17.13072486835948,-15.662650602409652,-9.366184765981567,True,True
tabicl,tabred_homesite__gap_far,source::tabred_homesite,target_enc_oof_diff,M4_target_encoding,1,False,-18.50818188755766,-16.198125836680063,-10.176769759571606,True,True
tabicl,tabred_homesite__gap_far,source::tabred_homesite,target_enc_oof_inv_ratio,M4_target_encoding,1,False,-21.11668320123853,-16.599732262382943,-9.789697971260447,True,True
tabicl,tabred_homesite__gap_far,source::tabred_homesite,target_enc_oof_ratio,M4_target_encoding,1,False,-18.558330698703866,-16.465863453815334,-10.30334598609905,True,True
tabicl,tabred_homesite__gap_far,source::tabred_homesite,target_enc_oof_ratio_cap5,M4_target_encoding,1,False,-18.624178268121796,-16.867469879518083,-10.390027686083208,True,True
tabicl,tabred_homesite__gap_far,source::tabred_homesite,target_enc_ratio,M4_target_encoding,1,False,-8.438736686035764,-14.323962516733612,-5.29495482975098,True,True
tabicl,tabred_homesite__gap_far,source::tabred_homesite,target_enc_ratio__sel_combined_intersection,M4_target_encoding,1,False,1.7109466133199076,3.61445783132524,-0.3745805522455441,True,False
tabicl,tabred_homesite__gap_far,source::tabred_homesite,target_enc_ratio__sel_combined_union,M4_target_encoding,1,False,-0.9676540168108402,-1.6064257028113107,-1.9427775184266445,True,True
tabicl,tabred_homesite__gap_far,source::tabred_homesite,target_enc_ratio_cap5,M4_target_encoding,1,False,-7.969518244355622,-13.520749665327985,-5.052748096623922,True,True
tabicl,tabred_homesite__gap_far,source::tabred_homesite,targeted_groupby_top3,M14_groupby_aggregation,1,False,1.9930881855943106,-0.2677376171352711,-14.477488754338085,False,False
tabicl,tabred_homesite__gap_far,source::tabred_homesite,targeted_groupby_top3_shifted_agg,M14_groupby_aggregation,1,False,-2.165011392501558,-1.0709504685408986,-15.093036415723184,True,True
tabicl,tabred_homesite__gap_far,source::tabred_homesite,targeted_groupby_top5,M14_groupby_aggregation,1,False,1.9930881855943106,-0.2677376171352711,-14.477488754338085,False,False
tabicl,tabred_homesite__gap_far,source::tabred_homesite,targeted_groupby_top5_shifted_agg,M14_groupby_aggregation,1,False,-2.165011392501558,-1.0709504685408986,-15.093036415723184,True,True
tabicl,tabred_homesite__gap_far,source::tabred_homesite,tdda_k10_lam07_aug1,M17_test_directed_augmentation,1,False,-67.81667338951459,-29.31726907630532,-64.46301151110501,True,True
tabicl,tabred_homesite__gap_far,source::tabred_homesite,tdda_k5_lam06_aug1,M17_test_directed_augmentation,1,False,-61.94119506797356,-19.009370816599752,-49.32987289666611,True,True
tabicl,tabred_homesite__gap_far,source::tabred_homesite,tdda_k5_lam07_aug1,M17_test_directed_augmentation,1,False,-67.81667338951459,-29.31726907630532,-64.46301151110501,True,True
tabicl,tabred_homesite__gap_far,source::tabred_homesite,tdda_k5_lam07_aug1_cumshift,M17_test_directed_augmentation,1,False,-46.59718512542664,-18.607764390897,-45.06747256791517,True,True
tabicl,tabred_homesite__gap_far,source::tabred_homesite,tdda_k5_lam07_aug2,M17_test_directed_augmentation,1,False,-54.35128152016318,-22.891566265060263,-66.68103576071867,True,True
tabicl,tabred_homesite__gap_far,source::tabred_homesite,tdda_k5_lam08_aug1,M17_test_directed_augmentation,1,False,-32.718501640738275,-19.94645247657304,-28.4956141499787,True,True
tabicl,tabred_homesite__gap_far,source::tabred_homesite,tdda_v2_k10_lam07_pfl_dw,M17_test_directed_augmentation,1,False,-82.8035365813774,-43.90896921017408,-79.8695156882443,True,True
tabicl,tabred_homesite__gap_far,source::tabred_homesite,tdda_v2_k5_lam06_pfl_dw,M17_test_directed_augmentation,1,False,-84.00492766579094,-42.43641231593048,-72.42681312208984,True,True
tabicl,tabred_homesite__gap_far,source::tabred_homesite,tdda_v2_k5_lam07_nopfl_dw,M17_test_directed_augmentation,1,False,-67.81667338951459,-29.31726907630532,-64.46301151110501,True,True
tabicl,tabred_homesite__gap_far,source::tabred_homesite,tdda_v2_k5_lam07_pfl_dw,M17_test_directed_augmentation,1,False,-82.8035365813774,-43.90896921017408,-79.8695156882443,True,True
tabicl,tabred_homesite__gap_far,source::tabred_homesite,tdda_v2_k5_lam07_pfl_dw_cumshift,M17_test_directed_augmentation,1,False,-81.95536755807997,-44.57831325301208,-86.44898399522233,True,True
tabicl,tabred_homesite__gap_far,source::tabred_homesite,tdda_v2_k5_lam07_pfl_nodw,M17_test_directed_augmentation,1,False,-82.8035365813774,-43.90896921017408,-79.8695156882443,True,True
tabicl,tabred_homesite__gap_near,source::tabred_homesite,adversarial_lgbm_both_ratio,M6_adversarial_validation,1,False,-1.3702831236945836,1.2820512820511802,-0.20226087785089736,False,True
tabicl,tabred_homesite__gap_near,source::tabred_homesite,adversarial_lgbm_cal_iso_both_ratio,M6_adversarial_validation,1,False,0.07778123472125595,2.0146520146520106,0.13922364567800802,True,True
tabicl,tabred_homesite__gap_near,source::tabred_homesite,adversarial_lgbm_cal_iso_feature,M6_adversarial_validation,1,False,0.07778123472125595,2.0146520146520106,0.13922364567800802,True,True
tabicl,tabred_homesite__gap_near,source::tabred_homesite,adversarial_lgbm_cal_platt_feature,M6_adversarial_validation,1,False,-2.0156451397842114,1.831501831501822,-0.8162469943335945,False,True
tabicl,tabred_homesite__gap_near,source::tabred_homesite,adversarial_lgbm_feature,M6_adversarial_validation,1,False,-1.3702831236945836,1.2820512820511802,-0.20226087785089736,False,True
tabicl,tabred_homesite__gap_near,source::tabred_homesite,adversarial_logreg_feature,M6_adversarial_validation,1,False,0.4720209787099333,4.761904761904763,-0.7891945378186712,True,False
tabicl,tabred_homesite__gap_near,source::tabred_homesite,adversarial_rf_feature,M6_adversarial_validation,1,False,-12.480999155518136,-19.963369963370084,-12.224773907443698,True,True
tabicl,tabred_homesite__gap_near,source::tabred_homesite,cluster_membership_k10_both,M20_cluster_membership,1,False,-5.393573047691292,-2.197802197802301,-1.4056107348920315,True,True
tabicl,tabred_homesite__gap_near,source::tabred_homesite,cluster_membership_k10_both_cumshift,M20_cluster_membership,1,False,-9.118183030357125,-3.2967032967033942,-1.6779042621507065,True,True
tabicl,tabred_homesite__gap_near,source::tabred_homesite,cluster_membership_k10_feature,M20_cluster_membership,1,False,-5.393573047691292,-2.197802197802301,-1.405619042510327,True,True
tabicl,tabred_homesite__gap_near,source::tabred_homesite,cluster_membership_k10_feature_cumshift,M20_cluster_membership,1,False,-9.117738566158526,-3.2967032967033942,-1.6780517495365068,True,True
tabicl,tabred_homesite__gap_near,source::tabred_homesite,cluster_membership_k10_weight,M20_cluster_membership,1,False,-1.9391972976581089,2.9304029304029284,-0.2162806684988689,False,True
tabicl,tabred_homesite__gap_near,source::tabred_homesite,cluster_membership_k15_both,M20_cluster_membership,1,False,-8.865505133561552,-4.578754578754587,-1.7488024750044393,True,True
tabicl,tabred_homesite__gap_near,source::tabred_homesite,cluster_membership_k5_both,M20_cluster_membership,1,False,-5.305569136406616,0.36630036630027546,0.06071608384584151,False,False
tabicl,tabred_homesite__gap_near,source::tabred_homesite,cluster_membership_k5_feature,M20_cluster_membership,1,False,-5.306680296902309,0.36630036630027546,0.060528436904618656,False,False
tabicl,tabred_homesite__gap_near,source::tabred_homesite,freq_ratio_log,M2_frequency_ratio,1,False,-8.029690208454253,-4.761904761904776,-2.9693869833518947,True,True
tabicl,tabred_homesite__gap_near,source::tabred_homesite,freq_ratio_log__sel_combined_intersection,M2_frequency_ratio,1,False,2.7610116005153715,3.846153846153846,1.822469484833033,True,True
tabicl,tabred_homesite__gap_near,source::tabred_homesite,freq_ratio_log__sel_combined_union,M2_frequency_ratio,1,False,-19.87199431085853,-10.622710622710734,-9.266230395476903,True,True
tabicl,tabred_homesite__gap_near,source::tabred_homesite,freq_ratio_v2_both_gated,M2_frequency_ratio,1,False,-1.7409662651675135,4.029304029303932,2.171162216013415,False,False
tabicl,tabred_homesite__gap_near,source::tabred_homesite,freq_ratio_v2_diff_gated,M2_frequency_ratio,1,False,0.025334459308841522,-1.648351648351659,-0.08117662385530162,False,False
tabicl,tabred_homesite__gap_near,source::tabred_homesite,freq_ratio_v2_ratio_gated,M2_frequency_ratio,1,False,-2.2352104537980297,0.5494505494504514,-0.7020070587560057,False,True
tabicl,tabred_homesite__gap_near,source::tabred_homesite,freq_ratio_v2_ratio_ungated,M2_frequency_ratio,1,False,-7.633228143473541,-4.212454212454312,-2.7609424285560165,True,True
tabicl,tabred_homesite__gap_near,source::tabred_homesite,groupby_shift_cohen_d__sel_combined_intersection,M14b_groupby_shift_features,1,False,-150.46268723054428,-59.89010989010995,-61.96207674637824,True,True
tabicl,tabred_homesite__gap_near,source::tabred_homesite,joint_freq_combined,M1_frequency_encoding,1,False,-3.9797324325532095,-2.747252747252752,-0.8494944924751873,True,True
tabicl,tabred_homesite__gap_near,source::tabred_homesite,joint_freq_combined__sel_combined_intersection,M1_frequency_encoding,1,False,5.4740210676025365,7.509157509157515,2.7871334771435836,True,True
tabicl,tabred_homesite__gap_near,source::tabred_homesite,joint_freq_combined__sel_combined_union,M1_frequency_encoding,1,False,-16.40117338548426,-6.593406593406611,-7.853420684257329,True,True
tabicl,tabred_homesite__gap_near,source::tabred_homesite,joint_freq_separate,M1_frequency_encoding,1,False,-14.021956531401814,-17.765567765567873,-9.988839373727792,True,True
tabicl,tabred_homesite__gap_near,source::tabred_homesite,joint_freq_separate__sel_combined_intersection,M1_frequency_encoding,1,False,6.403840170674171,12.454212454212366,8.260257001413219,True,True
tabicl,tabred_homesite__gap_near,source::tabred_homesite,joint_freq_separate__sel_combined_union,M1_frequency_encoding,1,False,-7.247433219254213,-5.860805860805958,-4.382562614775617,True,True
tabicl,tabred_homesite__gap_near,source::tabred_homesite,joint_pca_10,M3_joint_pca,1,False,-11.783634828215025,-53.29670329670344,-40.217080370646144,True,True
tabicl,tabred_homesite__gap_near,source::tabred_homesite,joint_pca_5,M3_joint_pca,1,False,-2.444108627050168,6.5934065934065975,1.3869872880941736,False,False
tabicl,tabred_homesite__gap_near,source::tabred_homesite,joint_pca_var90,M3_joint_pca,1,False,0.247566558512966,-12.637362637362743,-4.1412627931039045,False,False
tabicl,tabred_homesite__gap_near,source::tabred_homesite,joint_pca_var95,M3_joint_pca,1,False,8.449264411751273,-5.3113553113553165,0.20810439342034362,False,True
tabicl,tabred_homesite__gap_near,source::tabred_homesite,joint_scaling,M5_joint_scaling,1,False,0.005333570380601082,0.0,0.00028838233670652123,False,True
tabicl,tabred_homesite__gap_near,source::tabred_homesite,joint_tsne_2d_p30,M3b_joint_tsne,1,False,8.311036046046377,6.227106227106132,4.979749741372268,True,True
tabicl,tabred_homesite__gap_near,source::tabred_homesite,joint_tsne_2d_p50,M3b_joint_tsne,1,False,0.14000622249864958,-4.761904761904776,-2.023739351491164,False,False
tabicl,tabred_homesite__gap_near,source::tabred_homesite,joint_tsne_3d_p30,M3b_joint_tsne,1,False,-3.1436952753459644,-4.578754578754587,-0.6086769254599173,True,True
tabicl,tabred_homesite__gap_near,source::tabred_homesite,label_prop_k10_a05,M8_label_propagation,1,False,-5.728699053291641,-0.549450549450642,-1.6156922787097314,True,True
tabicl,tabred_homesite__gap_near,source::tabred_homesite,label_prop_k15_a05,M8_label_propagation,1,False,-7.178096804302952,-2.747252747252752,-2.1724363553750994,True,True
tabicl,tabred_homesite__gap_near,source::tabred_homesite,label_prop_k15_a08,M8_label_propagation,1,False,-6.231832525890266,-2.0146520146521123,-1.8590625999735186,True,True
tabicl,tabred_homesite__gap_near,source::tabred_homesite,label_prop_v3_adaptive,M8_label_propagation,1,False,-55.705586914974575,-51.4652014652016,-21.529261517955163,True,True
tabicl,tabred_homesite__gap_near,source::tabred_homesite,label_prop_v3_t005_k10,M8_label_propagation,1,False,-31.612516111827677,-17.948717948718063,-9.964686114152476,True,True
tabicl,tabred_homesite__gap_near,source::tabred_homesite,label_prop_v3_t005_k15,M8_label_propagation,1,False,-33.02324547757735,-16.66666666666669,-9.86038407452646,True,True
tabicl,tabred_homesite__gap_near,source::tabred_homesite,label_prop_v3_t01_k15,M8_label_propagation,1,False,4.225521134272593,5.67765567765568,3.6852760985297395,True,True
tabicl,tabred_homesite__gap_near,source::tabred_homesite,label_prop_weighted_adaptive_a05,M8_label_propagation,1,False,9.560869371971622,16.48351648351649,9.759453927311258,True,True
tabicl,tabred_homesite__gap_near,source::tabred_homesite,label_prop_weighted_k10_a05,M8_label_propagation,1,False,-10.325792257434037,-14.102564102564214,-4.07997400429192,True,True
tabicl,tabred_homesite__gap_near,source::tabred_homesite,label_prop_weighted_k15_a05,M8_label_propagation,1,False,-6.352726787857546,-11.721611721611827,-1.9693562373451554,True,True
tabicl,tabred_homesite__gap_near,source::tabred_homesite,label_prop_weighted_k15_a08,M8_label_propagation,1,False,-6.971865416241143,-11.355311355311462,-1.876511288191262,True,True
tabicl,tabred_homesite__gap_near,source::tabred_homesite,leaf_density_conf,M18_leaf_density,1,False,15.038446153162312,16.300366300366225,13.387406958631503,True,True
tabicl,tabred_homesite__gap_near,source::tabred_homesite,leaf_density_conf_cumshift,M18_leaf_density,1,False,1.3569491977417791,-0.18315018315027753,4.435416296941529,False,True
tabicl,tabred_homesite__gap_near,source::tabred_homesite,leaf_density_conf_deep,M18_leaf_density,1,False,12.533890395128674,17.21611721611714,11.707221517723912,True,True
tabicl,tabred_homesite__gap_near,source::tabred_homesite,leaf_density_conf_shallow,M18_leaf_density,1,False,16.605182452553418,21.794871794871717,14.454956197381248,True,True
tabicl,tabred_homesite__gap_near,source::tabred_homesite,leaf_density_embed_k10,M18_leaf_density,1,False,4.9384417085205445,7.692307692307603,5.327246951181399,True,True
tabicl,tabred_homesite__gap_near,source::tabred_homesite,leaf_density_embed_k10_cumshift,M18_leaf_density,1,False,3.8035023778832717,8.058608058607966,4.272262086336015,True,True
tabicl,tabred_homesite__gap_near,source::tabred_homesite,leaf_density_embed_k20,M18_leaf_density,1,False,0.8155918040797792,4.029304029303932,2.0203314552654086,True,True
tabicl,tabred_homesite__gap_near,source::tabred_homesite,leaf_density_embed_k5,M18_leaf_density,1,False,4.27841237388329,7.875457875457791,4.7029199361689225,True,True
tabicl,tabred_homesite__gap_near,source::tabred_homesite,nearest_test_k10_both,M16_nearest_test_distance,1,False,-13.709053735721728,-2.5641025641025763,-4.49957578758355,True,True
tabicl,tabred_homesite__gap_near,source::tabred_homesite,nearest_test_k10_cumshift_both,M16_nearest_test_distance,1,False,-12.990577358994205,-1.831501831501835,-4.317901567394491,True,True
tabicl,tabred_homesite__gap_near,source::tabred_homesite,nearest_test_k10_filter_both,M16_nearest_test_distance,1,False,-12.122761011600822,-9.890109890109992,-5.735023351080589,True,True
tabicl,tabred_homesite__gap_near,source::tabred_homesite,nearest_test_k5_both,M16_nearest_test_distance,1,False,-12.786346059825268,-2.747252747252752,-4.067335358276983,True,True
tabicl,tabred_homesite__gap_near,source::tabred_homesite,nearest_test_rel_k10_both,M16_nearest_test_distance,1,False,-15.142450775590271,-3.1135531135532184,-5.208478357678492,True,True
tabicl,tabred_homesite__gap_near,source::tabred_homesite,nearest_test_rel_k10_cumshift_both,M16_nearest_test_distance,1,False,-17.36299391084066,-7.142857142857151,-6.9432553268575505,True,True
tabicl,tabred_homesite__gap_near,source::tabred_homesite,nearest_test_rel_k5_both,M16_nearest_test_distance,1,False,-16.314502866794246,-4.761904761904776,-5.74271376893353,True,True
tabicl,tabred_homesite__gap_near,source::tabred_homesite,neighbor_consensus_k10_dist,M19_neighborhood_consensus,1,False,22.59967109649283,25.45787545787539,18.11831082527529,True,True
tabicl,tabred_homesite__gap_near,source::tabred_homesite,neighbor_consensus_k10_dist_cumshift,M19_neighborhood_consensus,1,False,21.983199253299883,22.893772893772823,17.771481828946605,True,True
tabicl,tabred_homesite__gap_near,source::tabred_homesite,neighbor_consensus_k10_uniform,M19_neighborhood_consensus,1,False,22.645895373127775,25.09157509157511,18.16898949482039,True,True
tabicl,tabred_homesite__gap_near,source::tabred_homesite,neighbor_consensus_k20_dist,M19_neighborhood_consensus,1,False,22.264100626694383,26.19047619047611,17.992214472878057,True,True
tabicl,tabred_homesite__gap_near,source::tabred_homesite,neighbor_consensus_k5_dist,M19_neighborhood_consensus,1,False,22.877238988399466,26.00732600732603,18.424181068214477,True,True
tabicl,tabred_homesite__gap_near,source::tabred_homesite,neighbor_consensus_k5_dist_cumshift,M19_neighborhood_consensus,1,False,19.769767545224166,24.72527472527466,16.70973848938983,True,True
tabicl,tabred_homesite__gap_near,source::tabred_homesite,ot_disp_v2_selective,M9_optimal_transport,1,False,-14.232854793546824,-15.934065934066037,-19.567106549879572,True,True
tabicl,tabred_homesite__gap_near,source::tabred_homesite,ot_disp_v2_selective_abs,M9_optimal_transport,1,False,0.21778745721974635,1.0989010989010932,-0.871731377074398,True,False
tabicl,tabred_homesite__gap_near,source::tabred_homesite,ot_disp_v2_selective_and_summary,M9_optimal_transport,1,False,-24.862882794790988,-10.622710622710734,-21.677347590961006,True,True
tabicl,tabred_homesite__gap_near,source::tabred_homesite,ot_disp_v2_selective_and_summary_abs,M9_optimal_transport,1,False,-13.322814347304618,-4.761904761904776,-7.247952408801741,True,True
tabicl,tabred_homesite__gap_near,source::tabred_homesite,ot_disp_v2_selective_and_summary_top10,M9_optimal_transport,1,False,-3.5401573403268136,-2.0146520146521123,-3.6231313623144352,True,True
tabicl,tabred_homesite__gap_near,source::tabred_homesite,ot_disp_v2_selective_top10,M9_optimal_transport,1,False,-4.4886439397310465,-10.80586080586091,-7.735999905252229,True,True
tabicl,tabred_homesite__gap_near,source::tabred_homesite,ot_disp_v2_summary_only,M9_optimal_transport,1,False,-2.834570425352675,-2.9304029304030297,-0.5724969387045208,True,True
tabicl,tabred_homesite__gap_near,source::tabred_homesite,ot_displacement_mag,M9_optimal_transport,1,False,-36.35939375083403,-26.556776556776672,-23.578102152722558,True,True
tabicl,tabred_homesite__gap_near,source::tabred_homesite,ot_displacement_no_mag,M9_optimal_transport,1,False,-18.347482110315926,-15.384615384615497,-19.002553749370414,True,True
tabicl,tabred_homesite__gap_near,source::tabred_homesite,pseudo_label_lgbm_conf80_iter5,M7_pseudo_labeling,1,False,16.953197919907158,21.062271062270987,-58.08845971714364,True,False
tabicl,tabred_homesite__gap_near,source::tabred_homesite,pseudo_label_lgbm_conf90_iter1,M7_pseudo_labeling,1,False,16.641184052624443,18.86446886446879,-30.821760594499512,True,False
tabicl,tabred_homesite__gap_near,source::tabred_homesite,pseudo_label_lgbm_conf90_iter3,M7_pseudo_labeling,1,False,-15.938930619138999,17.03296703296695,-167.580611949062,False,True
tabicl,tabred_homesite__gap_near,source::tabred_homesite,pseudo_label_lgbm_conf95_iter3,M7_pseudo_labeling,1,False,-80.15200675585646,15.934065934065947,-231.90065257359615,False,True
tabicl,tabred_homesite__gap_near,source::tabred_homesite,pseudo_label_v2_cal_iso_wfixed_conf90,M7_pseudo_labeling,1,False,-67.2300991155166,12.820512820512832,-231.214564978449,False,True
tabicl,tabred_homesite__gap_near,source::tabred_homesite,pseudo_label_v2_cal_iso_wprop_conf85,M7_pseudo_labeling,1,False,-89.86754966887489,12.454212454212366,-263.09324980748613,False,True
tabicl,tabred_homesite__gap_near,source::tabred_homesite,pseudo_label_v2_cal_iso_wprop_conf90,M7_pseudo_labeling,1,False,-67.2300991155166,12.820512820512832,-231.214564978449,False,True
tabicl,tabred_homesite__gap_near,source::tabred_homesite,pseudo_label_v2_cal_iso_wquad_conf90,M7_pseudo_labeling,1,False,-67.2307658118145,12.820512820512832,-231.21413160253556,False,True
tabicl,tabred_homesite__gap_near,source::tabred_homesite,pseudo_label_v2_cal_platt_wprop_conf90,M7_pseudo_labeling,1,False,-53.816169607538754,-64.65201465201473,-638.6973306803305,True,True
tabicl,tabred_homesite__gap_near,source::tabred_homesite,target_enc_absolute,M4_target_encoding,1,False,-2.2116538512822936,-2.380952380952477,-1.1745654906323526,True,True
tabicl,tabred_homesite__gap_near,source::tabred_homesite,target_enc_diff,M4_target_encoding,1,False,-3.2588115027337134,-4.212454212454312,-1.9562873583706222,True,True
tabicl,tabred_homesite__gap_near,source::tabred_homesite,target_enc_inv_ratio,M4_target_encoding,1,False,-2.7098982176987585,-4.395604395604399,-1.8043945080076274,True,True
tabicl,tabred_homesite__gap_near,source::tabred_homesite,target_enc_oof_absolute,M4_target_encoding,1,False,-3.5632694786438015,-2.5641025641025763,-1.5052312169777315,True,True
