model,dataset,source_id,conceptual_family,available_configurations,finite_relative_configurations,selector_wrappers,median_effect_pct,mean_effect_pct,q1_effect_pct,q3_effect_pct,positive_configurations,zero_configurations,negative_configurations,best_configuration,best_effect_pct,worst_effect_pct
tabpfn,maternal_health_risk,source::maternal_health_risk,M8_label_propagation,11,11,0,-20.805163742798808,-19.65283146014634,-27.37127450915204,-8.569088601516313,1,0,10,label_prop_v3_adaptive,1.977499736819105,-43.193684703732856
tabpfn,maternal_health_risk,source::maternal_health_risk,M9_optimal_transport,9,9,0,-32.17060949331522,-31.165275636527195,-33.37423997788133,-24.45094817200298,0,0,9,ot_disp_v2_selective_abs,-18.756986350359124,-45.493162887158135
tabpfn,online_shoppers_intention,source::online_shoppers_intention,M14_groupby_aggregation,9,9,2,1.2786057862386966,1.0248811831880003,0.8975509392726868,1.4425727996693398,8,0,1,joint_groupby_combined__sel_combined_union,2.439290090215727,-1.1671980620445204
tabpfn,online_shoppers_intention,source::online_shoppers_intention,M14b_groupby_shift_features,6,6,2,0.554006354283363,0.9314112506079176,0.3539609825891822,1.0210596536703624,6,0,0,groupby_shift_cohen_d__sel_combined_union,2.7145525216665645,0.3018789945903966
tabpfn,online_shoppers_intention,source::online_shoppers_intention,M16_nearest_test_distance,7,7,0,3.225994836162163,3.2570555150273335,3.0373204645432965,3.5494366160802957,7,0,0,nearest_test_rel_k10_both,3.632880103052215,2.7669995047297733
tabpfn,online_shoppers_intention,source::online_shoppers_intention,M18_leaf_density,8,8,0,0.8106259609197309,0.7721891730110508,0.6342491153081558,1.0034275844177563,7,0,1,leaf_density_embed_k10_cumshift,1.4955813136002878,-0.0339164644219046
tabpfn,online_shoppers_intention,source::online_shoppers_intention,M19_neighborhood_consensus,6,6,0,-0.31962337001627683,-0.3596605208984469,-0.5035528058012692,-0.21478555697682442,0,0,6,neighbor_consensus_k10_dist_cumshift,-0.1281413440576607,-0.6458728042738602
tabpfn,online_shoppers_intention,source::online_shoppers_intention,M1_frequency_encoding,6,6,4,2.941410992303693,3.1139319926222186,1.832050609654031,4.339763236124797,6,0,0,joint_freq_separate__sel_combined_union,5.272550237359164,1.2600752675974545
tabpfn,online_shoppers_intention,source::online_shoppers_intention,M20_cluster_membership,8,8,0,1.9461536820140268,1.5947897796889752,0.2660252486739547,2.4009936850238294,7,0,1,cluster_membership_k10_weight,3.642875352501031,-0.1912574136112414
tabpfn,online_shoppers_intention,source::online_shoppers_intention,M2_frequency_ratio,7,7,2,0.5325558751289575,1.0233178099461888,0.5241890651971015,0.7224094615705514,7,0,0,freq_ratio_log__sel_combined_union,3.811334612875117,0.3261371280839425
tabpfn,online_shoppers_intention,source::online_shoppers_intention,M3_joint_pca,4,4,0,0.2234331323428032,0.16424777886472466,0.06311606955357547,0.3245648416539524,3,0,1,joint_pca_5,0.3430953602952047,-0.1329705095219124
tabpfn,online_shoppers_intention,source::online_shoppers_intention,M3b_joint_tsne,3,3,0,0.2968252167788632,0.4167307747740758,0.22977843115009544,0.5437303394004498,3,0,0,joint_tsne_2d_p50,0.7906354620220363,0.1627316455213277
tabpfn,online_shoppers_intention,source::online_shoppers_intention,M4_target_encoding,12,12,2,1.353850922539019,1.5589032778054317,1.2646236676277436,1.4201396414963081,12,0,0,target_enc_ratio__sel_combined_union,4.568839753690105,0.8800311761937474
tabpfn,online_shoppers_intention,source::online_shoppers_intention,M5_joint_scaling,1,1,0,0.083331180798433,0.083331180798433,0.083331180798433,0.083331180798433,1,0,0,joint_scaling,0.083331180798433,0.083331180798433
tabpfn,online_shoppers_intention,source::online_shoppers_intention,M6_adversarial_validation,7,7,0,1.344866428652526,2.035068084013387,1.2193642796737976,2.6402619878417806,7,0,0,adversarial_lgbm_both_ratio,4.048749863828842,1.1326077605811842
tabpfn,online_shoppers_intention,source::online_shoppers_intention,M8_label_propagation,11,11,0,-0.6183577917460423,-0.23526101435133215,-0.7029243404538219,0.37105959751721396,4,0,7,label_prop_k10_a05,0.907658494895051,-1.3840612832327497
tabpfn,online_shoppers_intention,source::online_shoppers_intention,M9_optimal_transport,9,9,0,2.249268044513677,2.118593572318426,1.5575743214180386,2.358205032888933,9,0,0,ot_disp_v2_selective_and_summary,3.1854523074988483,0.6774308390508674
tabpfn,polish_companies_bankruptcy,source::polish_companies_bankruptcy,M14_groupby_aggregation,9,9,2,0.0,1.6572274605541282,0.0,0.0,2,7,0,joint_groupby_combined__sel_combined_union,8.398180072022424,0.0
tabpfn,polish_companies_bankruptcy,source::polish_companies_bankruptcy,M14b_groupby_shift_features,6,6,2,0.0,2.4858411908311924,0.0,4.8876503047235484,2,4,0,groupby_shift_cohen_d__sel_combined_union,8.398180072022424,0.0
tabpfn,polish_companies_bankruptcy,source::polish_companies_bankruptcy,M16_nearest_test_distance,7,7,0,6.155184069911021,5.898697115698707,5.826302264902186,6.2212030926329955,7,0,0,nearest_test_rel_k5_both,6.454731218099078,4.58595380681049
tabpfn,polish_companies_bankruptcy,source::polish_companies_bankruptcy,M17_test_directed_augmentation,11,11,0,-30.832886898768507,-25.32569456346423,-33.777588023896016,-16.021094196837346,0,0,11,tdda_v2_k5_lam06_pfl_dw,-15.804613348857243,-35.11353391976251
tabpfn,polish_companies_bankruptcy,source::polish_companies_bankruptcy,M18_leaf_density,8,8,0,-12.117702972190669,-12.051409632508792,-18.7092829296014,-5.942543074981081,1,0,7,leaf_density_embed_k5,0.5028938175560862,-23.17239426039549
tabpfn,polish_companies_bankruptcy,source::polish_companies_bankruptcy,M19_neighborhood_consensus,6,6,0,-3.6417389119752928,-3.619715714131573,-3.9376575511372147,-2.5188428968253325,0,0,6,neighbor_consensus_k20_dist,-1.7535040536783768,-6.500471084527273
tabpfn,polish_companies_bankruptcy,source::polish_companies_bankruptcy,M1_frequency_encoding,6,6,4,6.516867072964731,4.971682381662385,1.6292167682411827,7.927851822258001,4,2,0,joint_freq_combined__sel_combined_union,8.398180072022424,0.0
tabpfn,polish_companies_bankruptcy,source::polish_companies_bankruptcy,M20_cluster_membership,8,8,0,-2.0184806117288536,-1.6574393696102019,-2.8596971104910485,-0.6527570501248796,2,0,6,cluster_membership_k10_feature_cumshift,2.282835616336925,-6.213573437472933
tabpfn,polish_companies_bankruptcy,source::polish_companies_bankruptcy,M2_frequency_ratio,7,7,2,0.0,2.1307210207124507,0.0,3.2584335364823653,2,5,0,freq_ratio_log__sel_combined_union,8.398180072022424,0.0
tabpfn,polish_companies_bankruptcy,source::polish_companies_bankruptcy,M3_joint_pca,4,4,0,1.5403872521783992,3.6305534774337005,-0.35244840679392964,5.5233891364060295,3,0,1,joint_pca_5,14.765225385568089,-3.323785980190084
tabpfn,polish_companies_bankruptcy,source::polish_companies_bankruptcy,M3b_joint_tsne,3,3,0,-18.50220225709256,-21.486030406205675,-24.460935844336944,-17.019210893517844,0,0,3,joint_tsne_2d_p30,-15.536219529943132,-30.419669431581333
tabpfn,polish_companies_bankruptcy,source::polish_companies_bankruptcy,M4_target_encoding,12,12,2,0.0,1.2429205954155962,0.0,0.0,2,10,0,target_enc_ratio__sel_combined_union,8.398180072022424,0.0
tabpfn,polish_companies_bankruptcy,source::polish_companies_bankruptcy,M5_joint_scaling,1,1,0,-2.596169201866273,-2.596169201866273,-2.596169201866273,-2.596169201866273,0,0,1,joint_scaling,-2.596169201866273,-2.596169201866273
tabpfn,polish_companies_bankruptcy,source::polish_companies_bankruptcy,M6_adversarial_validation,7,7,0,-0.7812913359834885,-0.899936617072723,-1.0511606050829032,-0.3358553300948005,1,0,6,adversarial_logreg_feature,0.8228844108013761,-3.5671175239715405
tabpfn,polish_companies_bankruptcy,source::polish_companies_bankruptcy,M7_pseudo_labeling,9,9,0,-15.935196454863622,-14.957282655560359,-16.282939243431297,-12.598159027529766,0,0,9,pseudo_label_v2_cal_iso_wfixed_conf90,-12.598159027529766,-16.988874240781495
tabpfn,polish_companies_bankruptcy,source::polish_companies_bankruptcy,M8_label_propagation,11,11,0,-1.4416817817237364,-1.3618308814702642,-2.2611927294623007,-0.2252115095908174,3,0,8,label_prop_v3_t01_k15,1.4895306529470582,-4.848598437037067
tabpfn,polish_companies_bankruptcy,source::polish_companies_bankruptcy,M9_optimal_transport,9,9,0,-3.846881611966195,-14.65791654696924,-12.597383955031844,-0.2584819697930108,2,0,7,ot_disp_v2_selective_top10,2.3072474393680458,-65.83447170630077
tabpfn,qsar-biodeg,source::qsar-biodeg,M14_groupby_aggregation,7,7,2,-1.935687742156932,-1.4866395856376822,-3.619524035827695,0.6673960251611333,3,0,4,joint_groupby_mean_only,1.0971729932738985,-3.663706329247617
tabpfn,qsar-biodeg,source::qsar-biodeg,M14b_groupby_shift_features,6,6,2,0.07999016521141214,0.2507513602591044,-0.5940888959294706,1.1302994000118758,3,0,3,groupby_shift_cohen_d__sel_combined_union,1.8239737826973368,-1.141066513534467
tabpfn,qsar-biodeg,source::qsar-biodeg,M16_nearest_test_distance,7,7,0,1.155257651663613,1.0336900447986817,-0.19879969373552325,2.073020006204494,5,0,2,nearest_test_k5_both,3.458264852841226,-1.1261328158520096
tabpfn,qsar-biodeg,source::qsar-biodeg,M17_test_directed_augmentation,12,12,0,-8.74471132584835,-8.55778570941396,-10.482919480142304,-4.702299624430087,0,0,12,tdda_v2_k5_lam07_pfl_dw_cumshift,-4.3721081430731,-18.00294383609578
tabpfn,qsar-biodeg,source::qsar-biodeg,M18_leaf_density,8,8,0,0.3357606780063736,-0.14641830524809274,-2.2340935493027,2.152329491825194,4,0,4,leaf_density_conf_cumshift,2.8883091423933003,-4.301152452426639
tabpfn,qsar-biodeg,source::qsar-biodeg,M19_neighborhood_consensus,6,6,0,-12.256481719833957,-12.321276916408692,-12.941864187507898,-9.321700725398106,0,0,6,neighbor_consensus_k10_uniform,-7.847946905341651,-20.05298574945722
tabpfn,qsar-biodeg,source::qsar-biodeg,M1_frequency_encoding,6,6,4,0.2960337419059551,0.7021725642395863,0.0502465297717374,1.0413160135442054,4,0,2,joint_freq_separate,2.7746150241249765,-0.4117080189833226
tabpfn,qsar-biodeg,source::qsar-biodeg,M20_cluster_membership,8,8,0,2.4721045127819554,2.1621065259433907,1.30649228068085,2.843776195850949,7,0,1,cluster_membership_k10_both_cumshift,4.74099522781742,-0.3722698560424989
tabpfn,qsar-biodeg,source::qsar-biodeg,M2_frequency_ratio,7,7,2,0.7716018824708111,1.3211548851931632,0.4387701893691078,2.641738117397002,6,0,1,freq_ratio_v2_diff_gated,2.942103456697268,-0.6266377563481569
tabpfn,qsar-biodeg,source::qsar-biodeg,M3_joint_pca,4,4,0,1.0120261644983484,0.8502513151554427,0.7618248483528542,1.1004526313009368,4,0,0,joint_pca_10,1.285288080104001,0.0916648515210739
tabpfn,qsar-biodeg,source::qsar-biodeg,M3b_joint_tsne,3,3,0,0.1710362171045018,1.0531694641909717,0.051855408803662045,1.6134168960350466,2,0,1,joint_tsne_2d_p50,3.0557975749655912,-0.0673253994971777
tabpfn,qsar-biodeg,source::qsar-biodeg,M4_target_encoding,12,12,2,0.27903737879761203,-0.17748548433590372,-1.713291155950818,1.2403013471680198,7,0,5,target_enc_absolute,1.8469106222318736,-2.2883210233461244
tabpfn,qsar-biodeg,source::qsar-biodeg,M5_joint_scaling,1,1,0,0.399909572747693,0.399909572747693,0.399909572747693,0.399909572747693,1,0,0,joint_scaling,0.399909572747693,0.399909572747693
tabpfn,qsar-biodeg,source::qsar-biodeg,M6_adversarial_validation,7,7,0,0.1494194834425788,0.5132029445904692,-0.6462743312013675,1.824138795931448,4,0,3,adversarial_lgbm_cal_iso_both_ratio,1.9832940601836864,-0.8960218609531421
tabpfn,qsar-biodeg,source::qsar-biodeg,M7_pseudo_labeling,9,9,0,-1.6619307868492064,-1.2553290107199873,-3.128815931037662,2.2816379873665467,3,0,6,pseudo_label_v2_cal_iso_wfixed_conf90,2.2816379873665467,-5.92067483812199
tabpfn,qsar-biodeg,source::qsar-biodeg,M8_label_propagation,11,11,0,-1.5715860412004423,-1.247087516418828,-1.8108964838979955,-0.5065081219513536,1,0,10,label_prop_k10_a05,0.2155897903010736,-2.44153581117204
tabpfn,qsar-biodeg,source::qsar-biodeg,M9_optimal_transport,9,9,0,-3.353233929361176,-5.520911943804584,-5.358392243057889,-0.1003280463093474,2,0,7,ot_disp_v2_selective_and_summary_abs,1.1828973683689308,-18.936176181329905
tabpfn,seismic-bumps,source::seismic-bumps,M14_groupby_aggregation,9,9,2,0.0452794300009499,0.5225834373114875,-0.7385939810279151,1.7217004408669314,5,0,4,joint_groupby_combined__sel_combined_union,3.646931068392967,-0.8235072721664589
tabpfn,seismic-bumps,source::seismic-bumps,M14b_groupby_shift_features,6,6,2,2.438079157180176,1.9187443808143554,1.3630446821935112,2.7074433113764296,6,0,0,groupby_shift_ratio_log,2.755838316908429,0.0785384336442147
tabpfn,seismic-bumps,source::seismic-bumps,M16_nearest_test_distance,7,7,0,-0.487267350508715,-0.41114781123342337,-0.6397948765937742,-0.39258316933042614,1,0,6,nearest_test_k5_both,0.3522504245155457,-0.6782616607923937
tabpfn,seismic-bumps,source::seismic-bumps,M17_test_directed_augmentation,12,12,0,-5.577865923395966,-5.531641848293327,-7.189701972106309,-1.8260831569002578,0,0,12,tdda_k10_lam07_aug1,-1.6760650434359168,-11.411234999282255
tabpfn,seismic-bumps,source::seismic-bumps,M18_leaf_density,8,8,0,-0.426705702343807,-0.2424616861943184,-0.8050787149688303,0.4941807127202639,3,0,5,leaf_density_conf_shallow,1.2410729872606998,-1.6420691499232016
tabpfn,seismic-bumps,source::seismic-bumps,M19_neighborhood_consensus,6,6,0,-8.84297445111037,-7.493005500543948,-9.29382147159455,-6.754603498593071,0,0,6,neighbor_consensus_k20_dist,-1.8495684738217304,-9.9199319677113
tabpfn,seismic-bumps,source::seismic-bumps,M1_frequency_encoding,6,6,4,0.1333280885744171,0.4083629100628225,-0.027731971073625017,0.2849356855343863,4,0,2,joint_freq_separate,1.996400449315229,-0.066932059651865
tabpfn,seismic-bumps,source::seismic-bumps,M20_cluster_membership,8,8,0,-0.8008156392732806,-0.9179908989712451,-1.318022690362192,-0.5803239702894089,0,0,8,cluster_membership_k10_weight,-0.4325869095986365,-1.4792316912576962
tabpfn,seismic-bumps,source::seismic-bumps,M2_frequency_ratio,7,7,2,0.1579870080263778,0.11742407476456594,-0.628292553516197,0.6564590142471431,4,0,3,freq_ratio_v2_both_gated,1.7973016412442204,-1.189653047380529
tabpfn,seismic-bumps,source::seismic-bumps,M3_joint_pca,4,4,0,0.6624777608917648,0.8800047676114677,0.609048978625734,0.9334335498774985,4,0,0,joint_pca_10,1.7463009168346997,0.4487626318276418
tabpfn,seismic-bumps,source::seismic-bumps,M3b_joint_tsne,3,3,0,0.2565862572574861,0.06576825746024136,-0.14810073692400938,0.37504625174311446,2,0,1,joint_tsne_2d_p50,0.4935062462287429,-0.5527877311055048
tabpfn,seismic-bumps,source::seismic-bumps,M4_target_encoding,12,12,2,0.3654285338288595,0.29447621980424893,-0.8342449536834025,1.3172939754095618,6,0,6,target_enc_oof_absolute,1.6587018069758712,-0.8342449536834025
tabpfn,seismic-bumps,source::seismic-bumps,M5_joint_scaling,1,1,0,0.4691745385784847,0.4691745385784847,0.4691745385784847,0.4691745385784847,1,0,0,joint_scaling,0.4691745385784847,0.4691745385784847
tabpfn,seismic-bumps,source::seismic-bumps,M6_adversarial_validation,7,7,0,-0.1205775847779577,0.0872765796824242,-0.2444749028777794,0.4978598196875369,3,0,4,adversarial_lgbm_cal_iso_both_ratio,0.5551719384214177,-0.3304281294860056
tabpfn,seismic-bumps,source::seismic-bumps,M7_pseudo_labeling,9,9,0,-0.6761760530693407,-0.7050314218480628,-0.8126390788198761,-0.56169552203384,0,0,9,pseudo_label_v2_cal_iso_wfixed_conf90,-0.56169552203384,-1.0570637848400364
tabpfn,seismic-bumps,source::seismic-bumps,M8_label_propagation,11,11,0,-0.6997026031238541,-0.8536315146486093,-0.8721985825778509,-0.1543724757309051,2,0,9,label_prop_weighted_k15_a08,0.49441767774302,-4.329833356959822
tabpfn,seismic-bumps,source::seismic-bumps,M9_optimal_transport,9,9,0,-2.0921685957782765,-1.7036572043094744,-2.232917142390671,-1.442799672536377,0,0,9,ot_disp_v2_summary_only,-0.2923974125602414,-2.663817294154722
tabpfn,splice,source::splice,M14_groupby_aggregation,9,0,2,,,,,0,0,0,,,
tabpfn,splice,source::splice,M14b_groupby_shift_features,6,0,2,,,,,0,0,0,,,
tabpfn,splice,source::splice,M16_nearest_test_distance,7,0,0,,,,,0,0,0,,,
tabpfn,splice,source::splice,M17_test_directed_augmentation,12,0,0,,,,,0,0,0,,,
tabpfn,splice,source::splice,M18_leaf_density,8,0,0,,,,,0,0,0,,,
tabpfn,splice,source::splice,M19_neighborhood_consensus,6,0,0,,,,,0,0,0,,,
tabpfn,splice,source::splice,M1_frequency_encoding,6,0,4,,,,,0,0,0,,,
tabpfn,splice,source::splice,M20_cluster_membership,8,0,0,,,,,0,0,0,,,
tabpfn,splice,source::splice,M2_frequency_ratio,7,0,2,,,,,0,0,0,,,
tabpfn,splice,source::splice,M3_joint_pca,4,0,0,,,,,0,0,0,,,
tabpfn,splice,source::splice,M3b_joint_tsne,3,0,0,,,,,0,0,0,,,
tabpfn,splice,source::splice,M4_target_encoding,12,0,2,,,,,0,0,0,,,
tabpfn,splice,source::splice,M5_joint_scaling,1,0,0,,,,,0,0,0,,,
tabpfn,splice,source::splice,M6_adversarial_validation,7,0,0,,,,,0,0,0,,,
tabpfn,splice,source::splice,M7_pseudo_labeling,9,0,0,,,,,0,0,0,,,
tabpfn,splice,source::splice,M8_label_propagation,11,0,0,,,,,0,0,0,,,
tabpfn,splice,source::splice,M9_optimal_transport,9,0,0,,,,,0,0,0,,,
tabpfn,students_dropout_and_academic_success,source::students_dropout_and_academic_success,M14_groupby_aggregation,7,7,2,0.2905088114904489,0.11988507768452908,-0.34591083492897073,0.7972965160134636,4,0,3,targeted_groupby_top3_shifted_agg,1.1859673024528912,-1.5400519323206223
tabpfn,students_dropout_and_academic_success,source::students_dropout_and_academic_success,M14b_groupby_shift_features,6,6,2,-2.743879162916188,-2.2210456534579475,-3.1012018678032827,-1.6896376418413628,1,0,5,groupby_shift_cohen_d__sel_combined_intersection,0.3104825744441191,-3.5904649317773583
tabpfn,students_dropout_and_academic_success,source::students_dropout_and_academic_success,M16_nearest_test_distance,7,7,0,-0.9985796584803364,-0.895652865302452,-1.1088930366372254,-0.8300905631152411,0,0,7,nearest_test_rel_k10_cumshift_both,-0.1075467145538264,-1.2854764845780686
tabpfn,students_dropout_and_academic_success,source::students_dropout_and_academic_success,M17_test_directed_augmentation,12,12,0,-3.382555627407847,-3.565693737771602,-3.5891902590868843,-2.446469951564945,0,0,12,tdda_k5_lam06_aug1,-1.5686230123867586,-9.66535380722009
tabpfn,students_dropout_and_academic_success,source::students_dropout_and_academic_success,M18_leaf_density,8,8,0,-1.5986736854535344,-1.555880406678314,-1.7148367656431212,-1.4943350497910035,0,0,8,leaf_density_conf_cumshift,-1.0031323191601431,-1.8882194106526409
tabpfn,students_dropout_and_academic_success,source::students_dropout_and_academic_success,M19_neighborhood_consensus,6,6,0,-2.669568002774548,-2.638636535731156,-2.81175518019558,-2.4633244172627835,0,0,6,neighbor_consensus_k5_dist_cumshift,-2.334768518295488,-2.9041872291142323
tabpfn,students_dropout_and_academic_success,source::students_dropout_and_academic_success,M1_frequency_encoding,6,6,4,-0.23383272983072378,-0.12634453616608296,-0.2595858275183649,0.0953832718837585,2,0,4,joint_freq_combined__sel_combined_intersection,0.3499083504032411,-0.5772618534459653
tabpfn,students_dropout_and_academic_success,source::students_dropout_and_academic_success,M20_cluster_membership,8,8,0,-0.9088172786874775,-0.9151715523697871,-1.1224257108503286,-0.8349959342411412,0,0,8,cluster_membership_k10_weight,-0.1845689285066995,-1.356926154061726
tabpfn,students_dropout_and_academic_success,source::students_dropout_and_academic_success,M2_frequency_ratio,7,7,2,-0.8238167467552322,-0.7115174279860546,-1.0044554715957899,-0.3769467211274409,1,0,6,freq_ratio_log__sel_combined_intersection,0.1298819438100155,-1.5238828075107038
tabpfn,students_dropout_and_academic_success,source::students_dropout_and_academic_success,M3_joint_pca,4,4,0,-0.855852562921036,-0.9190487537688554,-0.9264515975618544,-0.848449719128037,0,0,4,joint_pca_5,-0.8262411877490401,-1.1382487014843097
tabpfn,students_dropout_and_academic_success,source::students_dropout_and_academic_success,M3b_joint_tsne,3,3,0,-1.5277580521477268,-1.6107355602357354,-1.6644551776828187,-1.515527188744648,0,0,3,joint_tsne_2d_p50,-1.5032963253415694,-1.8011523032179106
tabpfn,students_dropout_and_academic_success,source::students_dropout_and_academic_success,M4_target_encoding,12,12,2,0.6950602677087916,0.5370299622673051,0.367867724193811,0.7923993480447147,11,0,1,target_enc_oof_ratio_cap5,0.8590454338188058,-0.2123997916004633
tabpfn,students_dropout_and_academic_success,source::students_dropout_and_academic_success,M5_joint_scaling,1,1,0,-0.0294815857871912,-0.0294815857871912,-0.0294815857871912,-0.0294815857871912,0,0,1,joint_scaling,-0.0294815857871912,-0.0294815857871912
tabpfn,students_dropout_and_academic_success,source::students_dropout_and_academic_success,M6_adversarial_validation,7,7,0,-0.7184413092489045,-0.6968598695114149,-0.7628099767779206,-0.6300467574202588,0,0,7,adversarial_lgbm_both_ratio,-0.2780706586776198,-1.0957936502570211
tabpfn,students_dropout_and_academic_success,source::students_dropout_and_academic_success,M7_pseudo_labeling,9,9,0,0.1571559497674584,0.14012396915736097,-0.0018002377446172,0.795784218471351,6,0,3,pseudo_label_v2_cal_iso_wfixed_conf90,0.795784218471351,-1.266703384731452
tabpfn,students_dropout_and_academic_success,source::students_dropout_and_academic_success,M8_label_propagation,11,11,0,-1.4222804029419291,-1.6673121789372767,-2.139631369113744,-1.221223035692108,0,0,11,label_prop_weighted_k15_a08,-0.9542596275935968,-2.854812763159724
tabpfn,students_dropout_and_academic_success,source::students_dropout_and_academic_success,M9_optimal_transport,9,9,0,-0.5240915993323425,-0.7074814454634735,-0.6555234394751936,-0.2677360299697564,0,0,9,ot_disp_v2_selective_and_summary_abs,-0.0475559427923817,-1.7967270952032457
tabpfn,synthetic_large_test,source::synthetic_generator,M14_groupby_aggregation,9,9,2,-0.4325600993233403,-0.585949396718809,-0.8497453881478363,-0.3525713590820495,0,0,9,joint_groupby_combined,-0.1466913854309614,-1.0119461916433388
tabpfn,synthetic_large_test,source::synthetic_generator,M14b_groupby_shift_features,6,6,2,-0.4736267336141019,-0.4584776917398063,-0.5853058704131893,-0.3784617290335323,0,0,6,groupby_shift_cohen_d__sel_combined_intersection,-0.2206648090384567,-0.6136755639859494
tabpfn,synthetic_large_test,source::synthetic_generator,M16_nearest_test_distance,7,7,0,-0.2873172226243562,-0.29290390561928914,-0.3104828563804096,-0.25396015458463495,0,0,7,nearest_test_k5_both,-0.2145995891120512,-0.4195245056685271
tabpfn,synthetic_large_test,source::synthetic_generator,M17_test_directed_augmentation,11,11,0,-10.884365469127712,-10.448406573538673,-11.217933523035864,-9.86916998217138,0,0,11,tdda_k5_lam08_aug1,-7.775579771201298,-12.1449892891775
tabpfn,synthetic_large_test,source::synthetic_generator,M18_leaf_density,8,8,0,-1.0395351613347115,-1.0733985672239301,-1.1536663719308142,-0.9835437490347564,0,0,8,leaf_density_conf,-0.8158144322423473,-1.4309992425205158
tabpfn,synthetic_large_test,source::synthetic_generator,M19_neighborhood_consensus,6,6,0,-4.564303872705654,-4.58870767719259,-4.804999600773637,-4.361074272777719,0,0,6,neighbor_consensus_k5_dist_cumshift,-4.124205421388673,-5.100870313424188
tabpfn,synthetic_large_test,source::synthetic_generator,M1_frequency_encoding,6,6,4,-0.19200784322172004,-0.17218233752625242,-0.2162076570561441,-0.1387128502817047,0,0,6,joint_freq_separate,-0.0831914153729661,-0.2206648090384567
tabpfn,synthetic_large_test,source::synthetic_generator,M20_cluster_membership,8,8,0,-0.3386828130959036,-0.43831268497050707,-0.5110411527503358,-0.2958143252129204,0,0,8,cluster_membership_k15_both,-0.221616583021777,-0.8579012933882958
tabpfn,synthetic_large_test,source::synthetic_generator,M2_frequency_ratio,7,7,2,0.0314269268712206,-0.016113932669101716,-0.16137345943281955,0.15842259894250435,4,0,3,freq_ratio_v2_ratio_gated,0.1736112570272137,-0.3119339916015159
tabpfn,synthetic_large_test,source::synthetic_generator,M3_joint_pca,4,4,0,0.0139315547449885,0.0139315547449885,0.0139315547449885,0.0139315547449885,4,0,0,joint_pca_10,0.0139315547449885,0.0139315547449885
tabpfn,synthetic_large_test,source::synthetic_generator,M3b_joint_tsne,3,3,0,-0.7291816595418316,-0.6940650626872976,-0.7643639733421782,-0.641324450459684,0,0,3,joint_tsne_2d_p50,-0.5534672413775366,-0.7995462871425248
tabpfn,synthetic_large_test,source::synthetic_generator,M4_target_encoding,12,12,2,-0.2270271505429876,-0.2600528705687224,-0.34214542856949226,-0.174032233981274,1,0,11,target_enc_ratio__sel_combined_union,0.1064854187831799,-0.5387467549727718
tabpfn,synthetic_large_test,source::synthetic_generator,M5_joint_scaling,1,1,0,-0.4608851425815889,-0.4608851425815889,-0.4608851425815889,-0.4608851425815889,0,0,1,joint_scaling,-0.4608851425815889,-0.4608851425815889
tabpfn,synthetic_large_test,source::synthetic_generator,M6_adversarial_validation,7,7,0,-0.4633451779235998,-0.4820268788889957,-0.5965135918183845,-0.37290087708978875,0,0,7,adversarial_lgbm_cal_iso_both_ratio,-0.2963129477507307,-0.6757010887322928
tabpfn,synthetic_large_test,source::synthetic_generator,M7_pseudo_labeling,4,4,0,-3.716344497137634,-2.7930663610046143,-3.716344497137634,-2.7930663610046143,0,0,4,pseudo_label_v2_cal_platt_wprop_conf90,-0.0232319526055552,-3.716344497137634
tabpfn,synthetic_large_test,source::synthetic_generator,M8_label_propagation,11,11,0,-1.031856292174817,-1.0113842423643888,-1.1423998007545304,-0.8253129658735168,0,0,11,label_prop_weighted_adaptive_a05,-0.6433417582348426,-1.3867445429435847
tabpfn,synthetic_large_test,source::synthetic_generator,M9_optimal_transport,9,9,0,-1.0631321959234714,-0.7396234857852553,-1.0964843392961412,-0.3948282853964023,1,0,8,ot_disp_v2_summary_only,0.059371457522856,-1.1909936244603676
tabpfn,synthetic_shift_0.0,source::synthetic_generator,M14_groupby_aggregation,9,9,2,-0.8405666195287891,-0.884769839210598,-0.8458574613355505,-0.6795895830520347,0,0,9,joint_groupby_combined__sel_combined_union,-0.3870271945036214,-1.9239786453158825
tabpfn,synthetic_shift_0.0,source::synthetic_generator,M14b_groupby_shift_features,6,6,2,-0.5063377935834654,-0.6241965856716178,-0.7671466659442767,-0.5006829418604033,0,0,6,groupby_shift_cohen_d__sel_combined_intersection,-0.3041683791357958,-1.075454599709717
tabpfn,synthetic_shift_0.0,source::synthetic_generator,M16_nearest_test_distance,7,7,0,-0.3727630849925083,-0.36106276625404743,-0.3934439274468805,-0.31840285993279,0,0,7,nearest_test_rel_k5_both,-0.2565169414871298,-0.4744657625393532
tabpfn,synthetic_shift_0.0,source::synthetic_generator,M18_leaf_density,8,8,0,-0.421404968227427,-0.40283517165393357,-0.464605749748234,-0.33512615271568547,0,0,8,leaf_density_embed_k5,-0.239196841748344,-0.5575954690076689
tabpfn,synthetic_shift_0.0,source::synthetic_generator,M19_neighborhood_consensus,6,6,0,-4.717877500504715,-4.837268520380085,-5.71413878005037,-4.0430793037929185,0,0,6,neighbor_consensus_k20_dist,-3.678675748855137,-6.044807927628033
tabpfn,synthetic_shift_0.0,source::synthetic_generator,M1_frequency_encoding,6,6,4,-0.40873234393178465,-0.4325185578039819,-0.5254461978529376,-0.33507112796084393,0,0,6,joint_freq_combined,-0.190732730798162,-0.7120457230316416
