model,dataset,method_key,conceptual_family,n_folds,median_features_in,median_features_out,feature_count_change,feature_path_observably_active,interpretation,primary_effect_pct
bag8,seismic-bumps,adversarial_lgbm_both_ratio,M6_adversarial_validation,3,15.0,16.0,1.0,True,feature output changed,-9.463135096691923
bag8,seismic-bumps,adversarial_lgbm_cal_iso_both_ratio,M6_adversarial_validation,3,15.0,16.0,1.0,True,feature output changed,-3.98701463304309
bag8,seismic-bumps,adversarial_lgbm_cal_iso_feature,M6_adversarial_validation,3,15.0,16.0,1.0,True,feature output changed,-2.3580993703693256
bag8,seismic-bumps,adversarial_lgbm_cal_platt_feature,M6_adversarial_validation,3,15.0,16.0,1.0,True,feature output changed,1.567573136267303
bag8,seismic-bumps,adversarial_lgbm_feature,M6_adversarial_validation,3,15.0,16.0,1.0,True,feature output changed,-3.103238440224181
bag8,seismic-bumps,adversarial_logreg_feature,M6_adversarial_validation,3,15.0,16.0,1.0,True,feature output changed,-3.4829075972837
bag8,seismic-bumps,adversarial_reweight_lgbm_cal_iso_ratio_hard,M6_adversarial_validation,3,15.0,15.0,0.0,False,"feature count alone does not show whether weights, rows or feature values changed",-1.5403240755031395
bag8,seismic-bumps,adversarial_reweight_lgbm_cal_iso_ratio_hard_tempered,M6_adversarial_validation,3,15.0,15.0,0.0,False,"feature count alone does not show whether weights, rows or feature values changed",-0.9573427077337432
bag8,seismic-bumps,adversarial_reweight_lgbm_cal_iso_ratio_winsorize,M6_adversarial_validation,3,15.0,15.0,0.0,False,"feature count alone does not show whether weights, rows or feature values changed",-0.6412862904979748
bag8,seismic-bumps,adversarial_reweight_lgbm_ratio_hard,M6_adversarial_validation,3,15.0,15.0,0.0,False,"feature count alone does not show whether weights, rows or feature values changed",-6.016452975175092
bag8,seismic-bumps,adversarial_reweight_lgbm_ratio_hard_tempered,M6_adversarial_validation,3,15.0,15.0,0.0,False,"feature count alone does not show whether weights, rows or feature values changed",-2.207218769321976
bag8,seismic-bumps,adversarial_reweight_lgbm_ratio_normalize,M6_adversarial_validation,3,15.0,15.0,0.0,False,"feature count alone does not show whether weights, rows or feature values changed",-7.25723520779954
bag8,seismic-bumps,adversarial_reweight_lgbm_ratio_winsorize,M6_adversarial_validation,3,15.0,15.0,0.0,False,"feature count alone does not show whether weights, rows or feature values changed",-7.080422857411418
bag8,seismic-bumps,adversarial_reweight_lgbm_ratio_winsorize_tempered,M6_adversarial_validation,3,15.0,15.0,0.0,False,"feature count alone does not show whether weights, rows or feature values changed",-2.37303970854388
bag8,seismic-bumps,adversarial_reweight_lgbm_raw_hard,M6_adversarial_validation,3,15.0,15.0,0.0,False,"feature count alone does not show whether weights, rows or feature values changed",-4.456257044380019
bag8,seismic-bumps,adversarial_rf_feature,M6_adversarial_validation,3,15.0,16.0,1.0,True,feature output changed,-0.5825168111949516
bag8,seismic-bumps,cluster_membership_k10_both,M20_cluster_membership,3,15.0,18.0,3.0,True,feature output changed,-1.334359982878589
bag8,seismic-bumps,cluster_membership_k10_both_cumshift,M20_cluster_membership,3,15.0,18.0,3.0,True,feature output changed,-3.513648219760082
bag8,seismic-bumps,cluster_membership_k10_feature,M20_cluster_membership,3,15.0,18.0,3.0,True,feature output changed,1.1272441089807357
bag8,seismic-bumps,cluster_membership_k10_feature_cumshift,M20_cluster_membership,3,15.0,18.0,3.0,True,feature output changed,-3.04177889985657
bag8,seismic-bumps,cluster_membership_k10_weight,M20_cluster_membership,3,15.0,16.0,1.0,True,feature output changed,-2.2783236443193093
bag8,seismic-bumps,cluster_membership_k15_both,M20_cluster_membership,3,15.0,18.0,3.0,True,feature output changed,-3.8050831385508057
bag8,seismic-bumps,cluster_membership_k5_both,M20_cluster_membership,3,15.0,18.0,3.0,True,feature output changed,-7.483392671228684
bag8,seismic-bumps,cluster_membership_k5_feature,M20_cluster_membership,3,15.0,18.0,3.0,True,feature output changed,-6.998069777239479
bag8,seismic-bumps,freq_ratio_log,M2_frequency_ratio,3,15.0,19.0,4.0,True,feature output changed,-0.0583434941300457
bag8,seismic-bumps,freq_ratio_log__sel_combined_intersection,M2_frequency_ratio,3,15.0,15.0,0.0,False,"feature count alone does not show whether weights, rows or feature values changed",-0.0119840690645617
bag8,seismic-bumps,freq_ratio_log__sel_combined_union,M2_frequency_ratio,3,15.0,17.0,2.0,True,feature output changed,-0.0053612940552004
bag8,seismic-bumps,freq_ratio_v2_both_gated,M2_frequency_ratio,3,15.0,23.0,8.0,True,feature output changed,0.0
bag8,seismic-bumps,freq_ratio_v2_diff_gated,M2_frequency_ratio,3,15.0,19.0,4.0,True,feature output changed,0.0
bag8,seismic-bumps,freq_ratio_v2_ratio_gated,M2_frequency_ratio,3,15.0,19.0,4.0,True,feature output changed,0.0
bag8,seismic-bumps,freq_ratio_v2_ratio_ungated,M2_frequency_ratio,3,15.0,19.0,4.0,True,feature output changed,-0.0583434941300457
bag8,seismic-bumps,groupby_shift_cohen_d,M14b_groupby_shift_features,3,15.0,59.0,44.0,True,feature output changed,-0.1385155249864646
bag8,seismic-bumps,groupby_shift_cohen_d__sel_combined_intersection,M14b_groupby_shift_features,3,15.0,15.0,0.0,False,"feature count alone does not show whether weights, rows or feature values changed",-0.3951092236966606
bag8,seismic-bumps,groupby_shift_cohen_d__sel_combined_union,M14b_groupby_shift_features,3,15.0,29.0,14.0,True,feature output changed,-0.2060944508864858
bag8,seismic-bumps,groupby_shift_cohen_d_min10,M14b_groupby_shift_features,3,15.0,59.0,44.0,True,feature output changed,-0.1385155249864646
bag8,seismic-bumps,groupby_shift_ratio_log,M14b_groupby_shift_features,3,15.0,59.0,44.0,True,feature output changed,-0.1385155249864646
bag8,seismic-bumps,groupby_shift_ratio_raw,M14b_groupby_shift_features,3,15.0,59.0,44.0,True,feature output changed,-0.1355720694267447
bag8,seismic-bumps,joint_freq_combined,M1_frequency_encoding,3,15.0,19.0,4.0,True,feature output changed,0.0
bag8,seismic-bumps,joint_freq_combined__sel_combined_intersection,M1_frequency_encoding,3,15.0,15.0,0.0,False,"feature count alone does not show whether weights, rows or feature values changed",-0.0119840690645617
bag8,seismic-bumps,joint_freq_combined__sel_combined_union,M1_frequency_encoding,3,15.0,17.0,2.0,True,feature output changed,-0.0029434555596973
bag8,seismic-bumps,joint_freq_separate,M1_frequency_encoding,3,15.0,23.0,8.0,True,feature output changed,0.0
bag8,seismic-bumps,joint_freq_separate__sel_combined_intersection,M1_frequency_encoding,3,15.0,15.0,0.0,False,"feature count alone does not show whether weights, rows or feature values changed",-0.0119840690645617
bag8,seismic-bumps,joint_freq_separate__sel_combined_union,M1_frequency_encoding,3,15.0,19.0,4.0,True,feature output changed,-0.0029434555596973
bag8,seismic-bumps,joint_groupby_combined,M14_groupby_aggregation,3,15.0,147.0,132.0,True,feature output changed,-0.4860535278585413
bag8,seismic-bumps,joint_groupby_combined__sel_combined_intersection,M14_groupby_aggregation,3,15.0,15.0,0.0,False,"feature count alone does not show whether weights, rows or feature values changed",-0.4157390397153129
bag8,seismic-bumps,joint_groupby_combined__sel_combined_union,M14_groupby_aggregation,3,15.0,57.0,42.0,True,feature output changed,-0.2090904681526262
bag8,seismic-bumps,joint_groupby_mean_only,M14_groupby_aggregation,3,15.0,59.0,44.0,True,feature output changed,-0.4860535278585413
bag8,seismic-bumps,joint_groupby_separate,M14_groupby_aggregation,3,15.0,279.0,264.0,True,feature output changed,-0.1385155249864646
bag8,seismic-bumps,joint_pca_10,M3_joint_pca,3,15.0,25.0,10.0,True,feature output changed,12.93947692619015
bag8,seismic-bumps,joint_pca_5,M3_joint_pca,3,15.0,20.0,5.0,True,feature output changed,2.040021288694033
bag8,seismic-bumps,joint_pca_var90,M3_joint_pca,3,15.0,21.0,6.0,True,feature output changed,0.9947820712678426
bag8,seismic-bumps,joint_pca_var95,M3_joint_pca,3,15.0,21.0,6.0,True,feature output changed,0.9947820712678426
bag8,seismic-bumps,joint_scaling,M5_joint_scaling,3,15.0,15.0,0.0,False,"feature count alone does not show whether weights, rows or feature values changed",-0.4358550062159222
bag8,seismic-bumps,joint_tsne_2d_p30,M3b_joint_tsne,3,15.0,17.0,2.0,True,feature output changed,-3.853465012558975
bag8,seismic-bumps,joint_tsne_2d_p50,M3b_joint_tsne,3,15.0,17.0,2.0,True,feature output changed,-3.01132475175523
bag8,seismic-bumps,joint_tsne_3d_p30,M3b_joint_tsne,3,15.0,18.0,3.0,True,feature output changed,-3.133912249188196
bag8,seismic-bumps,label_prop_k10_a05,M8_label_propagation,3,15.0,16.0,1.0,True,feature output changed,-0.2933494985597669
bag8,seismic-bumps,label_prop_k15_a05,M8_label_propagation,3,15.0,16.0,1.0,True,feature output changed,-2.378253254518844
bag8,seismic-bumps,label_prop_k15_a08,M8_label_propagation,3,15.0,16.0,1.0,True,feature output changed,-1.6816092886168772
bag8,seismic-bumps,label_prop_v3_adaptive,M8_label_propagation,3,15.0,18.0,3.0,True,feature output changed,-3.3680354261507857
bag8,seismic-bumps,label_prop_v3_t005_k10,M8_label_propagation,3,15.0,18.0,3.0,True,feature output changed,3.1973850859625377
bag8,seismic-bumps,label_prop_v3_t005_k15,M8_label_propagation,3,15.0,18.0,3.0,True,feature output changed,0.6105795324045855
bag8,seismic-bumps,label_prop_v3_t01_k15,M8_label_propagation,3,15.0,18.0,3.0,True,feature output changed,4.591736019441226
bag8,seismic-bumps,label_prop_weighted_adaptive_a05,M8_label_propagation,3,15.0,16.0,1.0,True,feature output changed,-2.153654467961057
bag8,seismic-bumps,label_prop_weighted_k10_a05,M8_label_propagation,3,15.0,16.0,1.0,True,feature output changed,1.1265971554399674
bag8,seismic-bumps,label_prop_weighted_k15_a05,M8_label_propagation,3,15.0,16.0,1.0,True,feature output changed,-0.1681854315078924
bag8,seismic-bumps,label_prop_weighted_k15_a08,M8_label_propagation,3,15.0,16.0,1.0,True,feature output changed,0.2047741322012761
bag8,seismic-bumps,leaf_density_conf,M18_leaf_density,3,15.0,18.0,3.0,True,feature output changed,-3.1924423243010285
bag8,seismic-bumps,leaf_density_conf_cumshift,M18_leaf_density,3,15.0,18.0,3.0,True,feature output changed,2.485619300173278
bag8,seismic-bumps,leaf_density_conf_deep,M18_leaf_density,3,15.0,18.0,3.0,True,feature output changed,-4.093325783554593
bag8,seismic-bumps,leaf_density_conf_shallow,M18_leaf_density,3,15.0,18.0,3.0,True,feature output changed,-3.821437935780344
bag8,seismic-bumps,leaf_density_embed_k10,M18_leaf_density,3,15.0,17.0,2.0,True,feature output changed,-0.9790004842894416
bag8,seismic-bumps,leaf_density_embed_k10_cumshift,M18_leaf_density,3,15.0,17.0,2.0,True,feature output changed,1.0288203524450534
bag8,seismic-bumps,leaf_density_embed_k20,M18_leaf_density,3,15.0,17.0,2.0,True,feature output changed,-5.53801618772943
bag8,seismic-bumps,leaf_density_embed_k5,M18_leaf_density,3,15.0,17.0,2.0,True,feature output changed,-2.7164127845592736
bag8,seismic-bumps,nearest_test_k10_both,M16_nearest_test_distance,3,15.0,19.0,4.0,True,feature output changed,1.936588479986507
bag8,seismic-bumps,nearest_test_k10_cumshift_both,M16_nearest_test_distance,3,15.0,19.0,4.0,True,feature output changed,-4.6608771524763855
bag8,seismic-bumps,nearest_test_k10_filter_both,M16_nearest_test_distance,3,15.0,19.0,4.0,True,feature output changed,1.936588479986507
bag8,seismic-bumps,nearest_test_k5_both,M16_nearest_test_distance,3,15.0,19.0,4.0,True,feature output changed,1.616616084871674
bag8,seismic-bumps,nearest_test_rel_k10_both,M16_nearest_test_distance,3,15.0,19.0,4.0,True,feature output changed,-1.5598291756047085
bag8,seismic-bumps,nearest_test_rel_k10_cumshift_both,M16_nearest_test_distance,3,15.0,19.0,4.0,True,feature output changed,-4.238510630733239
